order_id,order_date,customer_id,product_id,product_name,category,units,revenue,region,salesperson,stage
O-701687,2023-08-21,C-4680,103,Sales Booster,Software,4,2224,Europe,Salesperson_3,Won
O-701688,2024-01-27,C-5008,201,POS Terminal,Hardware,5,-6540,Asia,Salesperson_3,Won
O-701689,2023-05-22,C-2705,201,POS Terminal,Hardware,12,14760,North America,Salesperson_3,Won
O-701690,2023-02-04,C-5480,201,POS Terminal,Hardware,2,33708,North America,Salesperson_10,Won
O-701691,2024-04-24,C-4244,102,Analytics Suite,Software,11,12991,Europe,Salesperson_10,Won
O-701692,2023-12-14,C-1693,201,POS Terminal,Hardware,10,10840,Asia,Salesperson_7,Won
O-701693,2023-05-14,C-1252,101,CRM Pro,Software,1,1364,Europe,Salesperson_3,Won
O-701694,2023-09-03,C-2265,101,CRM Pro,Software,5,5925,Asia,Salesperson_11,Won
O-701695,2024-06-06,C-2475,103,Sales Booster,Software,11,475354,Asia,Salesperson_2,Won
O-701696,2024-11-20,C-3172,103,Sales Booster,Software,2,1506,North America,Salesperson_5,Won
O-701697,2024-01-15,C-3834,201,POS Terminal,Hardware,9,10566,North America,Salesperson_1,Won
O-701698,2024-07-03,C-5318,101,CRM Pro,Software,4,3616,North America,Salesperson_10,Won
O-701699,2023-08-19,C-4087,101,CRM Pro,Software,6,8124,North America,Salesperson_3,Won
O-701700,2023-10-08,C-2133,101,CRM Pro,Software,1,1099,North America,Salesperson_9,Won
O-701701,2023-02-19,C-2587,201,POS Terminal,Hardware,3,3489,Asia,Salesperson_7,Won
O-701702,2024-11-10,C-2224,103,Sales Booster,Software,6,-7008,Europe,Salesperson_11,Won
O-701703,2023-08-23,C-4167,101,CRM Pro,Software,5,3305,Europe,Salesperson_1,Won
O-701704,2024-12-26,C-4524,101,CRM Pro,Software,4,2584,Europe,Salesperson_3,Won
O-701705,2024-09-03,C-3941,103,Sales Booster,Software,15,9885,Asia,Salesperson_6,Won
O-701706,2023-07-12,C-3173,101,CRM Pro,Software,11,3509,North America,Salesperson_4,Won
O-701707,2023-10-19,C-1054,201,POS Terminal,Hardware,14,10262,Europe,Salesperson_9,Won
O-701708,2023-01-06,C-4340,101,CRM Pro,Software,12,11172,Europe,Salesperson_1,Won
O-701709,2023-07-29,C-4547,102,Analytics Suite,Software,3,2106,Europe,Salesperson_4,Won
O-701710,2024-02-06,C-2700,103,Sales Booster,Software,6,8928,North America,Salesperson_10,Won
O-701711,2023-09-18,C-5267,103,Sales Booster,Software,6,6858,North America,Salesperson_11,Won
O-701712,2023-12-29,C-3758,103,Sales Booster,Software,4,5776,Europe,Salesperson_4,Won
O-701713,2024-04-29,C-4018,101,CRM Pro,Software,4,3724,Europe,Salesperson_9,Won
O-701714,2024-10-29,C-3082,201,POS Terminal,Hardware,7,8981,Europe,Salesperson_9,Won
O-701715,2023-05-17,C-4391,102,Analytics Suite,Software,3,2898,North America,Salesperson_6,Won
O-701716,2024-04-25,C-4203,201,POS Terminal,Hardware,3,1842,Europe,Salesperson_11,Won
O-701717,2024-01-21,C-3482,201,POS Terminal,Hardware,14,14280,North America,Salesperson_9,Won
O-701718,2024-12-26,C-2963,103,Sales Booster,Software,3,3765,North America,Salesperson_5,Won
O-701719,2023-10-21,C-2560,102,Analytics Suite,Software,12,7860,North America,Salesperson_7,Won
O-701720,2023-08-31,C-4254,201,POS Terminal,Hardware,5,5530,Asia,Salesperson_6,Won
O-701721,2024-03-03,C-5113,101,CRM Pro,Software,3,4107,North America,Salesperson_7,Won
O-701722,2024-07-25,C-5448,201,POS Terminal,Hardware,13,9620,Asia,Salesperson_2,Won
O-701723,2023-02-01,C-2565,201,POS Terminal,Hardware,3,2634,North America,Salesperson_2,Won
O-701724,2024-10-20,C-4453,201,POS Terminal,Hardware,2,1630,Europe,Salesperson_2,Won
O-701725,2024-03-18,C-3568,103,Sales Booster,Software,12,10992,Europe,Salesperson_10,Won
O-701726,2024-04-19,C-1399,102,Analytics Suite,Software,4,1932,Europe,Salesperson_8,Won
O-701727,2023-12-06,C-3968,102,Analytics Suite,Software,4,3108,North America,Salesperson_11,Won
O-701728,2024-05-09,C-3909,101,CRM Pro,Software,2,810,North America,Salesperson_6,Won
O-701729,2024-04-26,C-1683,101,CRM Pro,Software,15,17100,Europe,Salesperson_1,Won
O-701730,2023-09-20,C-1984,103,Sales Booster,Software,2,2558,Asia,Salesperson_9,Won
O-701731,2023-06-17,C-4584,103,Sales Booster,Software,6,2856,Asia,Salesperson_7,Won
O-701732,2024-05-05,C-4636,201,POS Terminal,Hardware,5,7265,Asia,Salesperson_1,Won
O-701733,2024-06-18,C-1912,103,Sales Booster,Software,6,8808,Europe,Salesperson_8,Won
O-701734,2024-10-14,C-2337,201,POS Terminal,Hardware,13,19370,Europe,Salesperson_5,Won
O-701735,2023-05-07,C-3044,102,Analytics Suite,Software,4,4092,Asia,Salesperson_4,Won
O-701736,2024-02-17,C-1315,201,POS Terminal,Hardware,15,6285,Asia,Salesperson_9,Won
O-701737,2023-09-25,C-2124,101,CRM Pro,Software,6,4440,Europe,Salesperson_10,Won
O-701738,2024-07-23,C-3114,103,Sales Booster,Software,12,6228,Europe,Salesperson_2,Won
O-701739,2024-10-15,C-3080,103,Sales Booster,Software,7,9436,North America,Salesperson_8,Won
O-701740,2023-04-12,C-4277,201,POS Terminal,Hardware,10,11390,North America,Salesperson_9,Won
O-701741,2023-07-10,C-5997,201,POS Terminal,Hardware,5,-7390,Asia,Salesperson_8,Won
O-701742,2023-08-15,C-2877,102,Analytics Suite,Software,4,3768,North America,Salesperson_6,Won
O-701743,2024-11-12,C-1065,103,Sales Booster,Software,13,3302,Asia,Salesperson_3,Won
O-701744,2023-04-09,C-1154,103,Sales Booster,Software,11,8294,North America,Salesperson_1,Won
O-701745,2024-05-04,C-4748,103,Sales Booster,Software,12,4512,Asia,Salesperson_6,Won
O-701746,2024-06-14,C-5532,103,Sales Booster,Software,8,4720,Europe,Salesperson_7,Won
O-701747,2024-09-07,C-5963,101,CRM Pro,Software,5,188015,Asia,Salesperson_5,Won
O-701748,2023-03-15,C-1074,101,CRM Pro,Software,6,7032,North America,Salesperson_6,Won
O-701749,2024-04-20,C-5555,201,POS Terminal,Hardware,5,2315,North America,Salesperson_1,Won
O-701750,2024-06-23,C-1777,101,CRM Pro,Software,5,0,North America,Salesperson_1,Won
O-701751,2023-12-10,C-4437,103,Sales Booster,Software,3,768,North America,Salesperson_3,Won
O-701752,2024-04-02,C-5959,101,CRM Pro,Software,14,-20440,Asia,Salesperson_6,Won
O-701753,2023-07-19,C-5646,101,CRM Pro,Software,15,11505,Europe,Salesperson_10,Won
O-701754,2024-01-01,C-4243,103,Sales Booster,Software,10,10260,Asia,Salesperson_5,Won
O-701755,2024-12-26,C-2271,101,CRM Pro,Software,1,1007,Asia,Salesperson_11,Won
O-701756,2024-01-23,C-3159,201,POS Terminal,Hardware,15,22170,North America,Salesperson_2,Won
O-701757,2024-06-29,C-2808,101,CRM Pro,Software,15,740520,Asia,Salesperson_4,Won
O-701758,2023-05-23,C-1732,103,Sales Booster,Software,5,6205,Asia,Salesperson_5,Won
O-701759,2023-10-31,C-4876,102,Analytics Suite,Software,10,-2670,North America,Salesperson_2,Won
O-701760,2024-06-02,C-3191,103,Sales Booster,Software,12,8136,North America,Salesperson_11,Won
O-701761,2024-08-03,C-5230,201,POS Terminal,Hardware,13,12051,Europe,Salesperson_5,Won
O-701762,2023-06-25,C-5510,101,CRM Pro,Software,6,5694,Asia,Salesperson_7,Won
O-701763,2023-05-02,C-2046,101,CRM Pro,Software,12,11700,North America,Salesperson_7,Won
O-701764,2024-09-14,C-5234,102,Analytics Suite,Software,7,9534,Europe,Salesperson_6,Won
O-701765,2023-12-21,C-4177,103,Sales Booster,Software,12,18000,Europe,Salesperson_6,Won
O-701766,2024-02-14,C-3983,201,POS Terminal,Hardware,10,14590,North America,Salesperson_11,Won
O-701767,2024-01-13,C-4658,201,POS Terminal,Hardware,6,8628,Europe,Salesperson_8,Won
O-701768,2024-09-08,C-5217,101,CRM Pro,Software,2,2434,North America,Salesperson_3,Won
O-701769,2024-02-02,C-1658,101,CRM Pro,Software,8,0,Asia,Salesperson_2,Won
O-701770,2023-01-17,C-2240,103,Sales Booster,Software,13,10296,North America,Salesperson_1,Won
O-701771,2023-12-30,C-1575,101,CRM Pro,Software,4,5696,Asia,Salesperson_10,Won
O-701772,2024-06-23,C-1432,103,Sales Booster,Software,13,6227,North America,Salesperson_11,Won
O-701773,2024-03-11,C-1562,102,Analytics Suite,Software,14,3458,North America,Salesperson_2,Won
O-701774,2024-01-19,C-5032,201,POS Terminal,Hardware,15,9795,North America,Salesperson_5,Won
O-701775,2023-07-28,C-3444,101,CRM Pro,Software,12,9252,Europe,Salesperson_2,Won
O-701776,2024-09-14,C-4677,102,Analytics Suite,Software,11,11858,Asia,Salesperson_2,Won
O-701777,2023-08-18,C-5823,101,CRM Pro,Software,3,3162,Europe,Salesperson_6,Won
O-701778,2024-10-01,C-1973,201,POS Terminal,Hardware,14,17192,Europe,Salesperson_8,Won
O-701779,2024-10-06,C-4514,102,Analytics Suite,Software,15,14145,North America,Salesperson_4,Won
O-701780,2024-07-31,C-2886,101,CRM Pro,Software,1,212,Europe,Salesperson_6,Won
O-701781,2024-08-09,C-4916,101,CRM Pro,Software,6,3120,North America,Salesperson_11,Won
O-701782,2023-07-08,C-2247,103,Sales Booster,Software,3,0,Asia,Salesperson_9,Won
O-701783,2023-06-20,C-2347,102,Analytics Suite,Software,8,9208,Europe,Salesperson_1,Won
O-701784,2024-04-13,C-1253,102,Analytics Suite,Software,3,1443,Europe,Salesperson_4,Won
O-701785,2024-08-07,C-1367,201,POS Terminal,Hardware,4,1660,North America,Salesperson_10,Won
O-701786,2023-04-25,C-4091,101,CRM Pro,Software,11,16225,Europe,Salesperson_2,Won
O-701787,2024-07-13,C-3849,101,CRM Pro,Software,2,602,Europe,Salesperson_10,Won
O-701788,2023-05-27,C-2823,101,CRM Pro,Software,1,1319,North America,Salesperson_3,Won
O-701789,2023-05-22,C-4011,103,Sales Booster,Software,14,0,Europe,Salesperson_2,Won
O-701790,2024-07-21,C-5476,201,POS Terminal,Hardware,9,9531,Europe,Salesperson_5,Won
O-701791,2023-06-28,C-5765,201,POS Terminal,Hardware,12,-14592,Europe,Salesperson_10,Won
O-701792,2023-05-27,C-3237,103,Sales Booster,Software,11,9328,North America,Salesperson_1,Won
O-701793,2024-04-08,C-1085,201,POS Terminal,Hardware,9,8145,Europe,Salesperson_5,Won
O-701794,2023-12-24,C-3921,102,Analytics Suite,Software,12,11736,Europe,Salesperson_9,Won
O-701795,2024-09-02,C-2233,101,CRM Pro,Software,15,12930,North America,Salesperson_7,Won
O-701796,2023-04-25,C-3324,102,Analytics Suite,Software,10,7330,Asia,Salesperson_7,Won
O-701797,2023-03-31,C-3929,103,Sales Booster,Software,6,8796,North America,Salesperson_8,Won
O-701798,2024-10-31,C-2053,101,CRM Pro,Software,2,980,Asia,Salesperson_11,Won
O-701799,2023-03-03,C-5239,101,CRM Pro,Software,13,11206,Asia,Salesperson_11,Won
O-701800,2023-03-27,C-1747,201,POS Terminal,Hardware,2,2144,Europe,Salesperson_11,Won
O-701801,2023-05-08,C-5152,103,Sales Booster,Software,13,14729,North America,Salesperson_7,Won
O-701802,2023-06-09,C-4744,103,Sales Booster,Software,10,7940,Asia,Salesperson_10,Won
O-701803,2024-10-02,C-5248,101,CRM Pro,Software,12,488880,Asia,Salesperson_6,Won
O-701804,2023-10-15,C-3586,103,Sales Booster,Software,7,9499,Europe,Salesperson_1,Won
O-701805,2024-06-14,C-2543,101,CRM Pro,Software,9,11430,Asia,Salesperson_2,Won
O-701806,2023-02-09,C-3820,103,Sales Booster,Software,11,7304,Asia,Salesperson_7,Won
O-701807,2023-01-17,C-2804,103,Sales Booster,Software,11,3520,Asia,Salesperson_6,Won
O-701808,2024-10-14,C-5476,101,CRM Pro,Software,8,9552,Asia,Salesperson_4,Won
O-701809,2024-08-19,C-5545,101,CRM Pro,Software,11,3740,North America,Salesperson_1,Won
O-701810,2023-08-15,C-5280,103,Sales Booster,Software,15,472350,North America,Salesperson_1,Won
O-701811,2024-04-11,C-3690,103,Sales Booster,Software,11,0,Asia,Salesperson_1,Won
O-701812,2023-01-02,C-4819,103,Sales Booster,Software,10,13020,North America,Salesperson_8,Won
O-701813,2023-10-28,C-2101,102,Analytics Suite,Software,9,11169,Europe,Salesperson_7,Won
O-701814,2023-01-13,C-2894,101,CRM Pro,Software,4,2448,Europe,Salesperson_5,Won
O-701815,2023-10-06,C-1095,101,CRM Pro,Software,1,597,Europe,Salesperson_10,Won
O-701816,2024-02-23,C-3392,101,CRM Pro,Software,12,17160,North America,Salesperson_8,Won
O-701817,2023-11-28,C-5902,103,Sales Booster,Software,10,11950,Europe,Salesperson_1,Won
O-701818,2023-05-03,C-1432,102,Analytics Suite,Software,8,7784,Asia,Salesperson_2,Won
O-701819,2024-07-14,C-5521,103,Sales Booster,Software,6,5952,Asia,Salesperson_11,Won
O-701820,2023-10-03,C-4761,102,Analytics Suite,Software,10,14120,Asia,Salesperson_7,Won
O-701821,2024-05-10,C-3682,101,CRM Pro,Software,14,5852,North America,Salesperson_9,Won
O-701822,2023-07-16,C-5354,102,Analytics Suite,Software,4,1448,Europe,Salesperson_11,Won
O-701823,2024-01-08,C-2499,103,Sales Booster,Software,14,16926,North America,Salesperson_5,Won
O-701824,2023-02-16,C-4128,201,POS Terminal,Hardware,7,2219,Europe,Salesperson_10,Won
O-701825,2023-05-31,C-4864,201,POS Terminal,Hardware,12,8352,Europe,Salesperson_1,Won
O-701826,2024-09-08,C-1876,103,Sales Booster,Software,8,321264,Asia,Salesperson_8,Won
O-701827,2023-05-17,C-3145,103,Sales Booster,Software,8,2696,North America,Salesperson_8,Won
O-701828,2023-02-05,C-5826,103,Sales Booster,Software,7,6125,North America,Salesperson_2,Won
O-701829,2024-01-31,C-4239,102,Analytics Suite,Software,4,2892,North America,Salesperson_4,Won
O-701830,2024-01-13,C-1296,102,Analytics Suite,Software,8,3528,North America,Salesperson_5,Won
O-701831,2023-05-26,C-5391,101,CRM Pro,Software,13,5512,Asia,Salesperson_7,Won
O-701832,2023-04-15,C-2213,201,POS Terminal,Hardware,1,639,Asia,Salesperson_9,Won
O-701833,2023-06-05,C-3683,101,CRM Pro,Software,8,487008,Asia,Salesperson_4,Won
O-701834,2024-02-11,C-1975,103,Sales Booster,Software,11,15708,North America,Salesperson_8,Won
O-701835,2023-03-08,C-5182,101,CRM Pro,Software,10,5550,Asia,Salesperson_7,Won
O-701836,2023-01-20,C-1815,103,Sales Booster,Software,14,15876,North America,Salesperson_8,Won
O-701837,2024-05-10,C-1395,201,POS Terminal,Hardware,9,9459,Asia,Salesperson_6,Won
O-701838,2023-11-29,C-2750,201,POS Terminal,Hardware,15,7965,Asia,Salesperson_9,Won
O-701839,2023-04-15,C-4029,103,Sales Booster,Software,11,3212,North America,Salesperson_7,Won
O-701840,2023-11-26,C-4858,101,CRM Pro,Software,6,6606,Asia,Salesperson_7,Won
O-701841,2024-05-17,C-1899,103,Sales Booster,Software,3,3483,North America,Salesperson_2,Won
O-701842,2024-08-06,C-3216,102,Analytics Suite,Software,13,13299,Asia,Salesperson_3,Won
O-701843,2023-08-14,C-5951,101,CRM Pro,Software,14,16282,Asia,Salesperson_4,Won
O-701844,2023-06-28,C-1613,102,Analytics Suite,Software,8,9504,North America,Salesperson_8,Won
O-701845,2024-08-06,C-3515,201,POS Terminal,Hardware,10,10600,North America,Salesperson_4,Won
O-701846,2023-03-09,C-4695,103,Sales Booster,Software,1,1134,North America,Salesperson_4,Won
O-701847,2024-12-14,C-1812,101,CRM Pro,Software,10,14060,North America,Salesperson_11,Won
O-701848,2023-06-19,C-1750,103,Sales Booster,Software,12,17460,North America,Salesperson_1,Won
O-701849,2024-03-28,C-2445,102,Analytics Suite,Software,11,2398,Asia,Salesperson_9,Won
O-701850,2024-01-12,C-1512,201,POS Terminal,Hardware,2,992,North America,Salesperson_8,Won
O-701851,2024-07-09,C-3966,201,POS Terminal,Hardware,6,7488,North America,Salesperson_1,Won
O-701852,2023-11-02,C-5907,201,POS Terminal,Hardware,6,6000,Europe,Salesperson_8,Won
O-701853,2023-08-10,C-4069,101,CRM Pro,Software,13,5759,Europe,Salesperson_11,Won
O-701854,2023-03-04,C-3974,201,POS Terminal,Hardware,11,12111,North America,Salesperson_5,Won
O-701855,2024-08-01,C-5275,201,POS Terminal,Hardware,9,1809,Europe,Salesperson_6,Won
O-701856,2023-12-11,C-1778,101,CRM Pro,Software,9,12924,Asia,Salesperson_6,Won
O-701857,2024-05-12,C-3955,201,POS Terminal,Hardware,12,12924,Asia,Salesperson_5,Won
O-701858,2024-11-16,C-4464,201,POS Terminal,Hardware,2,-1728,Europe,Salesperson_1,Won
O-701859,2023-09-22,C-2830,103,Sales Booster,Software,3,942,Europe,Salesperson_4,Won
O-701860,2024-11-04,C-5176,201,POS Terminal,Hardware,2,0,Asia,Salesperson_2,Won
O-701861,2024-09-15,C-4655,103,Sales Booster,Software,3,3051,Asia,Salesperson_1,Won
O-701862,2023-01-13,C-2537,201,POS Terminal,Hardware,12,15660,North America,Salesperson_7,Won
O-701863,2023-07-25,C-1934,201,POS Terminal,Hardware,3,2139,North America,Salesperson_3,Won
O-701864,2023-05-05,C-2617,201,POS Terminal,Hardware,12,4164,Europe,Salesperson_2,Won
O-701865,2024-07-28,C-5644,201,POS Terminal,Hardware,10,5300,Asia,Salesperson_7,Won
O-701866,2023-11-05,C-5124,101,CRM Pro,Software,10,9710,Asia,Salesperson_6,Won
O-701867,2023-08-29,C-1265,102,Analytics Suite,Software,4,-1976,North America,Salesperson_9,Won
O-701868,2023-09-12,C-2326,102,Analytics Suite,Software,5,6455,Europe,Salesperson_2,Won
O-701869,2024-06-27,C-1338,101,CRM Pro,Software,9,11277,Europe,Salesperson_11,Won
O-701870,2024-04-29,C-3179,201,POS Terminal,Hardware,3,3942,Europe,Salesperson_7,Won
O-701871,2024-05-28,C-2398,103,Sales Booster,Software,9,8019,Europe,Salesperson_8,Won
O-701872,2023-08-22,C-4737,201,POS Terminal,Hardware,14,18088,Europe,Salesperson_5,Won
O-701873,2023-05-29,C-4643,101,CRM Pro,Software,4,3580,Europe,Salesperson_1,Won
O-701874,2024-12-10,C-3104,201,POS Terminal,Hardware,9,4842,North America,Salesperson_9,Won
O-701875,2023-09-19,C-1018,102,Analytics Suite,Software,8,10184,Europe,Salesperson_10,Won
O-701876,2023-10-09,C-2019,201,POS Terminal,Hardware,15,8175,Asia,Salesperson_4,Won
O-701877,2024-11-15,C-2018,201,POS Terminal,Hardware,4,812,North America,Salesperson_9,Won
O-701878,2023-11-07,C-2121,201,POS Terminal,Hardware,9,12942,North America,Salesperson_6,Won
O-701879,2023-04-05,C-3619,102,Analytics Suite,Software,12,5268,Europe,Salesperson_7,Won
O-701880,2023-01-31,C-1913,101,CRM Pro,Software,14,0,Europe,Salesperson_1,Won
O-701881,2023-03-30,C-3985,102,Analytics Suite,Software,3,4428,Europe,Salesperson_5,Won
O-701882,2023-10-09,C-5438,101,CRM Pro,Software,3,3906,Europe,Salesperson_1,Won
O-701883,2023-12-21,C-3033,103,Sales Booster,Software,2,1446,Europe,Salesperson_11,Won
O-701884,2024-10-05,C-4531,101,CRM Pro,Software,1,831,North America,Salesperson_10,Won
O-701885,2024-03-01,C-4632,101,CRM Pro,Software,14,17430,North America,Salesperson_10,Won
O-701886,2024-05-26,C-4696,201,POS Terminal,Hardware,5,2645,Europe,Salesperson_8,Won
O-701887,2023-08-20,C-3532,201,POS Terminal,Hardware,9,10953,Europe,Salesperson_3,Won
O-701888,2023-04-21,C-2926,201,POS Terminal,Hardware,10,8340,Asia,Salesperson_10,Won
O-701889,2024-02-14,C-3334,101,CRM Pro,Software,3,2802,North America,Salesperson_1,Won
O-701890,2024-01-22,C-4798,102,Analytics Suite,Software,10,0,North America,Salesperson_6,Won
O-701891,2023-09-02,C-5323,102,Analytics Suite,Software,6,3780,Asia,Salesperson_5,Won
O-701892,2024-02-19,C-1837,103,Sales Booster,Software,3,2904,Europe,Salesperson_11,Won
O-701893,2024-05-05,C-2753,102,Analytics Suite,Software,7,5649,Europe,Salesperson_2,Won
O-701894,2023-04-30,C-5257,101,CRM Pro,Software,2,2714,Asia,Salesperson_2,Won
O-701895,2024-08-23,C-5183,201,POS Terminal,Hardware,15,10470,Europe,Salesperson_5,Won
O-701896,2023-08-31,C-3107,103,Sales Booster,Software,14,14490,Europe,Salesperson_3,Won
O-701897,2024-09-13,C-5213,201,POS Terminal,Hardware,11,15983,Europe,Salesperson_9,Won
O-701898,2024-11-13,C-2308,102,Analytics Suite,Software,10,5110,Europe,Salesperson_1,Won
O-701899,2023-06-17,C-3398,102,Analytics Suite,Software,1,0,North America,Salesperson_6,Won
O-701900,2024-10-27,C-5246,102,Analytics Suite,Software,13,8424,Europe,Salesperson_9,Won
O-701901,2023-01-26,C-3993,102,Analytics Suite,Software,8,8576,Europe,Salesperson_6,Won
O-701902,2024-07-29,C-1992,102,Analytics Suite,Software,2,2502,North America,Salesperson_11,Won
O-701903,2023-10-11,C-4794,102,Analytics Suite,Software,7,2275,Europe,Salesperson_11,Won
O-701904,2024-02-29,C-3834,101,CRM Pro,Software,5,1730,Asia,Salesperson_7,Won
O-701905,2023-05-26,C-1941,103,Sales Booster,Software,13,16965,Asia,Salesperson_2,Won
O-701906,2024-01-26,C-3483,102,Analytics Suite,Software,11,3993,North America,Salesperson_3,Won
O-701907,2023-09-20,C-1553,103,Sales Booster,Software,8,4192,Asia,Salesperson_7,Won
O-701908,2024-03-28,C-3353,101,CRM Pro,Software,14,7336,North America,Salesperson_1,Won
O-701909,2023-08-25,C-5612,102,Analytics Suite,Software,8,3776,Asia,Salesperson_2,Won
O-701910,2023-11-07,C-5945,201,POS Terminal,Hardware,2,580,Asia,Salesperson_11,Won
O-701911,2023-04-16,C-4065,103,Sales Booster,Software,14,9940,North America,Salesperson_9,Won
O-701912,2023-09-26,C-1221,101,CRM Pro,Software,4,3716,North America,Salesperson_8,Won
O-701913,2023-02-21,C-2083,101,CRM Pro,Software,6,8454,North America,Salesperson_1,Won
O-701914,2023-04-27,C-3133,103,Sales Booster,Software,5,7080,North America,Salesperson_5,Won
O-701915,2024-04-06,C-2785,201,POS Terminal,Hardware,4,-4796,Europe,Salesperson_8,Won
O-701916,2023-03-11,C-3527,102,Analytics Suite,Software,6,8982,Europe,Salesperson_2,Won
O-701917,2023-05-23,C-1149,101,CRM Pro,Software,1,345,Europe,Salesperson_3,Won
O-701918,2023-03-22,C-2318,103,Sales Booster,Software,11,5764,North America,Salesperson_11,Won
O-701919,2024-10-02,C-1780,102,Analytics Suite,Software,12,-396288,Europe,Salesperson_9,Won
O-701920,2024-09-15,C-3445,101,CRM Pro,Software,7,9779,Asia,Salesperson_4,Won
