order_id,order_date,customer_id,product_name,category,region,channel,units,revenue,stage
O-901507,2024-12-06,C-4417,POS Terminal,software,North America,inbound,3,3663,Won
O-901508,2023-05-25,C-5928,POS Terminal,hardware,North-America,Partner,3,4107,Won
O-901509,2023-11-19,C-2025,POS Terminal,hardware,APAC,Partner,12,16884,Won
O-901510,2024-03-31,C-2244,CRM Pro,Software,europe,partner,4,1712,Won
O-901511,2023-10-09,C-2563,Analytics Suite,hardware,APAC,Partner,9,10224,Won
O-901512,2023-01-16,C-1551,POS Terminal,hardware,asia,Outbound,14,6328,Won
O-901513,2023-05-29,C-3526,CRM Pro,software,North America,out bound,9,3276,Won
O-901514,2024-04-06,C-4244,CRM Pro,Hardware,Asia,partner,8,11368,Won
O-901515,2023-11-03,C-5602,CRM-Pro,software,North America,partner,10,6230,Won
O-901516,2023-12-15,C-1629,AnalyticsSuite,hardware,North America,OUTBOUND,7,8463,Won
O-901517,2023-08-05,C-6354,Analytics Suite,software,europe,inbound,14,15708,Won
O-901518,2023-04-25,C-6668,POS-Terminal,Hardware,asia,OUTBOUND,13,20384,Won
O-901519,2023-06-04,C-2451,CRM-Pro,hardware,APAC,partner,14,21854,Won
O-901520,2024-06-13,C-2679,CRM Pro,Hardware,Europe,In-bound,7,7588,Won
O-901521,2023-03-11,C-3438,Analytics Suite,software,north america,inbound,13,14521,Won
O-901522,2023-01-16,C-5499,AnalyticsSuite,Hard ware,N. America,Inbound,10,18760,Won
O-901523,2024-10-31,C-4524,POS Terminal,Software,north america,partner,7,13216,Won
O-901524,2023-10-17,C-2079,POS Terminal,hardware,North-America,out bound,2,2064,Won
O-901525,2024-03-24,C-6553,POS Terminal,Hard ware,NA,Partner,3,1236,Won
O-901526,2024-06-14,C-3308,CRM-Pro,Software,North-America,partner,1,468,Won
O-901527,2023-02-17,C-1335,CRM-Pro,Soft ware,EU,Outbound,4,7896,Won
O-901528,2024-02-02,C-4407,Analytics Suite,Soft ware,Europe,Inbound,13,24440,Won
O-901529,2023-02-13,C-3465,AnalyticsSuite,Soft ware,europe,OUTBOUND,15,17130,Won
O-901530,2023-03-19,C-6259,POS Terminal,hardware,North America,out bound,13,6019,Won
O-901531,2023-06-05,C-1634,CRM-Pro,hardware,asia,out bound,14,27020,Won
O-901532,2024-11-05,C-2553,Analytics Suite,Soft ware,North America,inbound,7,11501,Won
O-901533,2024-09-02,C-3605,AnalyticsSuite,Soft ware,North America,out bound,5,3585,Won
O-901534,2023-09-16,C-6715,CRM-Pro,Soft ware,North America,inbound,8,9176,Won
O-901535,2023-11-28,C-1376,CRM-Pro,software,Asia,inbound,6,1860,Won
O-901536,2023-03-12,C-5038,POS Terminal,Soft ware,North America,inbound,11,12727,Won
O-901537,2023-02-15,C-2539,CRM-Pro,Hard ware,north america,In-bound,11,15851,Won
O-901538,2023-06-29,C-4323,POS Terminal,Software,North-America,OUTBOUND,4,1372,Won
O-901539,2023-05-13,C-2372,AnalyticsSuite,Hard ware,north america,out bound,6,3324,Won
O-901540,2023-10-14,C-6094,POS-Terminal,Hardware,Europe,out bound,4,7352,Won
O-901541,2024-02-08,C-1710,POS-Terminal,hardware,north america,partner,6,10146,Won
O-901542,2024-01-02,C-6708,POS Terminal,Software,EU,partner,7,11592,Won
O-901543,2024-09-17,C-4970,CRM Pro,software,europe,inbound,10,14610,Won
O-901544,2023-05-24,C-6457,AnalyticsSuite,hardware,N. America,In-bound,15,11700,Won
O-901545,2024-01-11,C-1107,POS-Terminal,Hardware,APAC,Partner,9,13608,Won
O-901546,2023-07-14,C-3227,POS-Terminal,software,N. America,OUTBOUND,8,4424,Won
O-901547,2023-05-20,C-5026,Analytics Suite,Software,NA,partner,9,6804,Won
O-901548,2024-01-18,C-6444,CRM Pro,Soft ware,North-America,out bound,5,3385,Won
O-901549,2024-11-07,C-2196,CRM Pro,Hardware,europe,Partner,5,7680,Won
O-901550,2024-02-20,C-6738,AnalyticsSuite,software,europe,out bound,3,4077,Won
O-901551,2023-06-09,C-1508,CRM-Pro,Hardware,europe,Inbound,10,16930,Won
O-901552,2024-11-18,C-1565,POS Terminal,hardware,NA,OUTBOUND,8,5896,Won
O-901553,2024-07-26,C-2113,CRM-Pro,hardware,europe,Partner,3,3876,Won
O-901554,2024-02-19,C-3083,POS-Terminal,Hardware,asia,partner,1,1248,Won
O-901555,2023-10-29,C-3941,POS-Terminal,Software,EU,partner,15,28755,Won
O-901556,2024-07-05,C-3210,AnalyticsSuite,Software,EU,OUTBOUND,1,1699,Won
O-901557,2024-02-15,C-1900,CRM Pro,Soft ware,europe,partner,8,15744,Won
O-901558,2024-12-09,C-1595,CRM Pro,Hard ware,asia,inbound,4,5276,Won
O-901559,2024-10-22,C-2902,Analytics Suite,hardware,EU,Inbound,6,7494,Won
O-901560,2024-05-10,C-1964,Analytics Suite,Software,Europe,Partner,6,2832,Won
O-901561,2024-02-01,C-4294,POS Terminal,Software,APAC,In-bound,1,462,Won
O-901562,2023-09-11,C-1307,CRM-Pro,Hardware,N. America,Inbound,12,22824,Won
O-901563,2023-11-19,C-2531,POS Terminal,hardware,EU,inbound,5,8870,Won
O-901564,2023-06-21,C-4243,POS Terminal,hardware,europe,inbound,5,6450,Won
O-901565,2023-03-09,C-6392,CRM-Pro,hardware,N. America,Partner,11,9339,Won
O-901566,2024-07-06,C-4538,POS-Terminal,Software,NA,Outbound,11,17006,Won
O-901567,2024-12-02,C-3050,CRM Pro,Software,Asia,inbound,13,17277,Won
O-901568,2023-11-10,C-4224,CRM-Pro,Hardware,Asia,OUTBOUND,15,15360,Won
O-901569,2023-10-14,C-5827,POS-Terminal,software,N. America,Outbound,6,5922,Won
O-901570,2024-11-23,C-2308,Analytics Suite,Software,N. America,out bound,8,13744,Won
O-901571,2023-08-11,C-4261,AnalyticsSuite,Hardware,North America,out bound,15,10020,Won
O-901572,2023-02-26,C-6200,POS-Terminal,Soft ware,asia,partner,7,6706,Won
O-901573,2024-08-06,C-4794,POS-Terminal,Hard ware,EU,OUTBOUND,9,17505,Won
O-901574,2023-12-03,C-1744,POS-Terminal,Hardware,Europe,out bound,1,317,Won
O-901575,2024-01-06,C-4685,POS Terminal,Hardware,APAC,Inbound,6,10788,Won
O-901576,2023-06-11,C-2795,CRM-Pro,Hard ware,North America,out bound,2,1750,Won
O-901577,2023-06-05,C-5232,Analytics Suite,Soft ware,europe,out bound,1,921,Won
O-901578,2024-07-12,C-5846,CRM Pro,Software,europe,Outbound,13,24271,Won
O-901579,2024-01-04,C-3381,AnalyticsSuite,software,Asia,Inbound,2,2470,Won
O-901580,2024-06-13,C-2114,AnalyticsSuite,Hard ware,EU,In-bound,4,3700,Won
O-901581,2024-11-30,C-5016,POS-Terminal,hardware,Europe,inbound,9,9333,Won
O-901582,2023-10-27,C-6871,CRM-Pro,Hardware,APAC,Outbound,13,14001,Won
O-901583,2023-03-03,C-5448,CRM-Pro,Software,North America,out bound,5,4710,Won
O-901584,2023-04-29,C-5353,CRM Pro,Hard ware,north america,In-bound,7,4732,Won
O-901585,2023-11-01,C-3720,AnalyticsSuite,Soft ware,North-America,Partner,4,7232,Won
O-901586,2024-05-09,C-5008,POS Terminal,Hard ware,europe,Partner,4,6348,Won
O-901587,2024-10-23,C-5926,CRM Pro,Hardware,North-America,Inbound,12,13908,Won
O-901588,2024-04-19,C-6277,POS-Terminal,software,N. America,OUTBOUND,2,1726,Won
O-901589,2023-03-20,C-4235,CRM Pro,software,EU,Inbound,15,24630,Won
O-901590,2024-08-25,C-4385,POS Terminal,software,North America,Inbound,4,4276,Won
O-901591,2024-10-19,C-3252,CRM Pro,software,N. America,inbound,11,16192,Won
O-901592,2023-05-03,C-1437,AnalyticsSuite,Hard ware,North-America,partner,13,9295,Won
O-901593,2024-12-25,C-6688,POS Terminal,Software,North-America,Partner,7,2646,Won
O-901594,2024-02-10,C-2010,AnalyticsSuite,software,europe,Partner,4,6304,Won
O-901595,2024-02-10,C-6939,POS Terminal,Soft ware,europe,In-bound,14,19180,Won
O-901596,2024-12-03,C-6988,POS-Terminal,Hardware,asia,Inbound,5,3525,Won
O-901597,2023-03-25,C-1411,POS Terminal,Soft ware,EU,out bound,6,9096,Won
O-901598,2024-08-10,C-4052,CRM Pro,hardware,North-America,inbound,7,5369,Won
O-901599,2024-03-06,C-2791,Analytics Suite,hardware,Asia,inbound,3,4992,Won
O-901600,2023-01-11,C-5021,CRM Pro,hardware,europe,In-bound,11,13805,Won
O-901601,2024-04-15,C-5330,POS Terminal,Hardware,asia,Inbound,4,2600,Won
O-901602,2024-03-04,C-1674,AnalyticsSuite,Hardware,N. America,OUTBOUND,11,8052,Won
O-901603,2023-10-21,C-5627,CRM-Pro,Software,Europe,In-bound,9,15003,Won
O-901604,2024-12-15,C-1992,CRM-Pro,software,NA,out bound,11,14278,Won
O-901605,2023-03-30,C-3493,AnalyticsSuite,software,NA,OUTBOUND,8,5896,Won
O-901606,2023-04-25,C-5073,CRM-Pro,software,EU,inbound,10,16970,Won
O-901607,2023-12-06,C-2243,CRM-Pro,Hard ware,asia,partner,6,3720,Won
O-901608,2023-07-19,C-4920,AnalyticsSuite,Software,North-America,partner,12,10584,Won
O-901609,2023-10-08,C-1709,POS Terminal,hardware,asia,Partner,12,17820,Won
O-901610,2023-04-19,C-2290,CRM Pro,Hardware,N. America,In-bound,11,18711,Won
O-901611,2024-03-09,C-2375,POS-Terminal,software,N. America,OUTBOUND,9,12402,Won
O-901612,2024-02-12,C-2099,Analytics Suite,Software,North-America,partner,2,3096,Won
O-901613,2023-08-21,C-4340,AnalyticsSuite,software,APAC,partner,5,5825,Won
O-901614,2023-07-04,C-5929,POS-Terminal,Soft ware,asia,Outbound,2,3208,Won
O-901615,2024-09-18,C-1754,CRM Pro,Hard ware,asia,Outbound,3,2250,Won
O-901616,2023-11-25,C-2702,AnalyticsSuite,software,North America,Outbound,9,3357,Won
O-901617,2023-07-15,C-6744,POS-Terminal,hardware,NA,inbound,4,3976,Won
O-901618,2024-11-10,C-4108,POS Terminal,Software,north america,Outbound,12,22284,Won
O-901619,2024-12-08,C-6975,POS-Terminal,software,North America,Partner,4,2180,Won
O-901620,2023-09-18,C-2917,CRM-Pro,software,Asia,Inbound,3,5400,Won
O-901621,2024-03-09,C-4440,POS Terminal,hardware,North America,inbound,4,7244,Won
O-901622,2023-08-23,C-2439,Analytics Suite,Hardware,N. America,Inbound,1,480,Won
O-901623,2023-05-07,C-6128,POS-Terminal,Software,North-America,Outbound,8,14664,Won
O-901624,2024-11-07,C-2083,CRM-Pro,software,N. America,partner,14,23268,Won
O-901625,2024-04-24,C-5248,Analytics Suite,Soft ware,N. America,Inbound,7,12810,Won
O-901626,2023-12-19,C-4684,Analytics Suite,Software,Europe,Outbound,4,7792,Won
O-901627,2024-09-19,C-5682,CRM Pro,Software,NA,Outbound,12,11316,Won
O-901628,2023-03-21,C-3795,AnalyticsSuite,Hard ware,europe,Outbound,15,16620,Won
O-901629,2023-04-26,C-6816,AnalyticsSuite,software,North America,partner,2,3636,Won
O-901630,2023-01-13,C-5784,Analytics Suite,Hardware,North America,OUTBOUND,15,12390,Won
O-901631,2024-11-29,C-2488,AnalyticsSuite,Hardware,North-America,Inbound,9,9828,Won
O-901632,2024-02-04,C-5692,POS Terminal,Soft ware,N. America,OUTBOUND,3,2949,Won
O-901633,2024-10-24,C-4014,AnalyticsSuite,software,europe,In-bound,3,3054,Won
O-901634,2024-03-13,C-4403,AnalyticsSuite,hardware,North America,partner,6,2976,Won
O-901635,2023-05-24,C-3919,AnalyticsSuite,Soft ware,North America,Inbound,11,6281,Won
O-901636,2023-04-01,C-4292,AnalyticsSuite,Hardware,europe,out bound,1,469,Won
O-901637,2023-04-24,C-6340,POS-Terminal,Soft ware,asia,partner,6,6912,Won
O-901638,2023-02-27,C-1775,AnalyticsSuite,software,North-America,In-bound,3,1746,Won
O-901639,2023-07-05,C-4783,POS-Terminal,Hardware,north america,Outbound,2,2878,Won
O-901640,2023-09-01,C-1441,CRM-Pro,Soft ware,N. America,partner,8,15080,Won
O-901641,2024-11-01,C-4207,AnalyticsSuite,Software,north america,inbound,9,13311,Won
O-901642,2024-06-09,C-3459,AnalyticsSuite,software,europe,partner,13,24037,Won
O-901643,2023-03-23,C-2599,CRM-Pro,hardware,europe,Inbound,2,1144,Won
O-901644,2024-04-07,C-5336,POS Terminal,Software,EU,Inbound,9,9981,Won
O-901645,2023-01-21,C-2619,POS-Terminal,Hardware,asia,inbound,15,25950,Won
O-901646,2023-07-20,C-4898,Analytics Suite,software,North-America,OUTBOUND,13,10400,Won
O-901647,2023-03-19,C-2854,POS Terminal,hardware,EU,OUTBOUND,7,7273,Won
O-901648,2023-09-09,C-4441,POS Terminal,hardware,N. America,Inbound,12,8136,Won
O-901649,2023-04-18,C-6754,AnalyticsSuite,Soft ware,North-America,In-bound,6,10614,Won
O-901650,2024-05-01,C-3636,AnalyticsSuite,hardware,North America,inbound,12,4080,Won
O-901651,2024-11-10,C-4962,CRM-Pro,Hard ware,asia,OUTBOUND,7,9597,Won
O-901652,2023-08-08,C-2211,CRM-Pro,Hardware,APAC,out bound,11,6688,Won
O-901653,2023-11-15,C-2508,Analytics Suite,Software,europe,Outbound,15,6090,Won
O-901654,2023-01-10,C-5712,POS-Terminal,software,europe,OUTBOUND,14,8848,Won
O-901655,2023-05-25,C-6348,Analytics Suite,Soft ware,Asia,inbound,2,634,Won
O-901656,2023-03-15,C-6183,POS Terminal,Software,North America,Inbound,6,10818,Won
O-901657,2023-11-22,C-2965,CRM Pro,software,North-America,Partner,8,7216,Won
O-901658,2024-05-08,C-2016,CRM Pro,Hard ware,asia,out bound,7,5733,Won
O-901659,2024-07-22,C-6646,POS Terminal,Hard ware,North America,In-bound,11,15015,Won
O-901660,2023-09-23,C-4304,POS Terminal,Hardware,North-America,Inbound,14,13286,Won
O-901661,2024-05-02,C-2924,CRM-Pro,hardware,europe,Partner,10,14710,Won
O-901662,2024-12-23,C-5876,POS Terminal,hardware,NA,Partner,7,8113,Won
O-901663,2024-09-30,C-5284,CRM Pro,Hard ware,North America,Outbound,5,7955,Won
O-901664,2024-10-07,C-4386,CRM Pro,hardware,North-America,OUTBOUND,13,17992,Won
O-901665,2023-11-03,C-4397,CRM-Pro,software,Europe,Inbound,9,5076,Won
O-901666,2023-08-18,C-3103,Analytics Suite,software,APAC,out bound,8,4664,Won
O-901667,2024-04-25,C-4126,CRM-Pro,Software,north america,out bound,1,1377,Won
O-901668,2023-12-19,C-2144,AnalyticsSuite,Hard ware,Asia,Inbound,9,10278,Won
O-901669,2023-06-06,C-6853,AnalyticsSuite,software,Europe,partner,7,13055,Won
O-901670,2024-04-16,C-6035,CRM Pro,Software,APAC,inbound,1,922,Won
O-901671,2023-04-19,C-2675,CRM-Pro,Soft ware,NA,In-bound,11,3410,Won
O-901672,2023-10-27,C-6339,AnalyticsSuite,Software,Asia,inbound,2,3708,Won
O-901673,2024-03-17,C-1245,CRM-Pro,Hard ware,North America,out bound,7,13293,Won
O-901674,2023-12-21,C-1057,POS Terminal,software,North-America,out bound,11,20504,Won
O-901675,2023-06-15,C-1653,CRM-Pro,hardware,Asia,OUTBOUND,7,3269,Won
O-901676,2023-10-11,C-4743,AnalyticsSuite,software,N. America,Inbound,13,18980,Won
O-901677,2024-04-23,C-6130,AnalyticsSuite,Soft ware,Europe,OUTBOUND,11,5005,Won
O-901678,2023-02-26,C-3307,CRM Pro,Software,APAC,partner,15,20895,Won
O-901679,2023-11-03,C-5234,AnalyticsSuite,Software,N. America,inbound,7,7693,Won
O-901680,2023-04-14,C-4635,CRM-Pro,hardware,europe,inbound,8,9416,Won
O-901681,2024-04-22,C-3757,Analytics Suite,Hard ware,North America,partner,11,21197,Won
O-901682,2023-10-01,C-5807,CRM-Pro,software,EU,Outbound,9,16191,Won
O-901683,2023-02-23,C-3535,CRM-Pro,Software,APAC,out bound,11,13871,Won
O-901684,2024-02-28,C-3133,AnalyticsSuite,Software,Europe,Inbound,14,20440,Won
O-901685,2023-11-02,C-5518,CRM Pro,Hardware,Europe,Inbound,12,21972,Won
O-901686,2024-08-04,C-5960,POS Terminal,software,Asia,partner,1,1100,Won
O-901687,2023-02-28,C-6907,Analytics Suite,Hard ware,europe,In-bound,13,15990,Won
O-901688,2023-04-12,C-3592,CRM Pro,Hard ware,north america,Outbound,6,11568,Won
O-901689,2023-05-30,C-3456,Analytics Suite,Soft ware,North-America,In-bound,13,13104,Won
O-901690,2024-05-24,C-6315,POS Terminal,Hardware,Asia,out bound,1,1276,Won
O-901691,2023-08-06,C-2853,CRM-Pro,Hard ware,asia,out bound,6,2184,Won
O-901692,2023-02-15,C-3480,Analytics Suite,Software,europe,Inbound,12,12624,Won
O-901693,2024-12-03,C-1928,Analytics Suite,Soft ware,Asia,out bound,2,852,Won
O-901694,2024-07-20,C-5777,AnalyticsSuite,Hard ware,APAC,inbound,4,3476,Won
O-901695,2023-01-26,C-1193,POS Terminal,Software,NA,out bound,9,3114,Won
O-901696,2024-12-09,C-4676,Analytics Suite,Software,N. America,OUTBOUND,1,1080,Won
O-901697,2024-03-31,C-6117,Analytics Suite,software,N. America,In-bound,9,13536,Won
O-901698,2023-04-21,C-6201,CRM-Pro,software,North America,Partner,10,14870,Won
O-901699,2023-07-26,C-6820,AnalyticsSuite,Hard ware,Europe,Inbound,8,10128,Won
O-901700,2023-02-09,C-2154,CRM Pro,Hard ware,North-America,Partner,9,14832,Won
O-901701,2024-12-13,C-1944,POS Terminal,Software,Europe,In-bound,13,21255,Won
O-901702,2023-11-09,C-1001,POS-Terminal,Software,asia,inbound,11,4268,Won
O-901703,2024-01-28,C-4706,CRM-Pro,software,asia,inbound,7,5173,Won
O-901704,2024-01-26,C-1133,CRM-Pro,hardware,North-America,In-bound,12,10620,Won
O-901705,2024-11-08,C-5175,POS Terminal,software,North-America,Inbound,5,3190,Won
O-901706,2023-10-02,C-1650,CRM-Pro,Hard ware,asia,Inbound,4,3276,Won
O-901707,2023-05-03,C-1078,CRM Pro,Soft ware,north america,Outbound,14,24738,Won
O-901708,2023-07-13,C-3897,POS-Terminal,software,europe,In-bound,11,14201,Won
O-901709,2023-11-20,C-6337,POS Terminal,hardware,N. America,Partner,4,5516,Won
O-901710,2023-10-05,C-5477,CRM Pro,hardware,North-America,out bound,8,15744,Won
O-901711,2023-06-11,C-4847,CRM Pro,hardware,NA,out bound,5,2195,Won
O-901712,2024-02-06,C-1460,Analytics Suite,Hardware,Europe,OUTBOUND,8,14208,Won
O-901713,2024-03-21,C-3150,CRM Pro,Hard ware,europe,In-bound,14,24752,Won
O-901714,2024-05-15,C-1210,POS-Terminal,Hard ware,asia,inbound,10,7180,Won
O-901715,2024-11-24,C-4277,POS-Terminal,Soft ware,Europe,Partner,3,5946,Won
O-901716,2024-04-13,C-5841,Analytics Suite,Hard ware,North-America,partner,8,11872,Won
O-901717,2023-02-20,C-1811,Analytics Suite,Soft ware,north america,OUTBOUND,10,8240,Won
O-901718,2024-10-03,C-5274,AnalyticsSuite,Hardware,europe,inbound,3,4308,Won
O-901719,2024-12-03,C-2333,CRM-Pro,software,europe,out bound,1,411,Won
O-901720,2023-04-29,C-6773,POS-Terminal,Software,north america,inbound,11,7513,Won
O-901721,2024-08-25,C-1444,CRM-Pro,Soft ware,asia,Outbound,14,8470,Won
O-901722,2023-12-03,C-5851,Analytics Suite,software,North America,In-bound,2,2060,Won
O-901723,2024-01-20,C-1058,POS-Terminal,Software,europe,out bound,11,9284,Won
O-901724,2023-10-02,C-3129,CRM-Pro,Hard ware,Europe,partner,10,11240,Won
O-901725,2024-10-26,C-4113,POS-Terminal,hardware,N. America,OUTBOUND,12,15036,Won
O-901726,2024-08-06,C-5330,CRM-Pro,Soft ware,north america,Inbound,14,16982,Won
O-901727,2024-12-23,C-5547,CRM-Pro,hardware,europe,inbound,12,14928,Won
O-901728,2023-03-16,C-2357,Analytics Suite,Hardware,N. America,Inbound,5,9090,Won
O-901729,2024-07-05,C-2042,CRM-Pro,Hardware,NA,partner,10,13290,Won
O-901730,2024-11-25,C-2898,POS Terminal,Hardware,NA,Outbound,1,1981,Won
O-901731,2023-04-05,C-6344,CRM-Pro,Software,europe,out bound,8,11864,Won
O-901732,2024-12-25,C-1599,POS-Terminal,Soft ware,NA,out bound,1,1844,Won
O-901733,2024-06-04,C-4752,CRM-Pro,Software,Europe,out bound,4,2772,Won
O-901734,2024-02-20,C-5695,CRM Pro,Hardware,N. America,In-bound,10,8110,Won
O-901735,2023-06-15,C-4930,POS Terminal,hardware,europe,Inbound,14,16968,Won
O-901736,2024-12-07,C-3399,POS-Terminal,Soft ware,Asia,out bound,14,9982,Won
O-901737,2024-06-02,C-6415,CRM-Pro,Soft ware,Asia,out bound,12,6468,Won
O-901738,2023-11-14,C-2939,CRM Pro,hardware,N. America,partner,1,1674,Won
O-901739,2024-10-01,C-5116,CRM-Pro,hardware,EU,out bound,7,6629,Won
O-901740,2024-08-11,C-1392,CRM-Pro,Soft ware,asia,Outbound,2,924,Won
O-901741,2024-01-13,C-1872,CRM-Pro,Hard ware,N. America,Inbound,5,3495,Won
O-901742,2023-03-01,C-2980,POS-Terminal,Soft ware,APAC,out bound,14,15176,Won
O-901743,2023-10-09,C-5981,AnalyticsSuite,Hard ware,EU,In-bound,4,2296,Won
O-901744,2023-07-14,C-6679,AnalyticsSuite,Software,North America,inbound,1,495,Won
O-901745,2023-08-17,C-4153,POS Terminal,Soft ware,europe,OUTBOUND,14,17710,Won
O-901746,2023-01-20,C-1906,CRM Pro,Software,north america,partner,7,11704,Won
O-901747,2024-08-30,C-5817,CRM Pro,Hardware,N. America,inbound,2,1822,Won
O-901748,2023-02-28,C-5860,CRM Pro,Soft ware,NA,Outbound,4,7056,Won
O-901749,2023-02-26,C-2064,AnalyticsSuite,Software,APAC,inbound,14,16296,Won
O-901750,2023-05-11,C-5058,CRM Pro,Software,North America,inbound,1,1250,Won
O-901751,2023-05-21,C-2263,AnalyticsSuite,Soft ware,north america,out bound,2,860,Won
O-901752,2023-12-27,C-1359,Analytics Suite,Soft ware,europe,In-bound,12,10776,Won
O-901753,2024-11-02,C-2746,POS-Terminal,software,Europe,In-bound,9,13185,Won
O-901754,2024-10-17,C-2865,POS-Terminal,Software,EU,out bound,11,15521,Won
O-901755,2024-09-24,C-5989,CRM Pro,software,N. America,Inbound,5,9920,Won
O-901756,2023-10-24,C-4624,CRM-Pro,software,north america,OUTBOUND,9,4716,Won
O-901757,2024-01-18,C-4261,AnalyticsSuite,Soft ware,asia,partner,5,2655,Won
O-901758,2024-07-26,C-3741,Analytics Suite,Hard ware,EU,inbound,11,13684,Won
O-901759,2024-07-12,C-3151,CRM Pro,hardware,N. America,inbound,12,23796,Won
O-901760,2024-03-14,C-3786,POS Terminal,software,europe,Partner,11,14201,Won
O-901761,2024-08-09,C-5151,POS Terminal,hardware,North-America,Outbound,4,6980,Won
O-901762,2023-08-19,C-2534,CRM Pro,Software,north america,inbound,2,714,Won
O-901763,2024-11-02,C-5110,POS-Terminal,Software,asia,partner,13,8489,Won
O-901764,2023-04-09,C-4530,POS-Terminal,Hard ware,N. America,Outbound,14,6272,Won
O-901765,2023-03-04,C-3538,CRM Pro,Hard ware,asia,In-bound,10,13520,Won
O-901766,2023-03-21,C-6971,POS Terminal,Hardware,asia,Partner,11,8316,Won
O-901767,2023-07-04,C-2018,POS-Terminal,Hard ware,Asia,In-bound,8,13032,Won
O-901768,2024-05-06,C-3914,AnalyticsSuite,Hardware,north america,Inbound,9,7407,Won
O-901769,2024-09-07,C-1737,POS Terminal,hardware,asia,Partner,9,7056,Won
O-901770,2023-04-20,C-1017,POS Terminal,Hardware,north america,out bound,13,23946,Won
O-901771,2023-03-22,C-4819,CRM Pro,Hard ware,asia,partner,2,2040,Won
O-901772,2024-09-26,C-6411,AnalyticsSuite,Software,North America,Inbound,4,7636,Won
O-901773,2024-11-29,C-3111,CRM-Pro,software,europe,In-bound,7,13895,Won
O-901774,2023-04-13,C-3287,Analytics Suite,Soft ware,North America,Partner,3,1527,Won
O-901775,2023-10-07,C-2411,CRM-Pro,Software,EU,Outbound,8,8224,Won
O-901776,2023-05-28,C-6218,CRM Pro,Software,North America,Inbound,5,6215,Won
O-901777,2023-06-09,C-4380,AnalyticsSuite,Hard ware,NA,Inbound,15,16995,Won
O-901778,2024-11-09,C-2736,POS Terminal,Soft ware,North-America,In-bound,13,13507,Won
O-901779,2023-04-10,C-1664,AnalyticsSuite,Soft ware,N. America,Partner,15,9030,Won
O-901780,2024-02-14,C-6662,CRM-Pro,Hardware,NA,Outbound,7,3507,Won
O-901781,2023-06-07,C-1389,AnalyticsSuite,Hard ware,europe,In-bound,2,2720,Won
O-901782,2023-02-08,C-6553,CRM-Pro,hardware,EU,OUTBOUND,11,19822,Won
O-901783,2023-07-11,C-2938,AnalyticsSuite,Soft ware,Asia,OUTBOUND,12,17772,Won
O-901784,2024-04-12,C-4618,Analytics Suite,Hardware,Europe,In-bound,2,754,Won
O-901785,2024-09-09,C-2317,POS-Terminal,software,north america,out bound,15,28575,Won
