order_id,order_date,lead_date,close_date,product,region,revenue,units,stage
O-401858,2024/03/06,2024/02/17,03-25-2024,CRM Pro,North America,732,9,Lost
O-401859,04-18-2023,2023/04/04,25/04/2023,CRM Pro,North America,16912,8,Qualified
O-401860,Oct 2024,2024-10,2024/11/03,Sales Booster,Europe,4106,2,Qualified
O-401861,2023/07/31,Jul 2023,Aug 2023,Sales Booster,North America,12558,9,Qualified
O-401862,2024-03,2024/03/01,04-04-2024,CRM Pro,North America,2600,6,Won
O-401863,2023-01-31,2023-01-06,02-14-2023,Sales Booster,Asia,8301,11,Lost
O-401864,Apr 2023,16/03/2023,2023-04-20,CRM Pro,Europe,14713,1,Lost
O-401865,2023/08/24,01/08/2023,2023-08-28,CRM Pro,Europe,13532,3,Lost
O-401866,08-11-2023,2023-07,2023-08,Analytics Suite,Asia,3129,4,Qualified
O-401867,2023/06/26,2023-05-28,2023-07,Analytics Suite,Europe,7488,6,Won
O-401868,2023-11-09,2023-10-24,2023-11,Sales Booster,Europe,5591,12,Qualified
O-401869,Aug 2024,Aug 2024,Sep 2024,CRM Pro,Europe,5399,6,Qualified
O-401870,2024-08-28,08-10-2024,Sep 2024,Analytics Suite,Europe,10437,9,Lost
O-401871,10-18-2023,09-25-2023,10-21-2023,Analytics Suite,Asia,5476,7,Qualified
O-401872,06/03/2023,2023-02-26,2023-03-22,Analytics Suite,Europe,6387,5,Qualified
O-401873,17/08/2023,Aug 2023,19/08/2023,Sales Booster,Asia,909,10,Qualified
O-401874,01-22-2023,Dec 2022,2023-02,Analytics Suite,Europe,13463,7,Won
O-401875,Jun 2024,06-02-2024,06-25-2024,CRM Pro,Asia,4214,8,Qualified
O-401876,Aug 2024,2024/07/21,2024-08,Analytics Suite,Europe,16442,4,Lost
O-401877,2023-09,Aug 2023,09-20-2023,CRM Pro,Asia,13505,2,Won
O-401878,2024-01-16,Dec 2023,2024-01-17,Analytics Suite,Europe,13453,7,Won
O-401879,Jul 2023,Jun 2023,2023-07-22,CRM Pro,North America,4111,13,Won
O-401880,06-06-2024,2024-05,2024-06,Sales Booster,North America,16845,1,Won
O-401881,32/13/2024,19/08/2024,2024-09,Analytics Suite,Europe,7684,3,Won
O-401882,2023-02-11,Jan 2023,2023-02,Sales Booster,North America,10258,5,Qualified
O-401883,Jan 2024,2024/01/14,2024/02/16,Analytics Suite,Asia,2838,12,Qualified
O-401884,Nov 2024,2024-11,06/12/2024,Analytics Suite,Asia,6202,9,Lost
O-401885,2023/08/19,2023-08,2023-09,CRM Pro,Europe,19146,5,Lost
O-401886,2024/06/18,2024/06/02,Jul 2024,Sales Booster,Asia,15356,4,Lost
O-401887,2024-10,2024-09,2024-10-19,Analytics Suite,Asia,19166,15,Qualified
O-401888,2024-06-28,2024-05-31,2024/07/12,Sales Booster,Asia,9438,12,Qualified
O-401889,2023-02,01-10-2023,12/02/2023,Analytics Suite,Europe,2065,8,Qualified
O-401890,Nov 2024,10-29-2024,2024-12-13,CRM Pro,North America,8017,9,Lost
O-401891,2023/11/19,11-08-2023,09/12/2023,CRM Pro,North America,8575,14,Won
O-401892,06-19-2023,2023-05,2023-07,Sales Booster,Asia,2436,12,Lost
O-401893,01/03/2023,Feb 2023,03-17-2023,CRM Pro,Europe,9356,6,Lost
O-401894,2024/12/23,2024-12,2025/01/09,Analytics Suite,Europe,9464,1,Won
O-401895,Mar 2024,03-15-2024,2024-04,CRM Pro,Europe,10641,6,Qualified
O-401896,2023-06,27/05/2023,07-01-2023,Sales Booster,Europe,3863,2,Won
O-401897,2024/09/18,Sep 2024,23/09/2024,Analytics Suite,Europe,11161,1,Qualified
O-401898,10-05-2024,2024-09-07,Oct 2024,Sales Booster,North America,11546,6,Won
O-401899,32/13/2024,2024-11-02,28/11/2024,Sales Booster,North America,2408,8,Qualified
O-401900,2023-02,2023-02,2023-02-19,Analytics Suite,Europe,1973,7,Lost
O-401901,2024-03-14,02-29-2024,2024/03/25,CRM Pro,North America,7578,8,Lost
O-401902,2023-10-23,13/10/2023,27/10/2023,CRM Pro,Europe,9455,7,Qualified
O-401903,12-17-2024,04/12/2024,01-03-2025,Sales Booster,Europe,12021,5,Lost
O-401904,12-20-2024,12/12/2024,2024/12/31,CRM Pro,Asia,13041,12,Lost
O-401905,2024-07,07-11-2024,03/08/2024,Analytics Suite,North America,9719,12,Won
O-401906,2024-03,2024/03/07,03-27-2024,Sales Booster,Europe,5085,4,Qualified
O-401907,Nov 2023,2023-11,Nov 2023,Sales Booster,Asia,7229,7,Won
O-401908,28/09/2024,09/09/2024,2024/09/29,CRM Pro,Europe,8140,4,Lost
O-401909,03/10/2023,Sep 2023,2023/10/10,CRM Pro,North America,5665,11,Won
O-401910,2023-08,2023-07-30,Aug 2023,CRM Pro,Asia,17976,3,Won
O-401911,32/13/2024,08-17-2024,Sep 2024,CRM Pro,Asia,17011,14,Lost
O-401912,07-23-2023,Jun 2023,26/07/2023,CRM Pro,North America,18876,5,Lost
O-401913,2023/01/24,29/12/2022,02-11-2023,CRM Pro,Asia,16356,14,Lost
O-401914,Oct 2023,2023-09-23,2023-11-03,Analytics Suite,North America,9107,3,Won
O-401915,Nov 2023,2023-10,2023-12-08,Sales Booster,Europe,3895,9,Qualified
O-401916,2024/02/19,2024-02-13,23/02/2024,Analytics Suite,Europe,8300,5,Qualified
O-401917,2023/07/29,Jun 2023,2023-07,CRM Pro,North America,5651,2,Won
O-401918,2023-09,08-23-2023,09-12-2023,Analytics Suite,North America,3097,12,Won
O-401919,02/06/2023,05-09-2023,2023-06,Sales Booster,Europe,11624,4,Qualified
O-401920,2023-09,2023/08/13,2023/09/08,Analytics Suite,Asia,11675,8,Lost
O-401921,2024/06/15,Jun 2024,06-21-2024,CRM Pro,Asia,9025,15,Won
O-401922,2024-02-26,2024-02,27/02/2024,CRM Pro,North America,13776,9,Won
O-401923,32/13/2024,2023-12-29,01-28-2024,Analytics Suite,North America,9331,11,Qualified
O-401924,2024/09/10,27/08/2024,Sep 2024,Analytics Suite,North America,6196,5,Lost
O-401925,2023/03/30,Mar 2023,2023-04,Sales Booster,Europe,7582,6,Lost
O-401926,Aug 2023,Aug 2023,2023/09/03,Sales Booster,North America,9271,7,Won
O-401927,2023/03/28,03-07-2023,04-08-2023,Analytics Suite,North America,14391,2,Lost
O-401928,Jul 2023,Jun 2023,2023/07/24,CRM Pro,Asia,7283,12,Qualified
O-401929,2024-08-25,2024/08/15,2024-09,Sales Booster,North America,16598,1,Lost
O-401930,10-15-2023,Sep 2023,2023-10,Analytics Suite,North America,10949,9,Qualified
O-401931,08-28-2024,2024-08,2024-09-15,Sales Booster,Europe,19861,2,Qualified
O-401932,17/09/2024,2024/09/01,Oct 2024,Analytics Suite,Europe,16250,1,Qualified
O-401933,06-03-2024,2024/05/12,Jun 2024,Analytics Suite,North America,16457,14,Lost
O-401934,May 2024,2024-05,05-31-2024,Sales Booster,North America,19361,8,Lost
O-401935,2024/08/23,Jul 2024,02/09/2024,CRM Pro,Asia,1209,14,Qualified
O-401936,Jul 2023,07-19-2023,Aug 2023,Sales Booster,Europe,19336,10,Qualified
O-401937,2023/06/04,2023-05,2023-06,Analytics Suite,Europe,14481,3,Qualified
O-401938,27/06/2024,15/06/2024,Jul 2024,Sales Booster,North America,18970,12,Qualified
O-401939,02-18-2024,01-26-2024,Feb 2024,CRM Pro,Asia,8248,11,Won
O-401940,2024-06,2024/06/13,2024/07/06,Sales Booster,North America,2512,14,Lost
O-401941,2024-05-04,19/04/2024,2024-05,Analytics Suite,North America,2658,5,Qualified
O-401942,2023/09/30,Sep 2023,2023/10/15,CRM Pro,Europe,11307,1,Qualified
O-401943,2023-09-16,Sep 2023,Sep 2023,CRM Pro,Asia,18658,3,Lost
O-401944,2024/09/24,08-26-2024,2024/10/12,Analytics Suite,Asia,5614,12,Won
O-401945,02-23-2023,2023/02/18,2023/03/05,Analytics Suite,Europe,11906,6,Qualified
O-401946,2023-06-06,05-25-2023,2023-06,Analytics Suite,Europe,8472,2,Won
O-401947,2024/08/12,14/07/2024,2024-08,Sales Booster,Europe,14509,9,Lost
O-401948,Sep 2023,2023/08/07,2023-09-10,Analytics Suite,Asia,7560,15,Lost
O-401949,2024/06/24,2024/06/12,Jul 2024,Sales Booster,Asia,6534,5,Qualified
O-401950,10/01/2023,2022-12,2023/01/16,CRM Pro,Europe,13587,13,Won
O-401951,32/13/2024,Mar 2024,2024-03-24,CRM Pro,Asia,5821,1,Lost
O-401952,Nov 2023,Nov 2023,Nov 2023,Analytics Suite,Europe,16945,5,Won
O-401953,14/11/2023,2023-11-01,Nov 2023,Analytics Suite,Europe,1032,1,Lost
O-401954,32/13/2024,10/06/2024,Jul 2024,Analytics Suite,North America,9357,2,Won
O-401955,10-13-2024,29/09/2024,2024/10/15,Analytics Suite,Europe,592,7,Qualified
O-401956,2024-08,08-17-2024,24/08/2024,Analytics Suite,Asia,8858,8,Won
O-401957,11-10-2024,20/10/2024,Nov 2024,Sales Booster,North America,3276,12,Won
O-401958,2024-08-04,2024-07-16,2024-08-22,Analytics Suite,Asia,17117,8,Qualified
O-401959,2024/06/19,Jun 2024,2024-07-01,CRM Pro,Europe,10716,1,Qualified
O-401960,2023/11/06,2023-10-24,11/11/2023,CRM Pro,Europe,7612,6,Lost
O-401961,Oct 2024,Sep 2024,13/10/2024,Sales Booster,North America,16856,1,Lost
O-401962,2023-08-17,07-31-2023,2023-08-19,Sales Booster,North America,4751,5,Won
O-401963,2024/02/07,2024-01-11,2024/02/13,CRM Pro,Europe,2324,2,Qualified
O-401964,2024-10,Sep 2024,10-15-2024,Analytics Suite,Europe,17132,11,Qualified
O-401965,2024-06-30,Jun 2024,2024-07-08,Sales Booster,Europe,15823,15,Lost
O-401966,04/09/2023,Aug 2023,2023-09,CRM Pro,Europe,5445,11,Lost
O-401967,2024-04-07,03-09-2024,2024-04,Sales Booster,Asia,13139,12,Won
O-401968,2023/04/10,2023-04-01,2023/04/24,CRM Pro,Asia,1286,8,Won
O-401969,2024/09/01,2024-08,09-07-2024,Analytics Suite,Europe,2270,15,Qualified
O-401970,2023-02,2023-01,02-25-2023,CRM Pro,Asia,12603,5,Won
O-401971,01-03-2023,Dec 2022,2023-01-22,CRM Pro,Asia,16055,15,Qualified
O-401972,2023/06/15,2023/06/02,Jun 2023,Analytics Suite,Europe,3024,14,Lost
O-401973,Aug 2023,2023-08-21,09-11-2023,Analytics Suite,North America,15284,7,Won
O-401974,Dec 2024,13/12/2024,2024/12/28,Sales Booster,Europe,18877,5,Won
O-401975,2024/10/04,2024/09/11,2024/10/18,CRM Pro,Asia,11562,11,Won
O-401976,Nov 2024,2024-10-23,20/11/2024,Analytics Suite,North America,14158,1,Lost
O-401977,06/08/2024,07-12-2024,Aug 2024,CRM Pro,Asia,8390,3,Lost
O-401978,09-13-2024,04/09/2024,09-19-2024,Analytics Suite,Asia,9872,13,Qualified
O-401979,2023/05/31,2023-05,Jun 2023,Analytics Suite,North America,12567,14,Qualified
O-401980,2023-08-16,08-10-2023,04/09/2023,Analytics Suite,Asia,17804,5,Lost
O-401981,2024-11-22,Oct 2024,11-30-2024,CRM Pro,Asia,9210,4,Won
O-401982,2023/11/12,Oct 2023,Nov 2023,Sales Booster,Asia,11854,6,Lost
O-401983,2024-10,2024-10,Oct 2024,Analytics Suite,Europe,12977,11,Qualified
O-401984,2023-10,2023/10/13,07/11/2023,CRM Pro,North America,14173,12,Qualified
O-401985,08-24-2023,Aug 2023,09-12-2023,CRM Pro,Asia,17409,8,Lost
O-401986,2024/01/31,25/01/2024,2024/02/20,Analytics Suite,Europe,4564,13,Lost
O-401987,2024-07,2024/06/19,17/07/2024,CRM Pro,Asia,3162,1,Won
O-401988,Jun 2023,2023-06-04,06-25-2023,Analytics Suite,Asia,19547,15,Qualified
O-401989,2023/02/06,2023-01,2023/02/14,Sales Booster,North America,9466,14,Qualified
O-401990,07-17-2023,2023/07/11,03/08/2023,CRM Pro,Europe,19339,9,Won
O-401991,2024-02-28,2024-02,2024-03,Sales Booster,Asia,12281,10,Qualified
O-401992,Aug 2023,07-13-2023,2023/08/27,CRM Pro,Asia,13134,12,Qualified
O-401993,01-28-2023,Dec 2022,2023-01-29,Sales Booster,North America,7564,12,Qualified
O-401994,05-04-2024,2024-04-29,2024/05/12,Sales Booster,North America,1702,9,Won
O-401995,03-15-2024,Feb 2024,2024/03/25,CRM Pro,Europe,17956,4,Qualified
O-401996,2023/06/04,2023-05,2023-06-23,Sales Booster,North America,2130,13,Qualified
O-401997,32/13/2024,08-09-2024,2024-09,CRM Pro,Europe,7052,11,Lost
O-401998,04/05/2023,2023-04,May 2023,Sales Booster,Asia,11968,11,Lost
O-401999,2024-01,2023-12-18,2024-01-12,Analytics Suite,Asia,14618,2,Lost
O-402000,2024-12-02,11-11-2024,2024/12/05,CRM Pro,North America,6188,10,Lost
O-402001,2023/09/21,2023-08,2023/10/05,Analytics Suite,Europe,7727,14,Qualified
O-402002,01-13-2023,2022-12,2023-01,Analytics Suite,Asia,613,7,Won
O-402003,08-14-2023,08-03-2023,08-24-2023,Sales Booster,Europe,6850,15,Qualified
O-402004,2024/02/20,2024/01/31,2024-03,Analytics Suite,Europe,11796,6,Lost
O-402005,2024-06,06-09-2024,2024/07/01,CRM Pro,Europe,15212,13,Qualified
O-402006,01-31-2024,2024/01/23,Feb 2024,Analytics Suite,Asia,10711,6,Lost
O-402007,18/11/2023,2023-11-10,12-07-2023,Sales Booster,Asia,11949,1,Qualified
O-402008,2024/10/17,Oct 2024,Oct 2024,CRM Pro,Asia,13894,9,Qualified
O-402009,Nov 2023,27/10/2023,2023-11-15,Sales Booster,North America,10076,11,Qualified
O-402010,08-17-2023,07-31-2023,09-05-2023,Sales Booster,Europe,11984,9,Lost
O-402011,01-28-2023,Dec 2022,2023-01-31,CRM Pro,Europe,3883,5,Qualified
O-402012,2023-11,2023-10-12,10/11/2023,CRM Pro,Asia,19966,3,Lost
O-402013,2024-01-20,Jan 2024,2024/01/27,CRM Pro,Europe,3562,12,Qualified
O-402014,2023/04/30,2023-04-20,17/05/2023,Analytics Suite,Asia,15692,3,Qualified
O-402015,2023-01-20,12-24-2022,2023-01-22,Analytics Suite,Europe,18481,5,Qualified
O-402016,2023/09/26,Sep 2023,2023-10,CRM Pro,North America,5502,8,Lost
O-402017,2024/09/26,2024-09,Oct 2024,Analytics Suite,North America,1705,4,Won
O-402018,2023-05-14,02/05/2023,19/05/2023,CRM Pro,North America,17206,8,Lost
O-402019,2023-05-22,2023-04-26,2023/06/01,Sales Booster,Europe,14306,4,Won
O-402020,2023/12/14,2023-11-29,02/01/2024,CRM Pro,Asia,13883,11,Lost
O-402021,2024-08,07-25-2024,Aug 2024,Sales Booster,Asia,1688,10,Won
O-402022,2024-04,Mar 2024,2024/04/08,Sales Booster,Europe,19843,12,Won
O-402023,10-14-2024,09-22-2024,10-27-2024,Sales Booster,Asia,9086,15,Won
O-402024,2024/03/14,24/02/2024,2024/03/15,CRM Pro,North America,5199,8,Qualified
O-402025,02/02/2024,2024-01-15,2024-02,CRM Pro,Europe,8059,8,Lost
O-402026,Oct 2023,Sep 2023,2023/11/05,Analytics Suite,Europe,685,8,Lost
O-402027,Sep 2024,14/09/2024,Oct 2024,Sales Booster,Europe,1342,4,Qualified
O-402028,Apr 2024,2024-04,24/04/2024,Sales Booster,Asia,4264,11,Qualified
O-402029,Aug 2024,07-12-2024,2024/08/15,CRM Pro,North America,13495,7,Lost
O-402030,25/05/2023,2023-05,06-11-2023,Analytics Suite,North America,4002,12,Qualified
O-402031,2023/07/25,Jun 2023,11/08/2023,Sales Booster,Asia,7619,10,Qualified
O-402032,32/13/2024,2024-04-04,05-08-2024,CRM Pro,Europe,6641,7,Qualified
O-402033,2024/05/23,2024-05,2024-05-29,Sales Booster,Europe,1667,11,Lost
O-402034,04-01-2024,11/03/2024,04-21-2024,Sales Booster,North America,4309,2,Lost
O-402035,Mar 2023,2023-02,2023-03-26,Sales Booster,North America,2496,7,Won
O-402036,32/13/2024,Oct 2023,2023-11,Sales Booster,Europe,1988,6,Won
O-402037,19/07/2023,2023-07,2023-07-30,Analytics Suite,Europe,5601,13,Won
O-402038,2024-03,03-07-2024,Mar 2024,Analytics Suite,Asia,18587,5,Qualified
O-402039,2024/05/09,2024-05,11/05/2024,CRM Pro,Europe,15997,5,Won
O-402040,07/12/2023,2023-11,2023-12,Sales Booster,Asia,7672,9,Qualified
O-402041,2023-08,23/07/2023,2023/08/22,Sales Booster,Asia,15768,13,Lost
O-402042,Feb 2023,2023-01,02-17-2023,CRM Pro,Europe,7559,11,Qualified
O-402043,Nov 2024,2024/10/15,19/11/2024,CRM Pro,Asia,13131,12,Won
O-402044,Jan 2024,2023-12,01-28-2024,Analytics Suite,North America,9311,12,Won
O-402045,2023/11/05,10-13-2023,2023/11/16,Sales Booster,Asia,5197,2,Won
O-402046,04-12-2023,2023-03-24,2023-04-25,Sales Booster,Europe,11576,3,Won
O-402047,12-15-2023,27/11/2023,Jan 2024,Analytics Suite,North America,17827,15,Qualified
O-402048,25/12/2024,2024-12-02,14/01/2025,CRM Pro,North America,18394,15,Lost
O-402049,2024-06-04,2024-05-06,Jun 2024,Sales Booster,Asia,4087,2,Qualified
O-402050,09/07/2023,29/06/2023,07-28-2023,Sales Booster,Europe,1756,12,Lost
O-402051,Apr 2024,04-05-2024,04-25-2024,Analytics Suite,North America,15116,1,Qualified
O-402052,02-20-2023,2023-02,2023/03/07,Analytics Suite,North America,18965,5,Lost
O-402053,2024/05/13,May 2024,2024-05,CRM Pro,Asia,7881,13,Won
O-402054,Nov 2024,10-11-2024,2024-11,Analytics Suite,Asia,5278,4,Qualified
O-402055,2023/12/23,29/11/2023,Dec 2023,Analytics Suite,Europe,15895,1,Qualified
O-402056,32/13/2024,2023/03/11,Apr 2023,CRM Pro,Europe,17371,8,Lost
O-402057,07-14-2024,2024/07/08,2024-07,CRM Pro,North America,17700,12,Lost
O-402058,May 2024,2024-04-12,2024-05-19,CRM Pro,Europe,16227,11,Qualified
O-402059,2024-02,2024-01,28/02/2024,Analytics Suite,Europe,6627,15,Lost
O-402060,2024/06/13,2024/06/06,2024-06-26,Sales Booster,Asia,4817,5,Qualified
O-402061,2024-03-06,14/02/2024,2024-03-10,Sales Booster,Europe,7211,14,Won
O-402062,2023-03-26,2023-03-19,2023-04,Sales Booster,Europe,6573,15,Qualified
O-402063,2023/01/16,20/12/2022,01-17-2023,Sales Booster,Asia,5545,8,Lost
O-402064,03-08-2024,Feb 2024,2024/03/19,CRM Pro,North America,19947,9,Won
O-402065,2023-02,17/01/2023,14/02/2023,CRM Pro,Europe,7175,1,Lost
O-402066,2024-09,2024/08/15,09-19-2024,CRM Pro,Asia,12930,9,Won
O-402067,15/10/2023,2023-09,2023/11/04,CRM Pro,Europe,15961,13,Won
O-402068,2024-10,Oct 2024,2024/11/04,Analytics Suite,Asia,9522,7,Lost
O-402069,2023-12,2023/12/11,Dec 2023,CRM Pro,Europe,16640,11,Qualified
O-402070,05/09/2023,Aug 2023,2023/09/06,CRM Pro,Asia,10894,5,Lost
O-402071,2023/10/15,22/09/2023,10-24-2023,Sales Booster,North America,12994,14,Lost
O-402072,Nov 2024,23/10/2024,2024-11,Analytics Suite,Europe,13116,13,Won
O-402073,04-23-2024,2024-04-17,2024/05/04,Sales Booster,Europe,10559,10,Won
O-402074,2024-09,2024-08,2024/09/20,Sales Booster,Asia,17060,4,Qualified
O-402075,08-23-2023,2023/08/11,2023-09-10,CRM Pro,Europe,18690,9,Qualified
O-402076,Apr 2023,Mar 2023,Apr 2023,CRM Pro,North America,15572,5,Lost
O-402077,08-31-2024,2024-08-24,2024-09,Sales Booster,Asia,13048,9,Qualified
O-402078,04/06/2023,2023-05-12,06-18-2023,CRM Pro,Asia,12853,13,Lost
O-402079,2024-11,2024-11-01,2024-11,Sales Booster,Europe,18773,3,Qualified
O-402080,2023/06/29,Jun 2023,2023-07,CRM Pro,Europe,12591,7,Qualified
O-402081,Feb 2023,2023/01/23,Feb 2023,Sales Booster,North America,10347,4,Qualified
O-402082,11-04-2024,2024-10-12,2024-11-21,Analytics Suite,Europe,17818,11,Lost
O-402083,2023/07/02,2023-06-22,08/07/2023,Sales Booster,Europe,6976,5,Won
O-402084,2023-06-10,2023-05,2023-06-15,Sales Booster,North America,4426,1,Lost
O-402085,02-23-2023,2023/01/25,2023/02/24,CRM Pro,Asia,19674,13,Lost
O-402086,2024/02/20,05/02/2024,09/03/2024,CRM Pro,North America,7278,2,Won
O-402087,2023-03-21,02-24-2023,Apr 2023,CRM Pro,Europe,14896,2,Won
O-402088,03-15-2023,03-10-2023,31/03/2023,Analytics Suite,North America,19562,3,Lost
O-402089,2024/01/07,12-15-2023,2024/01/18,Sales Booster,Europe,2905,12,Won
O-402090,2024-02-22,Feb 2024,02-26-2024,CRM Pro,Europe,6470,14,Won
O-402091,2024-12,2024-11,01-05-2025,Analytics Suite,North America,8835,14,Qualified
O-402092,Nov 2023,10-22-2023,19/11/2023,CRM Pro,Europe,6799,3,Qualified
O-402093,22/08/2024,2024-08-05,2024-09-10,CRM Pro,Europe,11702,9,Qualified
O-402094,28/10/2024,Oct 2024,2024-11-11,Analytics Suite,Asia,969,15,Won
O-402095,Mar 2023,02-15-2023,2023/03/24,Analytics Suite,North America,8379,15,Won
O-402096,2024-02,2024-01,Feb 2024,CRM Pro,Europe,16616,14,Lost
O-402097,07-30-2024,2024-07-08,2024/08/12,CRM Pro,Asia,11155,3,Won
O-402098,Jan 2023,2023-01,2023-02-06,Analytics Suite,Europe,4685,3,Won
O-402099,2024-01,12-23-2023,2024/01/25,Sales Booster,Asia,19278,9,Lost
O-402100,2023-06-22,15/06/2023,2023-07,Sales Booster,North America,2241,7,Lost
O-402101,2024-05-08,14/04/2024,05-16-2024,Sales Booster,Europe,6588,10,Qualified
O-402102,13/06/2023,2023-05-26,14/06/2023,Analytics Suite,Europe,2500,1,Qualified
O-402103,2024-04-11,04-05-2024,Apr 2024,CRM Pro,Europe,3506,3,Qualified
O-402104,Oct 2024,2024-10-19,2024-11,CRM Pro,Europe,19586,13,Won
O-402105,10-13-2023,2023-09-15,11-02-2023,Analytics Suite,North America,15304,13,Lost
O-402106,19/12/2024,2024-12-12,12-21-2024,Sales Booster,Asia,4803,11,Lost
O-402107,2024-10-05,2024/09/27,14/10/2024,Analytics Suite,Asia,12416,1,Lost
O-402108,Jul 2023,2023-07,22/07/2023,Sales Booster,North America,11927,7,Lost
O-402109,09-30-2023,2023/08/31,2023-10-14,Analytics Suite,Asia,8551,14,Lost
O-402110,2023/11/25,2023/11/08,2023-12-03,Analytics Suite,Asia,14282,7,Lost
O-402111,Jan 2023,2023-01-14,2023/02/03,Analytics Suite,Asia,14977,10,Qualified
O-402112,2024-01,2024-01,11/02/2024,Analytics Suite,Asia,7515,15,Won
O-402113,2024-08-08,2024-07,2024-08-21,Sales Booster,North America,15361,15,Lost
O-402114,2023/01/11,2022-12,01-14-2023,Analytics Suite,Europe,17891,1,Qualified
O-402115,Sep 2023,2023-08-23,Sep 2023,Analytics Suite,North America,19505,6,Qualified
O-402116,2023-12,2023/12/19,2024/01/07,CRM Pro,North America,2338,4,Won
O-402117,08/06/2024,05-18-2024,2024-06,Analytics Suite,North America,3348,14,Qualified
O-402118,2023/05/07,04-18-2023,05-14-2023,Sales Booster,Asia,19574,12,Qualified
O-402119,32/13/2024,2024-11,2024-11,Analytics Suite,Asia,8100,13,Qualified
O-402120,2024/04/30,04-22-2024,2024-05,Sales Booster,Asia,4653,4,Won
O-402121,2024/06/21,2024-06,2024-07-02,Analytics Suite,Europe,12202,7,Lost
O-402122,Jan 2024,Dec 2023,2024/01/23,CRM Pro,Asia,13532,9,Lost
O-402123,2024-07,2024-07-15,2024-08,CRM Pro,Asia,9257,12,Qualified
O-402124,Apr 2024,03-31-2024,2024/05/03,CRM Pro,Asia,17967,13,Qualified
O-402125,2023-08-11,2023/07/15,2023/08/28,Sales Booster,Europe,18754,1,Lost
O-402126,2024-03,13/02/2024,Mar 2024,Sales Booster,Asia,13296,2,Lost
O-402127,23/01/2024,2023-12,Feb 2024,Analytics Suite,Asia,3136,10,Lost
O-402128,08/08/2024,2024/07/31,Aug 2024,Analytics Suite,Asia,18519,2,Won
O-402129,2023/05/17,2023-05-12,25/05/2023,CRM Pro,North America,1378,4,Qualified
O-402130,Sep 2023,2023-09-10,Oct 2023,Sales Booster,Asia,9258,2,Won
O-402131,09-04-2023,2023-08,21/09/2023,Sales Booster,North America,8906,6,Qualified
O-402132,2024/03/17,02-25-2024,Mar 2024,Analytics Suite,Asia,5423,11,Won
O-402133,07-25-2023,2023/07/08,2023/08/05,CRM Pro,Asia,5560,3,Won
O-402134,32/13/2024,2023-06-16,07-17-2023,Sales Booster,North America,9939,11,Qualified
O-402135,10/11/2024,05/11/2024,11-13-2024,Sales Booster,North America,17571,2,Lost
O-402136,32/13/2024,10-12-2023,24/11/2023,Sales Booster,Asia,14382,9,Won
O-402137,2024-11-29,2024-11,2024-12,CRM Pro,Europe,2895,9,Lost
O-402138,Nov 2023,08/11/2023,Dec 2023,CRM Pro,Asia,1858,14,Qualified
O-402139,2023-07-01,Jun 2023,07-07-2023,CRM Pro,Europe,6350,15,Qualified
O-402140,2023-04,2023-04-10,May 2023,Sales Booster,Europe,19387,12,Lost
O-402141,2024-02,2024-02,02-26-2024,CRM Pro,Europe,18398,2,Qualified
O-402142,Feb 2024,2024/02/12,Feb 2024,Analytics Suite,North America,19438,8,Lost
O-402143,2024/03/23,Mar 2024,01/04/2024,CRM Pro,Europe,18720,15,Lost
O-402144,10-11-2023,2023/09/14,2023-10-15,Sales Booster,Europe,12844,14,Qualified
O-402145,2024-05,2024-05-07,2024-05,Sales Booster,North America,9296,15,Qualified
O-402146,2023-10-19,2023/10/08,10-27-2023,CRM Pro,Europe,18532,6,Won
O-402147,09/10/2024,Sep 2024,10/10/2024,Analytics Suite,Asia,15596,11,Lost
O-402148,04-29-2023,2023-03-31,May 2023,Analytics Suite,Asia,3151,8,Won
O-402149,2023/12/18,2023/11/24,2023-12,CRM Pro,Asia,1816,9,Lost
O-402150,2024/05/26,04-28-2024,Jun 2024,Sales Booster,North America,10093,8,Lost
O-402151,Dec 2024,2024/12/08,Jan 2025,Sales Booster,Europe,16580,2,Won
O-402152,2023-09,2023-08,25/09/2023,CRM Pro,Asia,16157,15,Qualified
O-402153,25/10/2023,2023-10,2023-11-03,CRM Pro,North America,6398,9,Lost
O-402154,01-14-2023,2022-12,2023/01/27,CRM Pro,Europe,5983,4,Lost
O-402155,2024/04/04,26/03/2024,2024-04-06,Sales Booster,Europe,18521,7,Qualified
O-402156,2023/11/30,Nov 2023,2023/12/16,Analytics Suite,Asia,17295,12,Qualified
O-402157,Sep 2024,09-02-2024,2024-09,Analytics Suite,Europe,11669,2,Lost
O-402158,Jul 2024,06-22-2024,29/07/2024,Analytics Suite,North America,15416,3,Lost
O-402159,32/13/2024,2024/06/29,2024-08,Sales Booster,Asia,5725,11,Won
O-402160,15/07/2024,Jun 2024,02/08/2024,Sales Booster,Europe,16683,6,Qualified
O-402161,May 2024,2024/04/24,May 2024,CRM Pro,Asia,5059,4,Qualified
O-402162,2023/06/06,05-25-2023,08/06/2023,Analytics Suite,North America,19092,2,Qualified
O-402163,Jun 2023,03/06/2023,2023-07-06,CRM Pro,North America,5778,10,Lost
O-402164,12-02-2023,Nov 2023,2023/12/20,CRM Pro,North America,16008,3,Lost
O-402165,2024-12,24/11/2024,23/12/2024,CRM Pro,Asia,8999,2,Qualified
O-402166,2024-12,2024/12/03,12-28-2024,Analytics Suite,Asia,3021,11,Won
