customer_id,segment,city,region,first_purchase_date,first_tx_date,last_tx_date,recency_days,active_months,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,avg_units_per_order,discount_ratio,returns_amount,net_sales_after_returns,return_rate_amount,return_rate_flag,frequency_per_month,rfm_score,churn_risk_bucket,top_category
C01287,one_time,Karachi,Sindh,2025-01-30,2025-03-27,2025-06-14,200.0,2,2,7.0,65368.53,33.379911,65335.439999999995,32667.719999999998,3.5,0.0005106419097997155,0.0,65335.439999999995,0.0,0,1.0,122,medium,Electronics
C01288,regular,Lahore,Punjab,2025-03-25,2025-02-23,2025-11-04,57.0,6,7,15.0,483805.4,33258.594216,450554.89999999997,64364.98571428571,2.142857142857143,0.06874374328190631,21176.879999999997,429378.01999999996,0.047001774922434535,0,1.1666666666666667,334,medium,Electronics
C01289,loyal,Lahore,Punjab,2025-12-10,2025-02-05,2025-12-05,26.0,9,14,44.0,364304.94,15652.224941,348650.36,24903.597142857143,3.142857142857143,0.042964624473662096,15562.75,333087.61,0.04463712585869695,0,1.5555555555555556,454,medium,Electronics
C01290,loyal,Karachi,Sindh,2025-04-12,2025-01-18,2025-12-06,25.0,6,6,21.0,439021.20999999996,5298.557302,433731.68,72288.61333333333,3.5,0.012069023503443035,0.0,433731.68,0.0,0,1.0,424,medium,Electronics
C01291,price_sensitive,Karachi,Sindh,2025-03-24,2025-04-05,2025-11-10,51.0,4,5,15.0,312593.84,51049.758565,261535.38999999998,52307.077999999994,3.0,0.1633101873184705,3441.38,258094.00999999998,0.013158372180529756,0,1.25,343,medium,Electronics
C01292,regular,Lahore,Punjab,2025-10-02,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C01293,regular,Islamabad,ICT,2025-06-22,2025-01-10,2025-12-24,7.0,4,5,14.0,374329.35,2938.8484540000004,371393.0,74278.6,2.8,0.007850969885209377,40047.35,331345.65,0.1078301152687315,1,1.25,544,medium,Electronics
C01294,regular,Lahore,Punjab,2025-03-04,2025-03-16,2025-07-16,168.0,2,2,7.0,224360.94,32436.199238999998,191927.82,95963.91,3.5,0.1445715071393443,0.0,191927.82,0.0,0,1.0,123,medium,Electronics
C01295,one_time,Islamabad,ICT,2025-05-04,2025-03-17,2025-03-17,289.0,1,1,1.0,1746.83,32.141672,1714.6,1714.6,1.0,0.0184,0.0,1714.6,0.0,0,1.0,121,medium,Fashion
C01296,regular,Lahore,Punjab,2025-10-02,2025-03-08,2025-12-04,27.0,5,8,28.0,654642.41,9851.049749,644789.79,80598.72375,3.5,0.015047985890495545,0.0,644789.79,0.0,0,1.6,455,medium,Electronics
C01297,regular,Islamabad,ICT,2025-04-30,2025-01-06,2025-10-30,62.0,4,7,19.0,758461.29,7377.0090040000005,751083.34,107297.62,2.7142857142857144,0.009726282806074387,0.0,751083.34,0.0,0,1.75,355,medium,Electronics
C01298,regular,Lahore,Punjab,2025-11-13,2025-01-14,2025-12-11,20.0,6,6,19.0,674762.91,17841.753283000002,656902.15,109483.69166666667,3.1666666666666665,0.026441514521004128,4575.5,652326.65,0.006965268723812214,0,1.0,425,medium,Electronics
C01299,loyal,Karachi,Sindh,2025-10-13,2025-04-30,2025-12-08,23.0,6,7,26.0,591962.29,25125.076269999998,566839.96,80977.13714285714,3.7142857142857144,0.0424437108485407,24563.440000000002,542276.52,0.04333399501333675,0,1.1666666666666667,435,medium,Electronics
C01300,loyal,Islamabad,ICT,2025-06-10,2025-01-28,2025-12-26,5.0,6,7,22.0,695284.57,18489.261013,676777.54,96682.50571428573,3.142857142857143,0.026592364926205685,0.0,676777.54,0.0,0,1.1666666666666667,535,medium,Electronics
C01301,one_time,Lahore,Punjab,2025-03-30,2025-04-06,2025-11-22,39.0,2,2,5.0,20302.2,84.966352,20216.98,10108.49,2.5,0.004185081025701648,2660.64,17556.34,0.1316042257547863,1,1.0,321,medium,Fashion
C01302,regular,Lahore,Punjab,2025-11-05,2025-06-15,2025-09-26,96.0,4,4,14.0,206694.51,2641.76317,204052.44,51013.11,3.5,0.012781003085181122,0.0,204052.44,0.0,0,1.0,223,medium,Electronics
C01303,price_sensitive,Karachi,Sindh,2025-11-30,2025-01-07,2025-12-07,24.0,7,8,25.0,472721.11,33688.988123999996,439040.64,54880.08,3.125,0.07126609624858936,48672.26,390368.38,0.11086048890599284,1,1.1428571428571428,434,medium,Electronics
C01304,regular,Islamabad,ICT,2025-07-15,2025-05-26,2025-08-11,142.0,3,3,3.0,17671.29,430.723297,17240.18,5746.7266666666665,1.0,0.024374185302827353,0.0,17240.18,0.0,0,1.0,121,medium,Fashion
C01305,loyal,Islamabad,ICT,2025-09-21,2025-01-30,2025-12-19,12.0,8,9,36.0,682642.4199999999,12251.512024,670380.82,74486.75777777778,4.0,0.017947188257067297,267039.72000000003,403341.0999999999,0.3983403343788983,1,1.125,534,medium,Electronics
C01306,regular,Islamabad,ICT,2025-05-05,2025-12-29,2025-12-29,2.0,1,1,3.0,39038.57,981.882167,38057.07,38057.07,3.0,0.02515159154139099,0.0,38057.07,0.0,0,1.0,521,medium,Fashion
C01307,high_return,Karachi,Sindh,2025-04-30,2025-03-05,2025-08-27,126.0,3,3,6.0,141508.8,1299.095807,140212.84,46737.613333333335,2.0,0.009180318163958708,0.0,140212.84,0.0,0,1.0,222,medium,Electronics
C01308,price_sensitive,Islamabad,ICT,2025-07-02,2025-07-03,2025-08-16,137.0,2,2,5.0,167902.70999999996,12338.322478999999,155564.43999999997,77782.21999999999,2.5,0.07348495136856338,0.0,155564.43999999997,0.0,0,1.0,123,medium,Electronics
C01309,one_time,Islamabad,ICT,2025-03-03,2025-08-01,2025-10-09,83.0,3,4,7.0,84086.6,1519.3139,82565.75,20641.4375,1.75,0.018068442534244458,12130.35,70435.4,0.1469174566936048,1,1.3333333333333333,242,medium,Electronics
C01310,regular,Lahore,Punjab,2025-06-07,2025-02-16,2025-09-10,112.0,2,2,3.0,35596.78,1946.1541499999998,33650.130000000005,16825.065000000002,1.5,0.05467219647395073,15525.69,18124.440000000002,0.46138573610265393,1,1.0,221,medium,Fashion
C01311,one_time,Lahore,Punjab,2025-09-24,2025-05-25,2025-07-04,180.0,3,3,9.0,175269.1,16670.420648,158598.28,52866.09333333333,3.0,0.09511328949598075,0.0,158598.28,0.0,0,1.0,123,medium,Electronics
C01312,regular,Karachi,Sindh,2025-02-19,2025-01-25,2025-12-03,28.0,4,4,10.0,834911.6699999999,10715.467792000001,824194.94,206048.735,2.5,0.012834253223457761,0.0,824194.94,0.0,0,1.0,425,medium,Electronics
C01313,high_return,Islamabad,ICT,2025-05-29,2025-01-27,2025-06-21,193.0,4,4,11.0,104198.56,1609.195119,102590.7,25647.675,2.75,0.015443544699658038,0.0,102590.7,0.0,0,1.0,122,medium,Electronics
C01314,loyal,Lahore,Punjab,2025-10-03,2025-05-10,2025-12-29,2.0,3,5,15.0,101092.41,2920.000594,98173.19,19634.638,3.0,0.028884469110984693,2261.29,95911.90000000001,0.023033681598815317,0,1.6666666666666667,552,medium,Fashion
C01315,price_sensitive,Karachi,Sindh,2025-06-21,2025-03-12,2025-12-24,7.0,4,4,21.0,158468.91,8591.956022,149876.28,37469.07,5.25,0.05421855947642979,0.0,149876.28,0.0,0,1.0,523,medium,Attach & Addons
C01316,loyal,Islamabad,ICT,2025-07-20,2025-01-04,2025-12-16,15.0,3,5,20.0,533701.27,30211.092105,503494.8,100698.95999999999,4.0,0.056606745764348654,4946.34,498548.45999999996,0.009824014071247607,0,1.6666666666666667,454,medium,Electronics
C01317,regular,Karachi,Sindh,2025-11-20,2025-01-21,2025-11-24,37.0,6,7,17.0,408629.13,24025.812605,384607.45999999996,54943.922857142854,2.4285714285714284,0.058796132828317936,22113.88,362493.57999999996,0.05749727267380618,0,1.1666666666666667,334,medium,Electronics
C01318,regular,Islamabad,ICT,2025-08-04,2025-04-10,2025-06-24,190.0,3,4,10.0,274281.82,30798.845906000002,243484.91,60871.2275,2.5,0.11228905330291304,0.0,243484.91,0.0,0,1.3333333333333333,143,medium,Electronics
C01319,regular,Lahore,Punjab,2025-01-08,2025-02-07,2025-11-20,41.0,4,7,17.0,230818.74,1911.195933,228908.74,32701.24857142857,2.4285714285714284,0.008280072636216626,0.0,228908.74,0.0,0,1.75,353,medium,Electronics
C01320,one_time,Islamabad,ICT,2025-11-28,2025-02-13,2025-02-13,321.0,1,1,3.0,21107.15,0.0,21107.15,21107.15,3.0,0.0,0.0,21107.15,0.0,0,1.0,121,medium,Fashion
C01321,regular,Islamabad,ICT,2025-06-23,2025-11-01,2025-11-01,60.0,1,1,2.0,26533.07,1551.1656930000001,24980.88,24980.88,2.0,0.05846159878973674,22650.98,2329.9000000000015,0.9067326691453623,1,1.0,321,medium,Electronics
C01322,regular,Islamabad,ICT,2025-12-27,2025-07-27,2025-10-02,90.0,2,2,5.0,53526.369999999995,1194.660693,52332.14,26166.07,2.5,0.02231910538674676,0.0,52332.14,0.0,0,1.0,221,medium,Electronics
C01323,one_time,Islamabad,ICT,2025-11-04,2025-01-18,2025-11-08,53.0,2,3,7.0,55601.74,3749.263326,51853.5,17284.5,2.3333333333333335,0.06743068339228232,0.0,51853.5,0.0,0,1.5,351,medium,Fashion
C01324,one_time,Karachi,Sindh,2025-08-20,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C01325,regular,Islamabad,ICT,2025-02-07,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C01326,high_return,Karachi,Sindh,2025-06-06,2025-04-06,2025-12-05,26.0,3,3,5.0,31625.53,556.619507,31068.980000000003,10356.326666666668,1.6666666666666667,0.017600321860218628,0.0,31068.980000000003,0.0,0,1.0,421,medium,Fashion
C01327,high_return,Islamabad,ICT,2025-11-07,2025-07-27,2025-12-11,20.0,3,3,11.0,145202.25,6779.0780270000005,138423.26,46141.08666666667,3.6666666666666665,0.046687141741949593,58725.64,79697.62000000001,0.42424690763676565,1,1.0,422,medium,Attach & Addons
C01328,one_time,Islamabad,ICT,2025-01-28,2025-03-19,2025-12-13,18.0,3,3,11.0,127190.72,3996.634323,123196.09,41065.363333333335,3.6666666666666665,0.03142237360555865,0.0,123196.09,0.0,0,1.0,422,medium,Attach & Addons
C01329,price_sensitive,Karachi,Sindh,2025-03-17,2025-03-27,2025-03-27,279.0,1,1,5.0,52820.9,9875.567133,42947.07,42947.07,5.0,0.1869632500203518,0.0,42947.07,0.0,0,1.0,121,medium,Electronics
C01330,one_time,Lahore,Punjab,2025-12-08,2025-04-19,2025-04-19,256.0,1,1,2.0,154605.47999999998,2468.0728469999995,152136.7,152136.7,2.0,0.01596368283323463,0.0,152136.7,0.0,0,1.0,123,medium,Electronics
C01331,price_sensitive,Lahore,Punjab,2025-06-11,2025-01-06,2025-08-29,124.0,5,7,19.0,491431.92,37623.198441,453796.6,64828.08571428571,2.7142857142857144,0.07655831237213896,0.0,453796.6,0.0,0,1.4,244,medium,Electronics
C01332,one_time,Karachi,Sindh,2025-12-27,2025-08-09,2025-08-09,144.0,1,1,1.0,7448.6,370.19542,7078.59,7078.59,1.0,0.0497,0.0,7078.59,0.0,0,1.0,121,medium,Fashion
C01333,one_time,Islamabad,ICT,2025-03-28,2025-04-03,2025-11-30,31.0,4,4,9.0,35919.75,396.520129,35523.36,8880.84,2.25,0.011039055923273408,2784.97,32738.39,0.07839827088428572,0,1.0,421,medium,Fashion
C01334,one_time,Lahore,Punjab,2025-08-02,2025-04-29,2025-11-19,42.0,4,4,9.0,319300.76,16065.361546,303228.7,75807.175,2.25,0.05031419764237329,0.0,303228.7,0.0,0,1.0,324,medium,Electronics
C01335,price_sensitive,Islamabad,ICT,2025-03-02,2025-07-07,2025-07-07,177.0,1,1,1.0,2415.65,184.07253000000003,2231.48,2231.48,1.0,0.0762,0.0,2231.48,0.0,0,1.0,121,medium,Fashion
C01336,one_time,Karachi,Sindh,2025-08-06,2025-01-24,2025-09-10,112.0,3,3,7.0,47941.1,2132.6741660000002,45808.35,15269.449999999999,2.3333333333333335,0.04448529896059958,0.0,45808.35,0.0,0,1.0,221,medium,Fashion
C01337,regular,Karachi,Sindh,2025-12-28,2025-04-11,2025-12-23,8.0,5,5,14.0,541719.02,17885.517047,523829.00999999995,104765.802,2.8,0.033016224992432425,0.0,523829.00999999995,0.0,0,1.0,525,medium,Electronics
C01338,regular,Lahore,Punjab,2025-04-03,2025-04-17,2025-07-06,178.0,3,3,5.0,250663.09,15713.709777999999,234945.09999999998,78315.03333333333,1.6666666666666667,0.06268856646584864,0.0,234945.09999999998,0.0,0,1.0,123,medium,Electronics
C01339,one_time,Lahore,Punjab,2025-12-21,2025-08-07,2025-09-20,102.0,2,3,11.0,506893.87,32588.937943,474313.22000000003,158104.40666666668,3.6666666666666665,0.06429144219676597,0.0,474313.22000000003,0.0,0,1.5,254,medium,Electronics
C01340,price_sensitive,Islamabad,ICT,2025-10-18,2025-06-27,2025-12-05,26.0,4,5,16.0,319402.87,31989.764259,287419.41000000003,57483.882000000005,3.2,0.10015490549286549,14771.94,272647.47000000003,0.0513950675773776,0,1.25,443,medium,Electronics
C01341,one_time,Lahore,Punjab,2025-12-06,2025-02-01,2025-11-20,41.0,3,4,6.0,36778.0,232.47028,36545.11,9136.2775,1.5,0.006320905976398934,0.0,36545.11,0.0,0,1.3333333333333333,341,medium,Fashion
C01342,price_sensitive,Karachi,Sindh,2025-05-21,2025-03-04,2025-12-21,10.0,5,6,17.0,341157.31999999995,29907.050748999995,311255.4,51875.9,2.8333333333333335,0.08766351766686407,7561.8,303693.60000000003,0.02429451826377952,0,1.2,534,medium,Electronics
C01343,one_time,Karachi,Sindh,2025-02-18,2025-07-19,2025-07-19,165.0,1,1,2.0,15657.829999999998,11.61148,15646.3,15646.3,2.0,0.0007415765786191319,0.0,15646.3,0.0,0,1.0,121,medium,Electronics
C01344,loyal,Karachi,Sindh,2025-07-09,2025-01-03,2025-12-08,23.0,8,12,35.0,1449450.8,92483.75318500001,1356967.4,113080.61666666665,2.9166666666666665,0.06380606584576724,6897.56,1350069.8399999999,0.005083069792244089,0,1.5,455,medium,Electronics
C01345,regular,Islamabad,ICT,2025-12-19,2025-01-01,2025-11-16,45.0,5,5,12.0,79305.12,2281.147517,77023.70999999999,15404.741999999998,2.4,0.028764189714358922,0.0,77023.70999999999,0.0,0,1.0,322,medium,Electronics
C01346,price_sensitive,Lahore,Punjab,2025-12-07,2025-03-11,2025-12-02,29.0,2,3,8.0,497357.66,40602.488394,456768.75999999995,152256.25333333333,2.6666666666666665,0.081636399033243,0.0,456768.75999999995,0.0,0,1.5,454,medium,Electronics
C01347,one_time,Islamabad,ICT,2025-07-11,2025-11-14,2025-11-29,32.0,1,2,6.0,98662.58,5687.646073999999,92976.34,46488.17,3.0,0.05764744925583741,0.0,92976.34,0.0,0,2.0,452,medium,Electronics
C01348,one_time,Islamabad,ICT,2025-12-29,2025-03-17,2025-11-06,55.0,4,4,7.0,284362.71,1785.081881,282578.27,70644.5675,1.75,0.006277482307718899,219960.2,62618.07000000001,0.778404510721932,1,1.0,322,medium,Electronics
C01349,loyal,Lahore,Punjab,2025-08-21,2025-01-12,2025-11-08,53.0,8,9,26.0,426424.14,11020.562778000001,415402.63,46155.84777777778,2.888888888888889,0.025844134382260818,2329.41,413073.22000000003,0.005607595695771112,0,1.125,334,medium,Electronics
C01350,one_time,Karachi,Sindh,2025-02-06,2025-05-14,2025-09-15,107.0,3,3,10.0,118421.23000000001,749.1443820000001,117671.8,39223.933333333334,3.3333333333333335,0.006326098639576705,0.0,117671.8,0.0,0,1.0,222,medium,Attach & Addons
C01351,price_sensitive,Lahore,Punjab,2025-01-17,2025-01-25,2025-08-11,142.0,3,3,6.0,25647.07,2931.316523,22715.78,7571.926666666666,2.0,0.11429440177766895,0.0,22715.78,0.0,0,1.0,121,medium,Attach & Addons
C01352,loyal,Lahore,Punjab,2025-11-03,2025-01-30,2025-12-03,28.0,9,12,44.0,1005394.57,37964.875198,967427.99,80618.99916666666,3.6666666666666665,0.03776116992356544,0.0,967427.99,0.0,0,1.3333333333333333,445,medium,Electronics
C01353,regular,Lahore,Punjab,2025-07-02,2025-01-19,2025-12-23,8.0,4,6,11.0,208734.73,14795.232615,193942.22,32323.703333333335,1.8333333333333333,0.0708805507114221,0.0,193942.22,0.0,0,1.5,553,medium,Electronics
C01354,regular,Islamabad,ICT,2025-07-11,2025-02-26,2025-11-20,41.0,4,5,12.0,312995.25,18483.360923,294509.55,58901.909999999996,2.4,0.059053167493755894,0.0,294509.55,0.0,0,1.25,343,medium,Electronics
C01355,regular,Lahore,Punjab,2025-05-27,2025-04-07,2025-10-03,89.0,3,3,8.0,280225.33999999997,3380.457689,276845.27,92281.75666666667,2.6666666666666665,0.012063354759423257,0.0,276845.27,0.0,0,1.0,223,medium,Electronics
C01356,one_time,Karachi,Sindh,2025-05-07,2025-04-08,2025-04-08,267.0,1,1,3.0,17395.01,175.26638400000002,17219.829999999998,17219.829999999998,3.0,0.010075670206570736,0.0,17219.829999999998,0.0,0,1.0,121,medium,Attach & Addons
C01357,price_sensitive,Lahore,Punjab,2025-01-01,2025-02-02,2025-11-23,38.0,6,11,42.0,919053.8,131297.03422,787767.8099999999,71615.25545454545,3.8181818181818183,0.1428610971631911,33146.56,754621.25,0.04207656060483101,0,1.8333333333333333,355,medium,Electronics
C01358,one_time,Karachi,Sindh,2025-01-19,2025-04-06,2025-06-06,208.0,2,2,6.0,287165.81,32553.379761000004,254601.56999999998,127300.78499999999,3.0,0.1133609177255468,0.0,254601.56999999998,0.0,0,1.0,123,medium,Electronics
C01359,one_time,Karachi,Sindh,2025-04-19,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C01360,high_return,Karachi,Sindh,2025-08-28,2025-04-19,2025-11-18,43.0,5,8,23.0,171228.56,7682.651819000001,163544.78,20443.0975,2.875,0.04486781772269766,11085.79,152458.99,0.06778443188464958,0,1.6,353,medium,Fashion
C01361,price_sensitive,Islamabad,ICT,2025-03-31,2025-02-11,2025-11-27,34.0,6,6,19.0,357515.49,26577.652961,330939.1,55156.51666666666,3.1666666666666665,0.07433986415805369,0.0,330939.1,0.0,0,1.0,424,medium,Electronics
C01362,regular,Islamabad,ICT,2025-09-07,2025-03-10,2025-07-25,159.0,2,3,6.0,237741.75,2075.523851,235668.6,78556.2,2.0,0.008730161408334883,0.0,235668.6,0.0,0,1.5,153,medium,Electronics
C01363,regular,Islamabad,ICT,2025-06-02,2025-04-25,2025-11-12,49.0,4,5,15.0,437610.02999999997,9691.305533,427908.18,85581.636,3.0,0.02214598585183251,0.0,427908.18,0.0,0,1.25,344,medium,Electronics
C01364,high_return,Lahore,Punjab,2025-12-09,2025-06-15,2025-11-26,35.0,2,2,6.0,252152.67000000004,0.0,252152.67000000004,126076.33500000002,3.0,0.0,0.0,252152.67000000004,0.0,0,1.0,423,medium,Electronics
C01365,regular,Islamabad,ICT,2025-08-03,2025-10-14,2025-11-05,56.0,2,2,7.0,35201.14,1991.0559369999999,33210.130000000005,16605.065000000002,3.5,0.05656225727348602,0.0,33210.130000000005,0.0,0,1.0,321,medium,Fashion
C01366,loyal,Lahore,Punjab,2025-12-06,2025-03-07,2025-12-31,0.0,4,8,30.0,1194637.22,26610.146593,1168031.06,146003.8825,3.75,0.02227466727765271,3785.3,1164245.76,0.003240752861486406,0,2.0,555,medium,Electronics
C01367,regular,Karachi,Sindh,2025-11-20,2025-05-19,2025-10-05,87.0,3,3,12.0,156624.49,14286.560962999998,142335.84,47445.28,4.0,0.09121537099977149,5584.86,136750.98,0.03923720125584673,0,1.0,222,medium,Electronics
C01368,one_time,Lahore,Punjab,2025-05-07,2025-04-20,2025-11-08,53.0,3,3,7.0,214841.65,2558.684639,212276.17,70758.72333333334,2.3333333333333335,0.0119096303672961,90181.79,122094.38000000002,0.42483237755797076,1,1.0,322,medium,Electronics
C01369,regular,Karachi,Sindh,2025-05-27,2025-01-17,2025-12-11,20.0,8,8,20.0,331973.61,10278.081355,321702.94,40212.8675,2.5,0.030960537360183542,1687.62,320015.32,0.005245895483578732,0,1.0,424,medium,Electronics
C01370,high_return,Lahore,Punjab,2025-03-25,2025-02-20,2025-10-22,70.0,4,4,8.0,54670.59,1861.0401259999996,52809.69,13202.4225,2.0,0.03404097387644801,0.0,52809.69,0.0,0,1.0,221,medium,Fashion
C01371,regular,Islamabad,ICT,2025-11-28,2025-03-03,2025-12-22,9.0,3,4,10.0,243229.67,9276.810752000001,233951.68000000002,58487.920000000006,2.5,0.038140128019743647,0.0,233951.68000000002,0.0,0,1.3333333333333333,543,medium,Electronics
C01372,loyal,Karachi,Sindh,2025-05-23,2025-01-02,2025-12-01,30.0,10,15,45.0,2475757.4899999998,90420.352528,2385295.28,159019.68533333333,3.0,0.036522297879829906,4963.15,2380332.13,0.0020807277160251624,0,1.5,455,medium,Electronics
C01373,regular,Lahore,Punjab,2025-09-15,2025-03-10,2025-10-29,63.0,4,4,16.0,558893.22,20992.351287999998,537895.2899999999,134473.82249999998,4.0,0.037560576039909734,0.0,537895.2899999999,0.0,0,1.0,325,medium,Electronics
C01374,regular,Lahore,Punjab,2025-04-15,2025-01-08,2025-11-11,50.0,3,3,10.0,193310.26,17811.045196,175498.06,58499.35333333333,3.3333333333333335,0.09213709192672959,0.0,175498.06,0.0,0,1.0,323,medium,Electronics
C01375,high_return,Islamabad,ICT,2025-11-03,2025-03-26,2025-12-01,30.0,5,5,17.0,437942.16000000003,14728.01673,423205.05,84641.01,3.4,0.033630049981942814,7218.049999999999,415987.0,0.017055680219316853,0,1.0,424,medium,Electronics
C01376,high_return,Islamabad,ICT,2025-09-23,2025-05-07,2025-12-08,23.0,5,6,14.0,283924.3,2470.4663349999996,281452.29,46908.715,2.3333333333333335,0.008701144407153596,101924.29,179528.0,0.3621370073059274,1,1.2,433,medium,Electronics
C01377,one_time,Islamabad,ICT,2025-02-20,2025-03-10,2025-11-03,58.0,2,2,5.0,122884.18,6405.582393999999,116476.29,58238.145,2.5,0.05212698977199506,0.0,116476.29,0.0,0,1.0,322,medium,Electronics
C01378,regular,Lahore,Punjab,2025-02-08,2025-02-02,2025-08-06,147.0,3,3,6.0,279522.17,14404.441324,265122.92,88374.30666666666,2.0,0.05153237513861602,0.0,265122.92,0.0,0,1.0,123,medium,Electronics
C01379,regular,Islamabad,ICT,2025-03-25,2025-01-11,2025-05-25,220.0,3,4,13.0,627139.8,63899.14435100001,563234.91,140808.7275,3.25,0.10188979291539144,0.0,563234.91,0.0,0,1.3333333333333333,145,medium,Electronics
C01380,high_return,Lahore,Punjab,2025-04-27,2025-01-31,2025-12-31,0.0,3,4,8.0,44081.66,1409.0175510000001,42672.33,10668.0825,2.0,0.031963804244214036,1933.08,40739.25,0.04530054955986701,0,1.3333333333333333,541,medium,Attach & Addons
C01381,regular,Islamabad,ICT,2025-06-15,2025-04-29,2025-12-13,18.0,3,4,10.0,52975.53999999999,967.974933,52007.259999999995,13001.814999999999,2.5,0.018272110732613582,1966.94,50040.31999999999,0.03782048890866391,0,1.3333333333333333,441,medium,Fashion
C01382,regular,Lahore,Punjab,2025-12-16,2025-01-04,2025-11-15,46.0,5,5,12.0,78435.51,1115.610471,77320.24,15464.048,2.4,0.014223283191503441,0.0,77320.24,0.0,0,1.0,322,medium,Fashion
C01383,price_sensitive,Karachi,Sindh,2025-03-22,2025-01-18,2025-09-28,94.0,5,6,18.0,496475.82,35502.474506,460964.6,76827.43333333333,3.0,0.07150896997561734,5610.42,455354.18,0.012171043069250872,0,1.2,234,medium,Electronics
C01384,regular,Islamabad,ICT,2025-09-25,2025-01-10,2025-10-20,72.0,4,5,14.0,449916.52,5863.220392,444050.45999999996,88810.09199999999,2.8,0.013031796191880218,14544.5,429505.95999999996,0.03275416041681389,0,1.25,244,medium,Electronics
