order_id,order_date,customer_id,product_id,product_name,category,units,revenue,salesperson,region,source_system
O-501980,2024-03-01,C-1249,102,Analytics Suite,Software,3,2028,Salesperson_4,Asia,CRM
O-501981,2024-07-22,C-3089,102,Analytics Suite,Software,14,17682,Salesperson_5,North America,CRM
O-501982,2024-11-28,C-3481,201,POS Terminal,Hardware,9,3087,Salesperson_9,Asia,CRM
O-501983,2024-12-12,C-2975,201,POS Terminal,Hardware,7,6055,Salesperson_7,Europe,CRM
O-501984,2024-05-15,C-1788,201,POS Terminal,Hardware,15,15330,Salesperson_5,Asia,CRM
O-501985,2024-10-27,C-2488,201,POS Terminal,Hardware,1,1212,Salesperson_8,North America,CRM
O-501986,2024-07-01,C-1382,101,CRM Pro,Software,15,10770,Salesperson_8,Europe,CRM
O-501987,2024-07-08,C-3379,201,POS Terminal,Hardware,17,4369,Salesperson_8,North America,CRM
O-501988,2023-12-13,C-1626,102,Analytics Suite,Software,16,9216,Salesperson_11,Asia,CRM
O-501989,2024-11-12,C-2096,102,Analytics Suite,Software,15,7020,Salesperson_11,Europe,CRM
O-501990,2023-05-10,C-1317,201,POS Terminal,Hardware,11,6171,Salesperson_5,North America,CRM
O-501991,2023-05-27,C-2910,101,CRM Pro,Software,13,6253,Salesperson_3,Europe,CRM
O-501992,2023-12-09,C-3553,201,POS Terminal,Hardware,20,17460,Salesperson_10,Europe,CRM
O-501993,2023-07-29,C-2991,101,CRM Pro,Software,17,10540,Salesperson_5,Asia,CRM
O-501994,2024-11-23,C-3999,101,CRM Pro,Software,11,7040,Salesperson_9,Asia,CRM
O-501995,2024-09-17,C-1042,201,POS Terminal,Hardware,15,17565,Salesperson_2,North America,CRM
O-501996,2023-02-25,C-2988,102,Analytics Suite,Software,8,10112,Salesperson_1,Europe,CRM
O-501997,2023-06-18,C-2968,101,CRM Pro,Software,14,19600,Salesperson_4,Asia,CRM
O-501998,2023-05-20,C-2938,101,CRM Pro,Software,16,19264,Salesperson_2,North America,CRM
O-501999,2024-03-24,C-2716,102,Analytics Suite,Software,6,2106,Salesperson_7,Asia,CRM
O-502000,2023-09-03,C-2639,201,POS Terminal,Hardware,9,3240,Salesperson_8,Asia,CRM
O-502001,2024-08-31,C-2164,201,POS Terminal,Hardware,18,25146,Salesperson_10,Asia,CRM
O-502002,2024-05-16,C-3182,102,Analytics Suite,Software,10,13170,Salesperson_8,Europe,CRM
O-502003,2024-06-14,C-1628,101,CRM Pro,Software,11,8591,Salesperson_6,North America,CRM
O-502004,2024-06-26,C-3141,102,Analytics Suite,Software,20,27560,Salesperson_3,Asia,CRM
O-502005,2023-08-22,C-2683,101,CRM Pro,Software,13,3068,Salesperson_2,Europe,CRM
O-502006,2024-01-03,C-1918,102,Analytics Suite,Software,11,7040,Salesperson_3,Asia,CRM
O-502007,2023-03-23,C-3809,201,POS Terminal,Hardware,13,11466,Salesperson_8,Asia,CRM
O-502008,2024-08-23,C-1729,201,POS Terminal,Hardware,9,7560,Salesperson_4,Europe,CRM
O-502009,2023-09-11,C-1205,201,POS Terminal,Hardware,12,5568,Salesperson_8,North America,CRM
O-502010,2023-02-15,C-3287,102,Analytics Suite,Software,13,4199,Salesperson_3,North America,CRM
O-502011,2024-02-08,C-2716,102,Analytics Suite,Software,13,17940,Salesperson_6,Europe,CRM
O-502012,2024-05-09,C-2514,102,Analytics Suite,Software,12,3336,Salesperson_8,Europe,CRM
O-502013,2024-04-05,C-1046,101,CRM Pro,Software,15,3495,Salesperson_11,Europe,CRM
O-502014,2023-11-01,C-3665,102,Analytics Suite,Software,1,278,Salesperson_10,Europe,CRM
O-502015,2024-05-20,C-1382,102,Analytics Suite,Software,4,1860,Salesperson_4,North America,CRM
O-502016,2023-11-25,C-1254,102,Analytics Suite,Software,8,3488,Salesperson_2,Europe,CRM
O-502017,2023-10-22,C-3792,101,CRM Pro,Software,5,1805,Salesperson_4,Asia,CRM
O-502018,2023-06-13,C-1617,201,POS Terminal,Hardware,16,23616,Salesperson_6,North America,CRM
O-502019,2024-12-26,C-3413,102,Analytics Suite,Software,7,10493,Salesperson_1,Asia,CRM
O-502020,2023-01-03,C-3621,101,CRM Pro,Software,7,4984,Salesperson_10,Asia,CRM
O-502021,2023-08-12,C-3141,101,CRM Pro,Software,17,18377,Salesperson_7,North America,CRM
O-502022,2024-01-05,C-2016,102,Analytics Suite,Software,12,10392,Salesperson_1,Europe,CRM
O-502023,2024-08-23,C-1454,201,POS Terminal,Hardware,16,8768,Salesperson_6,North America,CRM
O-502024,2023-08-02,C-2209,101,CRM Pro,Software,5,3675,Salesperson_4,Asia,CRM
O-502025,2023-02-15,C-2325,201,POS Terminal,Hardware,10,14360,Salesperson_11,Asia,CRM
O-502026,2023-03-21,C-2639,101,CRM Pro,Software,12,8196,Salesperson_11,Europe,CRM
O-502027,2023-04-03,C-2681,101,CRM Pro,Software,11,8569,Salesperson_7,Asia,CRM
O-502028,2023-03-06,C-2533,201,POS Terminal,Hardware,10,6430,Salesperson_8,North America,CRM
O-502029,2023-07-05,C-3053,201,POS Terminal,Hardware,20,24980,Salesperson_6,Asia,CRM
O-502030,2023-02-04,C-2763,102,Analytics Suite,Software,3,3837,Salesperson_2,Asia,CRM
O-502031,2024-10-31,C-3174,101,CRM Pro,Software,15,20400,Salesperson_2,North America,CRM
O-502032,2023-09-23,C-3063,101,CRM Pro,Software,16,23536,Salesperson_9,North America,CRM
O-502033,2024-03-07,C-2423,102,Analytics Suite,Software,2,1304,Salesperson_9,Asia,CRM
O-502034,2024-03-31,C-1678,201,POS Terminal,Hardware,11,10989,Salesperson_1,North America,CRM
O-502035,2024-02-06,C-1729,201,POS Terminal,Hardware,1,212,Salesperson_3,Europe,CRM
O-502036,2023-06-23,C-3366,102,Analytics Suite,Software,2,1436,Salesperson_11,North America,CRM
O-502037,2024-09-15,C-3664,201,POS Terminal,Hardware,16,23504,Salesperson_4,North America,CRM
O-502038,2023-03-31,C-3897,102,Analytics Suite,Software,9,2988,Salesperson_2,North America,CRM
O-502039,2023-03-22,C-1265,102,Analytics Suite,Software,3,4227,Salesperson_1,North America,CRM
O-502040,2024-02-15,C-2717,101,CRM Pro,Software,5,6060,Salesperson_3,Asia,CRM
O-502041,2023-08-03,C-3491,201,POS Terminal,Hardware,20,21520,Salesperson_9,Asia,CRM
O-502042,2024-09-27,C-3797,101,CRM Pro,Software,10,11600,Salesperson_3,Europe,CRM
O-502043,2024-05-25,C-3003,201,POS Terminal,Hardware,17,19176,Salesperson_2,Europe,CRM
O-502044,2024-07-01,C-3694,201,POS Terminal,Hardware,2,716,Salesperson_7,Europe,CRM
O-502045,2024-09-25,C-1015,201,POS Terminal,Hardware,6,4884,Salesperson_3,North America,CRM
O-502046,2023-04-27,C-3559,101,CRM Pro,Software,3,2310,Salesperson_1,Europe,CRM
O-502047,2023-10-30,C-1015,101,CRM Pro,Software,8,3912,Salesperson_5,Europe,CRM
O-502048,2023-06-12,C-3010,201,POS Terminal,Hardware,6,4512,Salesperson_5,Asia,CRM
O-502049,2023-08-06,C-3759,102,Analytics Suite,Software,12,12480,Salesperson_11,Europe,CRM
O-502050,2023-12-22,C-1376,102,Analytics Suite,Software,10,12790,Salesperson_8,Asia,CRM
O-502051,2024-10-09,C-2010,201,POS Terminal,Hardware,20,5360,Salesperson_10,North America,CRM
O-502052,2023-08-16,C-3693,101,CRM Pro,Software,17,20179,Salesperson_10,Europe,CRM
O-502053,2024-11-26,C-2050,101,CRM Pro,Software,9,9090,Salesperson_11,Asia,CRM
O-502054,2023-03-07,C-1148,201,POS Terminal,Hardware,7,7294,Salesperson_7,Asia,CRM
O-502055,2023-01-13,C-3977,101,CRM Pro,Software,16,20704,Salesperson_5,Asia,CRM
O-502056,2023-10-03,C-2473,102,Analytics Suite,Software,13,19266,Salesperson_3,Europe,CRM
O-502057,2023-03-06,C-1677,201,POS Terminal,Hardware,14,12572,Salesperson_6,Europe,CRM
O-502058,2023-01-09,C-3237,102,Analytics Suite,Software,7,4375,Salesperson_7,Asia,CRM
O-502059,2023-01-08,C-2425,102,Analytics Suite,Software,6,6738,Salesperson_4,Asia,CRM
O-502060,2023-01-14,C-2581,201,POS Terminal,Hardware,2,1834,Salesperson_3,North America,CRM
O-502061,2024-04-01,C-1899,102,Analytics Suite,Software,20,5100,Salesperson_5,Europe,CRM
O-502062,2024-03-16,C-2205,101,CRM Pro,Software,16,8096,Salesperson_3,Europe,CRM
O-502063,2023-11-09,C-1788,201,POS Terminal,Hardware,2,2018,Salesperson_5,Asia,CRM
O-502064,2023-06-06,C-1499,201,POS Terminal,Hardware,11,10604,Salesperson_10,Europe,CRM
O-502065,2023-03-18,C-1135,102,Analytics Suite,Software,18,23706,Salesperson_1,Europe,CRM
O-502066,2023-12-29,C-1082,101,CRM Pro,Software,1,920,Salesperson_8,Asia,CRM
O-502067,2024-09-26,C-3241,101,CRM Pro,Software,20,23180,Salesperson_6,Asia,CRM
O-502068,2024-02-16,C-3349,101,CRM Pro,Software,5,2810,Salesperson_5,North America,CRM
O-502069,2024-02-12,C-2740,201,POS Terminal,Hardware,7,7966,Salesperson_3,Europe,CRM
O-502070,2024-08-21,C-1545,101,CRM Pro,Software,4,1276,Salesperson_9,Europe,CRM
O-502071,2024-09-19,C-2539,201,POS Terminal,Hardware,13,17862,Salesperson_5,Asia,CRM
O-502072,2023-11-11,C-2851,201,POS Terminal,Hardware,15,17355,Salesperson_9,Europe,CRM
O-502073,2024-11-15,C-2100,201,POS Terminal,Hardware,19,8455,Salesperson_11,Asia,CRM
O-502074,2023-11-18,C-3875,102,Analytics Suite,Software,9,11745,Salesperson_1,North America,CRM
O-502075,2024-08-12,C-2466,102,Analytics Suite,Software,5,3725,Salesperson_11,Asia,CRM
O-502076,2024-09-17,C-3434,201,POS Terminal,Hardware,1,1256,Salesperson_3,Asia,CRM
O-502077,2024-06-10,C-2119,101,CRM Pro,Software,7,7791,Salesperson_4,Europe,CRM
O-502078,2024-02-03,C-1123,102,Analytics Suite,Software,2,1182,Salesperson_4,Asia,CRM
O-502079,2024-05-01,C-1631,102,Analytics Suite,Software,20,18900,Salesperson_2,North America,CRM
O-502080,2024-04-05,C-2110,101,CRM Pro,Software,11,9988,Salesperson_4,Asia,CRM
O-502081,2024-06-02,C-1508,201,POS Terminal,Hardware,12,12000,Salesperson_5,North America,CRM
O-502082,2024-10-02,C-1069,201,POS Terminal,Hardware,6,8202,Salesperson_2,Europe,CRM
O-502083,2023-10-15,C-2215,101,CRM Pro,Software,8,2616,Salesperson_3,Asia,CRM
O-502084,2024-06-23,C-2683,101,CRM Pro,Software,7,1988,Salesperson_6,Asia,CRM
O-502085,2023-12-15,C-1309,102,Analytics Suite,Software,16,9872,Salesperson_3,Europe,CRM
O-502086,2023-05-16,C-2777,201,POS Terminal,Hardware,10,6390,Salesperson_9,North America,CRM
O-502087,2024-06-16,C-3050,102,Analytics Suite,Software,7,3731,Salesperson_4,Asia,CRM
O-502088,2024-09-19,C-3142,201,POS Terminal,Hardware,9,6750,Salesperson_4,North America,CRM
O-502089,2024-09-09,C-2088,102,Analytics Suite,Software,10,6970,Salesperson_6,North America,CRM
O-502090,2023-02-24,C-3261,201,POS Terminal,Hardware,6,8496,Salesperson_2,Europe,CRM
O-502091,2023-09-30,C-2910,101,CRM Pro,Software,9,9225,Salesperson_7,Europe,CRM
O-502092,2024-02-16,C-2431,201,POS Terminal,Hardware,20,24540,Salesperson_11,Asia,CRM
O-502093,2023-10-02,C-2396,101,CRM Pro,Software,7,7896,Salesperson_4,North America,CRM
O-502094,2023-11-29,C-1886,101,CRM Pro,Software,20,6220,Salesperson_8,Europe,CRM
O-502095,2024-10-27,C-1384,101,CRM Pro,Software,7,6958,Salesperson_1,Asia,CRM
O-502096,2024-05-05,C-3440,102,Analytics Suite,Software,10,14310,Salesperson_5,Asia,CRM
O-502097,2024-03-10,C-3957,101,CRM Pro,Software,11,9581,Salesperson_8,North America,CRM
O-502098,2024-10-17,C-3172,102,Analytics Suite,Software,3,1125,Salesperson_10,Europe,CRM
O-502099,2023-07-29,C-2239,102,Analytics Suite,Software,10,13300,Salesperson_4,Europe,CRM
O-502100,2023-08-03,C-3114,102,Analytics Suite,Software,12,11616,Salesperson_9,North America,CRM
O-502101,2024-01-18,C-3944,101,CRM Pro,Software,17,22151,Salesperson_4,North America,CRM
O-502102,2023-04-07,C-1652,102,Analytics Suite,Software,3,3675,Salesperson_8,Europe,CRM
O-502103,2024-11-13,C-2143,102,Analytics Suite,Software,4,5392,Salesperson_3,North America,CRM
O-502104,2024-07-06,C-1423,101,CRM Pro,Software,13,2795,Salesperson_10,North America,CRM
O-502105,2023-01-12,C-2280,201,POS Terminal,Hardware,8,4152,Salesperson_1,North America,CRM
O-502106,2024-11-07,C-2430,101,CRM Pro,Software,16,14720,Salesperson_4,Europe,CRM
O-502107,2023-05-09,C-2872,102,Analytics Suite,Software,3,672,Salesperson_3,Asia,CRM
O-502108,2023-05-05,C-3590,101,CRM Pro,Software,1,344,Salesperson_1,Europe,CRM
O-502109,2023-03-07,C-1784,101,CRM Pro,Software,12,6240,Salesperson_10,Asia,CRM
O-502110,2023-09-11,C-1816,102,Analytics Suite,Software,12,10620,Salesperson_4,Asia,CRM
O-502111,2024-06-28,C-2361,101,CRM Pro,Software,10,13630,Salesperson_4,Asia,CRM
O-502112,2024-08-13,C-3423,101,CRM Pro,Software,20,9760,Salesperson_9,Europe,CRM
O-502113,2024-09-23,C-2832,102,Analytics Suite,Software,16,15296,Salesperson_2,Asia,CRM
O-502114,2024-07-31,C-2403,102,Analytics Suite,Software,13,7748,Salesperson_1,Asia,CRM
O-502115,2024-03-23,C-2718,101,CRM Pro,Software,17,15640,Salesperson_7,Europe,CRM
O-502116,2023-06-29,C-1572,102,Analytics Suite,Software,20,15120,Salesperson_11,North America,CRM
O-502117,2024-08-30,C-1142,102,Analytics Suite,Software,12,2868,Salesperson_5,North America,CRM
O-502118,2024-07-09,C-1191,101,CRM Pro,Software,11,5885,Salesperson_3,North America,CRM
O-502119,2024-07-19,C-3139,101,CRM Pro,Software,3,1698,Salesperson_8,Europe,CRM
O-502120,2024-12-20,C-1507,201,POS Terminal,Hardware,12,5796,Salesperson_11,Europe,CRM
O-502121,2024-09-03,C-1636,102,Analytics Suite,Software,17,12087,Salesperson_8,Asia,CRM
O-502122,2023-07-14,C-2743,101,CRM Pro,Software,19,10678,Salesperson_1,North America,CRM
O-502123,2024-10-11,C-3140,101,CRM Pro,Software,15,4365,Salesperson_2,North America,CRM
O-502124,2024-02-29,C-2715,101,CRM Pro,Software,4,2780,Salesperson_2,Europe,CRM
O-502125,2024-09-19,C-1030,201,POS Terminal,Hardware,18,8010,Salesperson_9,Europe,CRM
O-502126,2023-04-09,C-1901,201,POS Terminal,Hardware,14,6426,Salesperson_5,Europe,CRM
O-502127,2024-11-12,C-1025,101,CRM Pro,Software,18,13770,Salesperson_1,North America,CRM
O-502128,2024-09-01,C-2539,201,POS Terminal,Hardware,7,3962,Salesperson_9,Asia,CRM
O-502129,2024-11-23,C-1243,102,Analytics Suite,Software,6,6564,Salesperson_2,Asia,CRM
O-502130,2024-02-11,C-2249,101,CRM Pro,Software,3,4248,Salesperson_5,Europe,CRM
O-502131,2023-09-25,C-2792,201,POS Terminal,Hardware,14,17668,Salesperson_5,Europe,CRM
O-502132,2023-03-19,C-2920,102,Analytics Suite,Software,10,3290,Salesperson_1,Europe,CRM
O-502133,2023-07-22,C-3197,102,Analytics Suite,Software,6,2448,Salesperson_9,North America,CRM
O-502134,2023-11-02,C-3604,102,Analytics Suite,Software,7,7763,Salesperson_8,North America,CRM
O-502135,2023-09-17,C-3254,101,CRM Pro,Software,5,3755,Salesperson_2,North America,CRM
O-502136,2023-04-05,C-1772,201,POS Terminal,Hardware,16,18032,Salesperson_1,North America,CRM
O-502137,2023-06-12,C-3206,101,CRM Pro,Software,16,11264,Salesperson_5,North America,CRM
O-502138,2023-10-06,C-2393,102,Analytics Suite,Software,11,4158,Salesperson_6,Europe,CRM
O-502139,2023-05-12,C-3133,101,CRM Pro,Software,3,3159,Salesperson_7,Asia,CRM
O-502140,2023-11-29,C-3911,102,Analytics Suite,Software,15,3240,Salesperson_3,North America,CRM
O-502141,2024-06-28,C-1864,201,POS Terminal,Hardware,10,4610,Salesperson_3,North America,CRM
O-502142,2024-12-07,C-3325,102,Analytics Suite,Software,17,5729,Salesperson_2,Europe,CRM
O-502143,2024-02-27,C-1525,102,Analytics Suite,Software,4,1148,Salesperson_8,Europe,CRM
O-502144,2024-06-16,C-1215,101,CRM Pro,Software,13,8593,Salesperson_1,Europe,CRM
O-502145,2024-06-28,C-2500,201,POS Terminal,Hardware,13,7488,Salesperson_1,Europe,CRM
O-502146,2023-11-05,C-3355,201,POS Terminal,Hardware,6,4734,Salesperson_7,North America,CRM
O-502147,2024-10-22,C-2669,101,CRM Pro,Software,8,10656,Salesperson_1,Europe,CRM
O-502148,2023-10-25,C-1471,201,POS Terminal,Hardware,8,10240,Salesperson_6,Asia,CRM
O-502149,2023-01-22,C-3133,101,CRM Pro,Software,12,6816,Salesperson_3,Europe,CRM
O-502150,2024-02-29,C-1979,102,Analytics Suite,Software,13,7371,Salesperson_2,North America,CRM
O-502151,2024-03-19,C-3779,101,CRM Pro,Software,7,2009,Salesperson_1,Asia,CRM
O-502152,2023-06-25,C-2883,201,POS Terminal,Hardware,20,27580,Salesperson_5,Asia,CRM
O-502153,2024-12-28,C-1063,101,CRM Pro,Software,2,1056,Salesperson_5,Europe,CRM
O-502154,2023-05-08,C-3191,201,POS Terminal,Hardware,16,7952,Salesperson_11,Europe,CRM
O-502155,2023-11-28,C-1600,101,CRM Pro,Software,6,3612,Salesperson_7,Asia,CRM
O-502156,2024-10-04,C-1159,201,POS Terminal,Hardware,9,7200,Salesperson_11,Asia,CRM
O-502157,2023-04-18,C-1733,201,POS Terminal,Hardware,2,2418,Salesperson_7,Asia,CRM
O-502158,2024-11-30,C-3622,102,Analytics Suite,Software,9,10161,Salesperson_5,Asia,CRM
O-502159,2023-08-11,C-1673,101,CRM Pro,Software,18,24606,Salesperson_10,Asia,CRM
O-502160,2024-03-26,C-3183,201,POS Terminal,Hardware,20,27480,Salesperson_1,Europe,CRM
O-502161,2024-02-22,C-1424,102,Analytics Suite,Software,7,2023,Salesperson_6,Europe,CRM
O-502162,2023-04-04,C-2182,101,CRM Pro,Software,18,22374,Salesperson_3,North America,CRM
O-502163,2024-09-08,C-3283,201,POS Terminal,Hardware,19,24852,Salesperson_3,North America,CRM
O-502164,2024-07-28,C-2473,102,Analytics Suite,Software,3,2247,Salesperson_1,North America,CRM
O-502165,2024-03-05,C-3120,102,Analytics Suite,Software,2,1338,Salesperson_1,Asia,CRM
O-502166,2023-01-21,C-3402,102,Analytics Suite,Software,15,17970,Salesperson_3,Asia,CRM
O-502167,2023-09-28,C-1889,201,POS Terminal,Hardware,3,906,Salesperson_4,North America,CRM
O-502168,2024-12-14,C-1444,102,Analytics Suite,Software,15,4770,Salesperson_6,Europe,CRM
O-502169,2024-09-25,C-2916,201,POS Terminal,Hardware,10,8520,Salesperson_5,North America,CRM
O-502170,2023-04-28,C-3945,201,POS Terminal,Hardware,17,9758,Salesperson_2,Asia,CRM
O-502171,2024-02-12,C-2857,201,POS Terminal,Hardware,3,2835,Salesperson_9,Asia,CRM
O-502172,2024-07-28,C-1682,102,Analytics Suite,Software,20,5360,Salesperson_6,North America,CRM
O-502173,2024-05-23,C-2643,201,POS Terminal,Hardware,8,10112,Salesperson_8,Asia,CRM
O-502174,2023-04-26,C-2349,201,POS Terminal,Hardware,9,11763,Salesperson_3,Europe,CRM
O-502175,2023-11-10,C-3722,101,CRM Pro,Software,3,3564,Salesperson_10,Europe,CRM
O-502176,2024-07-31,C-3422,102,Analytics Suite,Software,9,13068,Salesperson_4,Asia,CRM
O-502177,2024-03-15,C-3222,101,CRM Pro,Software,3,4050,Salesperson_7,Europe,CRM
O-502178,2024-11-14,C-2136,101,CRM Pro,Software,8,3992,Salesperson_11,Europe,CRM
O-502179,2024-08-04,C-1567,101,CRM Pro,Software,7,9940,Salesperson_5,Europe,CRM
O-502180,2024-02-02,C-2557,102,Analytics Suite,Software,13,15353,Salesperson_6,North America,CRM
O-502181,2024-02-04,C-3076,102,Analytics Suite,Software,17,9741,Salesperson_1,North America,CRM
O-502182,2024-02-01,C-1730,101,CRM Pro,Software,2,520,Salesperson_1,Europe,CRM
O-502183,2023-06-12,C-3565,101,CRM Pro,Software,11,8063,Salesperson_11,Asia,CRM
O-502184,2024-04-08,C-2976,201,POS Terminal,Hardware,5,3215,Salesperson_11,North America,CRM
O-502185,2023-11-18,C-3868,102,Analytics Suite,Software,9,11349,Salesperson_6,Europe,CRM
O-502186,2024-06-19,C-1837,102,Analytics Suite,Software,3,2199,Salesperson_9,North America,CRM
O-502187,2023-09-30,C-3265,201,POS Terminal,Hardware,4,2560,Salesperson_4,North America,CRM
O-502188,2024-12-05,C-1556,102,Analytics Suite,Software,12,9708,Salesperson_7,Europe,CRM
O-502189,2023-09-12,C-1850,102,Analytics Suite,Software,8,6888,Salesperson_3,Europe,CRM
O-502190,2024-10-09,C-1636,201,POS Terminal,Hardware,3,4458,Salesperson_3,Asia,CRM
O-502191,2023-03-21,C-2352,201,POS Terminal,Hardware,7,5299,Salesperson_10,Europe,CRM
O-502192,2023-08-19,C-3700,201,POS Terminal,Hardware,19,25859,Salesperson_7,Europe,CRM
O-502193,2023-09-20,C-3922,102,Analytics Suite,Software,16,13008,Salesperson_9,Europe,CRM
O-502194,2023-12-14,C-1838,102,Analytics Suite,Software,14,16198,Salesperson_2,Asia,CRM
O-502195,2024-01-14,C-3492,201,POS Terminal,Hardware,11,3883,Salesperson_10,North America,CRM
O-502196,2024-11-11,C-1306,102,Analytics Suite,Software,1,1180,Salesperson_11,Europe,CRM
O-502197,2024-03-20,C-2425,102,Analytics Suite,Software,20,19220,Salesperson_3,Asia,CRM
O-502198,2023-09-10,C-3871,102,Analytics Suite,Software,4,4968,Salesperson_4,North America,CRM
O-502199,2024-01-27,C-1777,102,Analytics Suite,Software,18,3600,Salesperson_7,Asia,CRM
O-502200,2024-06-20,C-3092,101,CRM Pro,Software,2,1440,Salesperson_2,North America,CRM
O-502201,2024-03-12,C-1402,101,CRM Pro,Software,9,5391,Salesperson_2,Europe,CRM
O-502202,2023-07-20,C-3119,102,Analytics Suite,Software,6,8502,Salesperson_2,North America,CRM
O-502203,2023-04-10,C-1253,201,POS Terminal,Hardware,1,546,Salesperson_8,Europe,CRM
O-502204,2024-03-31,C-1871,102,Analytics Suite,Software,10,2600,Salesperson_1,Asia,CRM
O-502205,2024-01-22,C-1263,101,CRM Pro,Software,9,12582,Salesperson_11,Asia,CRM
O-502206,2024-08-02,C-1399,101,CRM Pro,Software,12,11232,Salesperson_8,Asia,CRM
O-502207,2023-07-21,C-3060,101,CRM Pro,Software,2,1686,Salesperson_5,Europe,CRM
O-502208,2023-08-21,C-3613,102,Analytics Suite,Software,16,6336,Salesperson_4,Asia,CRM
O-502209,2023-06-12,C-3562,101,CRM Pro,Software,6,2118,Salesperson_9,North America,CRM
O-502210,2024-11-15,C-1444,201,POS Terminal,Hardware,18,9828,Salesperson_5,Asia,CRM
O-502211,2024-11-30,C-3078,102,Analytics Suite,Software,10,8650,Salesperson_5,Europe,CRM
O-502212,2023-11-03,C-2739,101,CRM Pro,Software,3,4377,Salesperson_4,Asia,CRM
O-502213,2024-01-05,C-2689,101,CRM Pro,Software,8,3024,Salesperson_3,Europe,CRM
O-502214,2024-12-11,C-1873,101,CRM Pro,Software,2,784,Salesperson_6,Europe,CRM
O-502215,2024-01-24,C-3573,101,CRM Pro,Software,19,11381,Salesperson_2,Asia,CRM
O-502216,2023-01-30,C-3093,101,CRM Pro,Software,5,1645,Salesperson_6,Europe,CRM
O-502217,2024-07-31,C-1936,101,CRM Pro,Software,15,7410,Salesperson_2,Europe,CRM
O-502218,2024-11-19,C-1865,102,Analytics Suite,Software,13,18473,Salesperson_3,North America,CRM
O-502219,2024-02-22,C-1781,201,POS Terminal,Hardware,17,6290,Salesperson_6,Europe,CRM
O-502220,2024-05-13,C-2816,201,POS Terminal,Hardware,14,10990,Salesperson_5,Europe,CRM
O-502221,2024-06-11,C-1170,101,CRM Pro,Software,1,719,Salesperson_4,North America,CRM
O-502222,2024-03-04,C-1728,101,CRM Pro,Software,2,784,Salesperson_10,Asia,CRM
O-502223,2023-03-26,C-2408,102,Analytics Suite,Software,16,11216,Salesperson_2,North America,CRM
