order_id,order_date,product_id,product_name,category,units,revenue,currency,region,salesperson,stage
O-601597,2024-01-11,201,POS Terminal,Hardware,8,388800,JPY,Japan,Salesperson_7,Won
O-601598,2023-12-02,102,Analytics Suite,Software,16,10992,GBP,UK,Salesperson_5,Won
O-601599,2023-02-08,101,CRM Pro,Software,12,4884,USD,North America,Salesperson_1,Won
O-601600,2024-01-17,102,Analytics Suite,Software,9,861840,PKR,Pakistan,Salesperson_7,Won
O-601601,2024-07-10,201,POS Terminal,Hardware,5,3355,USD,North America,Salesperson_4,Won
O-601602,2023-03-01,102,Analytics Suite,Software,4,1071000,JPY,Japan,Salesperson_2,Won
O-601603,2024-09-14,101,CRM Pro,Software,3,1107,EUR,Europe,Salesperson_7,Won
O-601604,2024-01-01,101,CRM Pro,Software,16,11472,EUR,Europe,Salesperson_7,Won
O-601605,2023-08-18,101,CRM Pro,Software,1,391,EUR,Europe,Salesperson_3,Won
O-601606,2023-01-06,201,POS Terminal,Hardware,10,9360,USD,North America,Salesperson_8,Won
O-601607,2024-11-11,102,Analytics Suite,Software,18,23580,USD,North America,Salesperson_5,Won
O-601608,2023-08-30,101,CRM Pro,Software,4,3992,GBP,UK,Salesperson_9,Won
O-601609,2024-09-03,102,Analytics Suite,Software,20,21120,EUR,Europe,Salesperson_1,Won
O-601610,2024-11-06,201,POS Terminal,Hardware,17,30872,EUR,Europe,Salesperson_2,Won
O-601611,2024-09-06,101,CRM Pro,Software,19,28158,USD,North America,Salesperson_3,Won
O-601612,2024-01-15,201,POS Terminal,Hardware,12,11172,USD,North America,Salesperson_1,Won
O-601613,2024-11-12,101,CRM Pro,Software,15,15210,EUR,Europe,Salesperson_4,Won
O-601614,2023-09-09,102,Analytics Suite,Software,11,4334,GBP,UK,Salesperson_2,Won
O-601615,2023-09-25,201,POS Terminal,Hardware,4,7252,USD,North America,Salesperson_8,Won
O-601616,2024-12-31,102,Analytics Suite,Software,8,8696,GBP,UK,Salesperson_7,Won
O-601617,2024-02-26,101,CRM Pro,Software,11,4265800,PKR,Pakistan,Salesperson_5,Won
O-601618,2024-10-23,101,CRM Pro,Software,4,544200,JPY,Japan,Salesperson_3,Won
O-601619,2023-03-02,102,Analytics Suite,Software,10,11980,GBP,UK,Salesperson_7,Won
O-601620,2024-12-29,102,Analytics Suite,Software,6,9300,EUR,Europe,Salesperson_2,Won
O-601621,2024-11-27,101,CRM Pro,Software,3,183600,JPY,Japan,Salesperson_5,Won
O-601622,2023-12-25,102,Analytics Suite,Software,11,13728,EUR,Europe,Salesperson_6,Won
O-601623,2024-05-04,201,POS Terminal,Hardware,11,15202,EUR,Europe,Salesperson_9,Won
O-601624,2024-09-19,102,Analytics Suite,Software,8,11984,USD,North America,Salesperson_3,Won
O-601625,2024-04-26,102,Analytics Suite,Software,6,1560,GBP,UK,Salesperson_9,Won
O-601626,2024-08-17,102,Analytics Suite,Software,6,3420,EUR,Europe,Salesperson_5,Won
O-601627,2024-09-14,201,POS Terminal,Hardware,9,5391,USD,North America,Salesperson_2,Won
O-601628,2024-06-14,102,Analytics Suite,Software,13,8333,EUR,Europe,Salesperson_7,Won
O-601629,2024-04-04,101,CRM Pro,Software,16,23360,EUR,Europe,Salesperson_8,Won
O-601630,2023-09-20,102,Analytics Suite,Software,12,3684,EUR,Europe,Salesperson_4,Won
O-601631,2024-07-29,201,POS Terminal,Hardware,14,23310,USD,North America,Salesperson_6,Won
O-601632,2023-11-29,102,Analytics Suite,Software,4,1130080,PKR,Pakistan,Salesperson_8,Won
O-601633,2023-06-10,101,CRM Pro,Software,4,896,GBP,UK,Salesperson_7,Won
O-601634,2023-06-25,201,POS Terminal,Hardware,8,10464,GBP,UK,Salesperson_9,Won
O-601635,2024-12-05,101,CRM Pro,Software,2,352,GBP,UK,Salesperson_6,Won
O-601636,2024-09-09,102,Analytics Suite,Software,15,19530,GBP,UK,Salesperson_2,Won
O-601637,2024-10-23,201,POS Terminal,Hardware,15,5111400,PKR,Pakistan,Salesperson_3,Won
O-601638,2023-01-27,101,CRM Pro,Software,18,4238640,PKR,Pakistan,Salesperson_5,Won
O-601639,2023-04-12,102,Analytics Suite,Software,8,663600,JPY,Japan,Salesperson_8,Won
O-601640,2024-03-22,101,CRM Pro,Software,17,19057,EUR,Europe,Salesperson_2,Won
O-601641,2024-09-28,201,POS Terminal,Hardware,4,5108,USD,North America,Salesperson_8,Won
O-601642,2023-04-25,102,Analytics Suite,Software,3,289350,JPY,Japan,Salesperson_6,Won
O-601643,2024-10-16,201,POS Terminal,Hardware,4,1148,EUR,Europe,Salesperson_4,Won
O-601644,2023-11-20,101,CRM Pro,Software,13,14326,USD,North America,Salesperson_2,Won
O-601645,2023-07-29,201,POS Terminal,Hardware,6,4146,GBP,UK,Salesperson_5,Won
O-601646,2023-09-15,201,POS Terminal,Hardware,12,1310400,JPY,Japan,Salesperson_9,Won
O-601647,2023-06-26,101,CRM Pro,Software,4,1644,EUR,Europe,Salesperson_3,Won
O-601648,2024-05-24,101,CRM Pro,Software,3,1646400,PKR,Pakistan,Salesperson_2,Won
O-601649,2023-12-17,102,Analytics Suite,Software,18,19764,EUR,Europe,Salesperson_4,Won
O-601650,2023-02-28,102,Analytics Suite,Software,4,3152,USD,North America,Salesperson_6,Won
O-601651,2024-02-06,201,POS Terminal,Hardware,20,2952000,JPY,Japan,Salesperson_4,Won
O-601652,2023-04-21,201,POS Terminal,Hardware,7,6867,USD,North America,Salesperson_1,Won
O-601653,2024-08-14,102,Analytics Suite,Software,5,524250,JPY,Japan,Salesperson_5,Won
O-601654,2024-11-13,201,POS Terminal,Hardware,1,1985,USD,North America,Salesperson_7,Won
O-601655,2024-11-15,201,POS Terminal,Hardware,8,1584000,JPY,Japan,Salesperson_2,Won
O-601656,2024-04-15,102,Analytics Suite,Software,4,5828,USD,North America,Salesperson_7,Won
O-601657,2024-02-29,102,Analytics Suite,Software,18,804600,JPY,Japan,Salesperson_4,Won
O-601658,2023-08-24,102,Analytics Suite,Software,15,8358000,PKR,Pakistan,Salesperson_2,Won
O-601659,2023-06-28,102,Analytics Suite,Software,14,17528,GBP,UK,Salesperson_8,Won
O-601660,2023-10-28,101,CRM Pro,Software,3,3123,USD,North America,Salesperson_1,Won
O-601661,2024-04-29,101,CRM Pro,Software,3,637650,JPY,Japan,Salesperson_3,Won
O-601662,2023-01-09,101,CRM Pro,Software,14,13552,GBP,UK,Salesperson_1,Won
O-601663,2024-08-13,201,POS Terminal,Hardware,10,13560,GBP,UK,Salesperson_5,Won
O-601664,2024-09-26,201,POS Terminal,Hardware,15,19755,USD,North America,Salesperson_6,Won
O-601665,2023-11-27,201,POS Terminal,Hardware,12,13080,EUR,Europe,Salesperson_4,Won
O-601666,2024-06-28,102,Analytics Suite,Software,12,3337200,JPY,Japan,Salesperson_5,Won
O-601667,2023-10-09,101,CRM Pro,Software,7,9968,GBP,UK,Salesperson_6,Won
O-601668,2023-09-28,101,CRM Pro,Software,2,280800,JPY,Japan,Salesperson_9,Won
O-601669,2023-07-07,201,POS Terminal,Hardware,4,2108,EUR,Europe,Salesperson_2,Won
O-601670,2024-01-04,101,CRM Pro,Software,8,10912,EUR,Europe,Salesperson_1,Won
O-601671,2023-12-09,102,Analytics Suite,Software,13,826280,PKR,Pakistan,Salesperson_6,Won
O-601672,2024-09-27,102,Analytics Suite,Software,7,8876,USD,North America,Salesperson_1,Won
O-601673,2023-12-24,201,POS Terminal,Hardware,20,1237600,PKR,Pakistan,Salesperson_4,Won
O-601674,2023-09-21,201,POS Terminal,Hardware,20,19460,USD,North America,Salesperson_3,Won
O-601675,2023-07-15,101,CRM Pro,Software,19,5244,USD,North America,Salesperson_2,Won
O-601676,2023-06-11,101,CRM Pro,Software,15,1134000,JPY,Japan,Salesperson_8,Won
O-601677,2024-02-13,102,Analytics Suite,Software,4,2180640,PKR,Pakistan,Salesperson_7,Won
O-601678,2024-03-29,201,POS Terminal,Hardware,4,6172,USD,North America,Salesperson_4,Won
O-601679,2024-09-26,102,Analytics Suite,Software,20,34500,USD,North America,Salesperson_5,Won
O-601680,2023-11-12,201,POS Terminal,Hardware,7,5355,USD,North America,Salesperson_7,Won
O-601681,2024-02-22,101,CRM Pro,Software,10,1431000,JPY,Japan,Salesperson_4,Won
O-601682,2024-07-04,102,Analytics Suite,Software,14,22764,EUR,Europe,Salesperson_1,Won
O-601683,2024-07-29,201,POS Terminal,Hardware,19,4503000,JPY,Japan,Salesperson_5,Won
O-601684,2024-08-22,201,POS Terminal,Hardware,5,8470,EUR,Europe,Salesperson_2,Won
O-601685,2023-03-25,102,Analytics Suite,Software,8,1088400,JPY,Japan,Salesperson_1,Won
O-601686,2023-09-17,102,Analytics Suite,Software,5,1915,EUR,Europe,Salesperson_3,Won
O-601687,2023-07-14,201,POS Terminal,Hardware,2,2030,GBP,UK,Salesperson_9,Won
O-601688,2023-06-10,102,Analytics Suite,Software,19,6884080,PKR,Pakistan,Salesperson_7,Won
O-601689,2023-09-29,102,Analytics Suite,Software,4,1308,USD,North America,Salesperson_1,Won
O-601690,2023-12-04,102,Analytics Suite,Software,7,1054200,JPY,Japan,Salesperson_4,Won
O-601691,2023-10-04,102,Analytics Suite,Software,5,2462600,PKR,Pakistan,Salesperson_8,Won
O-601692,2023-02-19,102,Analytics Suite,Software,12,3598560,PKR,Pakistan,Salesperson_3,Won
O-601693,2023-04-01,201,POS Terminal,Hardware,18,17316,EUR,Europe,Salesperson_9,Won
O-601694,2023-12-28,101,CRM Pro,Software,7,7434,GBP,UK,Salesperson_9,Won
O-601695,2024-10-18,201,POS Terminal,Hardware,5,1595,GBP,UK,Salesperson_2,Won
O-601696,2023-02-23,201,POS Terminal,Hardware,18,16848,EUR,Europe,Salesperson_8,Won
O-601697,2023-06-26,201,POS Terminal,Hardware,16,3684000,JPY,Japan,Salesperson_1,Won
O-601698,2024-09-17,101,CRM Pro,Software,9,810000,JPY,Japan,Salesperson_6,Won
O-601699,2024-05-28,201,POS Terminal,Hardware,11,637560,PKR,Pakistan,Salesperson_3,Won
O-601700,2023-01-25,101,CRM Pro,Software,15,23415,GBP,UK,Salesperson_3,Won
O-601701,2023-12-12,201,POS Terminal,Hardware,9,1151640,PKR,Pakistan,Salesperson_3,Won
O-601702,2023-06-17,201,POS Terminal,Hardware,6,1214100,JPY,Japan,Salesperson_3,Won
O-601703,2024-01-27,102,Analytics Suite,Software,14,4131680,PKR,Pakistan,Salesperson_2,Won
O-601704,2024-06-15,102,Analytics Suite,Software,12,8592,USD,North America,Salesperson_7,Won
O-601705,2024-02-26,201,POS Terminal,Hardware,15,23460,USD,North America,Salesperson_5,Won
O-601706,2024-11-05,102,Analytics Suite,Software,6,2152080,PKR,Pakistan,Salesperson_2,Won
O-601707,2024-06-08,102,Analytics Suite,Software,17,6069,EUR,Europe,Salesperson_3,Won
O-601708,2023-05-11,201,POS Terminal,Hardware,2,1065120,PKR,Pakistan,Salesperson_4,Won
O-601709,2023-01-05,101,CRM Pro,Software,7,11270,USD,North America,Salesperson_9,Won
O-601710,2023-05-22,102,Analytics Suite,Software,9,2031120,PKR,Pakistan,Salesperson_7,Won
O-601711,2023-01-28,201,POS Terminal,Hardware,13,14274,EUR,Europe,Salesperson_4,Won
O-601712,2024-04-04,201,POS Terminal,Hardware,6,871200,JPY,Japan,Salesperson_1,Won
O-601713,2024-09-28,101,CRM Pro,Software,7,2638160,PKR,Pakistan,Salesperson_2,Won
O-601714,2023-06-14,102,Analytics Suite,Software,11,19173,EUR,Europe,Salesperson_8,Won
O-601715,2023-05-08,102,Analytics Suite,Software,18,4257900,JPY,Japan,Salesperson_3,Won
O-601716,2023-10-30,101,CRM Pro,Software,19,9861,GBP,UK,Salesperson_9,Won
O-601717,2024-03-02,101,CRM Pro,Software,13,20059,EUR,Europe,Salesperson_1,Won
O-601718,2024-06-29,102,Analytics Suite,Software,7,5992,EUR,Europe,Salesperson_5,Won
O-601719,2023-12-16,102,Analytics Suite,Software,10,15050,USD,North America,Salesperson_3,Won
O-601720,2024-12-30,102,Analytics Suite,Software,15,6090000,PKR,Pakistan,Salesperson_6,Won
O-601721,2024-10-12,102,Analytics Suite,Software,11,16126,EUR,Europe,Salesperson_7,Won
O-601722,2024-01-16,201,POS Terminal,Hardware,14,16800,EUR,Europe,Salesperson_6,Won
O-601723,2023-03-02,201,POS Terminal,Hardware,12,2527200,JPY,Japan,Salesperson_7,Won
O-601724,2024-03-02,102,Analytics Suite,Software,13,3589040,PKR,Pakistan,Salesperson_6,Won
O-601725,2023-05-02,102,Analytics Suite,Software,9,10854,USD,North America,Salesperson_2,Won
O-601726,2024-08-28,201,POS Terminal,Hardware,17,13651,GBP,UK,Salesperson_5,Won
O-601727,2024-03-10,101,CRM Pro,Software,15,1276800,PKR,Pakistan,Salesperson_5,Won
O-601728,2023-07-30,101,CRM Pro,Software,13,9750,USD,North America,Salesperson_8,Won
O-601729,2023-12-04,201,POS Terminal,Hardware,9,1285200,PKR,Pakistan,Salesperson_7,Won
O-601730,2024-02-19,102,Analytics Suite,Software,11,6116,GBP,UK,Salesperson_8,Won
O-601731,2024-10-13,101,CRM Pro,Software,12,10152,EUR,Europe,Salesperson_2,Won
O-601732,2023-10-05,201,POS Terminal,Hardware,13,13663,GBP,UK,Salesperson_4,Won
O-601733,2023-12-09,201,POS Terminal,Hardware,12,7404,GBP,UK,Salesperson_4,Won
O-601734,2024-06-08,101,CRM Pro,Software,16,15296,EUR,Europe,Salesperson_7,Won
O-601735,2024-03-22,101,CRM Pro,Software,9,17487,USD,North America,Salesperson_1,Won
O-601736,2023-07-01,201,POS Terminal,Hardware,12,493200,JPY,Japan,Salesperson_9,Won
O-601737,2023-09-13,201,POS Terminal,Hardware,10,8720,USD,North America,Salesperson_1,Won
O-601738,2024-09-01,201,POS Terminal,Hardware,7,1172850,JPY,Japan,Salesperson_6,Won
O-601739,2023-11-15,102,Analytics Suite,Software,16,6832,USD,North America,Salesperson_8,Won
O-601740,2024-05-07,102,Analytics Suite,Software,19,5510,EUR,Europe,Salesperson_9,Won
O-601741,2024-08-15,101,CRM Pro,Software,15,4149000,JPY,Japan,Salesperson_7,Won
O-601742,2023-07-07,102,Analytics Suite,Software,2,78900,JPY,Japan,Salesperson_4,Won
O-601743,2023-02-25,101,CRM Pro,Software,20,11340,GBP,UK,Salesperson_6,Won
O-601744,2023-09-07,201,POS Terminal,Hardware,18,7614,GBP,UK,Salesperson_1,Won
O-601745,2023-04-08,102,Analytics Suite,Software,6,3384,GBP,UK,Salesperson_8,Won
O-601746,2024-02-10,102,Analytics Suite,Software,17,8106280,PKR,Pakistan,Salesperson_5,Won
O-601747,2023-06-18,102,Analytics Suite,Software,20,9120,EUR,Europe,Salesperson_9,Won
O-601748,2024-09-06,102,Analytics Suite,Software,18,22464,EUR,Europe,Salesperson_1,Won
O-601749,2023-06-10,201,POS Terminal,Hardware,14,19880,USD,North America,Salesperson_1,Won
O-601750,2024-04-10,201,POS Terminal,Hardware,9,13914,EUR,Europe,Salesperson_1,Won
O-601751,2024-07-04,201,POS Terminal,Hardware,2,1095920,PKR,Pakistan,Salesperson_9,Won
O-601752,2024-10-17,101,CRM Pro,Software,13,3749200,PKR,Pakistan,Salesperson_8,Won
O-601753,2023-01-28,101,CRM Pro,Software,4,4500,USD,North America,Salesperson_4,Won
O-601754,2024-02-12,101,CRM Pro,Software,18,33570,USD,North America,Salesperson_9,Won
O-601755,2023-08-05,102,Analytics Suite,Software,17,8653680,PKR,Pakistan,Salesperson_8,Won
O-601756,2024-06-22,201,POS Terminal,Hardware,18,18108,EUR,Europe,Salesperson_3,Won
O-601757,2024-10-08,201,POS Terminal,Hardware,15,18615,USD,North America,Salesperson_5,Won
O-601758,2024-04-12,201,POS Terminal,Hardware,5,1423800,PKR,Pakistan,Salesperson_9,Won
O-601759,2023-08-03,201,POS Terminal,Hardware,7,9975,GBP,UK,Salesperson_1,Won
O-601760,2024-05-24,102,Analytics Suite,Software,15,11580,EUR,Europe,Salesperson_5,Won
O-601761,2023-11-16,201,POS Terminal,Hardware,18,12510,EUR,Europe,Salesperson_4,Won
O-601762,2024-03-14,201,POS Terminal,Hardware,16,1819200,JPY,Japan,Salesperson_9,Won
O-601763,2023-06-03,201,POS Terminal,Hardware,19,5213600,PKR,Pakistan,Salesperson_5,Won
O-601764,2023-05-06,102,Analytics Suite,Software,13,1230320,PKR,Pakistan,Salesperson_7,Won
O-601765,2023-05-08,102,Analytics Suite,Software,12,8928,USD,North America,Salesperson_9,Won
O-601766,2023-12-02,102,Analytics Suite,Software,9,14373,GBP,UK,Salesperson_7,Won
O-601767,2024-06-06,201,POS Terminal,Hardware,1,513,EUR,Europe,Salesperson_9,Won
O-601768,2023-08-25,201,POS Terminal,Hardware,20,9940,GBP,UK,Salesperson_3,Won
O-601769,2024-10-30,101,CRM Pro,Software,4,7988,USD,North America,Salesperson_5,Won
O-601770,2023-10-13,102,Analytics Suite,Software,4,842400,JPY,Japan,Salesperson_5,Won
O-601771,2023-04-07,102,Analytics Suite,Software,4,3136,GBP,UK,Salesperson_4,Won
O-601772,2024-01-21,101,CRM Pro,Software,1,68600,PKR,Pakistan,Salesperson_3,Won
O-601773,2024-12-24,101,CRM Pro,Software,18,1171800,JPY,Japan,Salesperson_6,Won
O-601774,2023-01-26,201,POS Terminal,Hardware,8,7064,USD,North America,Salesperson_2,Won
O-601775,2023-06-12,102,Analytics Suite,Software,19,22933,GBP,UK,Salesperson_7,Won
O-601776,2023-03-04,101,CRM Pro,Software,19,23731,USD,North America,Salesperson_6,Won
O-601777,2024-11-30,201,POS Terminal,Hardware,15,13245,EUR,Europe,Salesperson_7,Won
O-601778,2023-09-03,201,POS Terminal,Hardware,1,212520,PKR,Pakistan,Salesperson_8,Won
O-601779,2023-01-19,201,POS Terminal,Hardware,14,21854,GBP,UK,Salesperson_7,Won
O-601780,2023-04-13,201,POS Terminal,Hardware,19,27417,GBP,UK,Salesperson_9,Won
O-601781,2024-11-30,201,POS Terminal,Hardware,14,19516,USD,North America,Salesperson_3,Won
O-601782,2023-08-08,201,POS Terminal,Hardware,4,1324,USD,North America,Salesperson_6,Won
O-601783,2023-10-08,101,CRM Pro,Software,1,1781,USD,North America,Salesperson_7,Won
O-601784,2023-03-29,101,CRM Pro,Software,20,23400,USD,North America,Salesperson_1,Won
O-601785,2023-07-13,101,CRM Pro,Software,4,740,GBP,UK,Salesperson_8,Won
O-601786,2023-08-24,101,CRM Pro,Software,1,412,GBP,UK,Salesperson_1,Won
O-601787,2023-11-14,201,POS Terminal,Hardware,12,4848,USD,North America,Salesperson_7,Won
O-601788,2023-04-10,201,POS Terminal,Hardware,19,21508,GBP,UK,Salesperson_6,Won
O-601789,2024-05-26,101,CRM Pro,Software,15,17205,GBP,UK,Salesperson_1,Won
O-601790,2024-03-11,201,POS Terminal,Hardware,10,1458800,PKR,Pakistan,Salesperson_4,Won
O-601791,2023-07-29,102,Analytics Suite,Software,18,10962,USD,North America,Salesperson_3,Won
O-601792,2024-09-19,102,Analytics Suite,Software,5,611800,PKR,Pakistan,Salesperson_1,Won
O-601793,2024-11-23,101,CRM Pro,Software,6,716400,JPY,Japan,Salesperson_8,Won
O-601794,2023-11-22,201,POS Terminal,Hardware,3,5625,USD,North America,Salesperson_4,Won
O-601795,2024-11-22,201,POS Terminal,Hardware,4,1079400,JPY,Japan,Salesperson_1,Won
O-601796,2024-11-24,201,POS Terminal,Hardware,5,2715,USD,North America,Salesperson_5,Won
O-601797,2023-01-17,101,CRM Pro,Software,15,4875,EUR,Europe,Salesperson_3,Won
O-601798,2023-05-20,102,Analytics Suite,Software,2,349800,JPY,Japan,Salesperson_1,Won
O-601799,2023-03-03,101,CRM Pro,Software,6,5610,GBP,UK,Salesperson_2,Won
O-601800,2024-07-28,201,POS Terminal,Hardware,8,1674000,JPY,Japan,Salesperson_9,Won
O-601801,2023-09-23,101,CRM Pro,Software,6,7614,GBP,UK,Salesperson_1,Won
O-601802,2023-11-24,201,POS Terminal,Hardware,18,5942160,PKR,Pakistan,Salesperson_7,Won
O-601803,2024-04-29,101,CRM Pro,Software,14,6095600,PKR,Pakistan,Salesperson_2,Won
O-601804,2024-11-12,201,POS Terminal,Hardware,4,1013400,JPY,Japan,Salesperson_2,Won
O-601805,2024-11-24,201,POS Terminal,Hardware,9,4716,GBP,UK,Salesperson_4,Won
O-601806,2023-04-30,101,CRM Pro,Software,13,2784600,JPY,Japan,Salesperson_3,Won
O-601807,2024-02-23,102,Analytics Suite,Software,10,6060,GBP,UK,Salesperson_9,Won
O-601808,2023-04-19,102,Analytics Suite,Software,6,4422,EUR,Europe,Salesperson_2,Won
O-601809,2024-03-25,102,Analytics Suite,Software,6,2775360,PKR,Pakistan,Salesperson_7,Won
O-601810,2023-09-06,102,Analytics Suite,Software,18,22914,EUR,Europe,Salesperson_7,Won
O-601811,2024-08-05,101,CRM Pro,Software,20,3303000,JPY,Japan,Salesperson_1,Won
O-601812,2024-12-14,201,POS Terminal,Hardware,17,25534,EUR,Europe,Salesperson_9,Won
O-601813,2024-08-03,201,POS Terminal,Hardware,9,1620,GBP,UK,Salesperson_8,Won
O-601814,2023-12-28,101,CRM Pro,Software,16,2644800,JPY,Japan,Salesperson_7,Won
O-601815,2024-06-01,201,POS Terminal,Hardware,20,26000,GBP,UK,Salesperson_6,Won
O-601816,2023-02-27,201,POS Terminal,Hardware,11,13354,USD,North America,Salesperson_6,Won
O-601817,2023-09-19,101,CRM Pro,Software,17,4238100,JPY,Japan,Salesperson_7,Won
O-601818,2023-02-16,101,CRM Pro,Software,4,6776,EUR,Europe,Salesperson_8,Won
O-601819,2023-06-13,101,CRM Pro,Software,20,9307200,PKR,Pakistan,Salesperson_9,Won
O-601820,2024-03-23,101,CRM Pro,Software,2,336900,JPY,Japan,Salesperson_8,Won
O-601821,2023-07-24,102,Analytics Suite,Software,11,20350,USD,North America,Salesperson_3,Won
O-601822,2023-06-07,102,Analytics Suite,Software,16,22448,GBP,UK,Salesperson_8,Won
O-601823,2024-06-26,201,POS Terminal,Hardware,10,10700,USD,North America,Salesperson_2,Won
O-601824,2023-12-03,201,POS Terminal,Hardware,9,1953,USD,North America,Salesperson_3,Won
O-601825,2023-05-22,102,Analytics Suite,Software,2,3082,GBP,UK,Salesperson_9,Won
O-601826,2024-09-07,101,CRM Pro,Software,4,252000,PKR,Pakistan,Salesperson_7,Won
O-601827,2023-01-22,102,Analytics Suite,Software,7,637350,JPY,Japan,Salesperson_2,Won
O-601828,2023-03-07,201,POS Terminal,Hardware,4,1045800,JPY,Japan,Salesperson_9,Won
O-601829,2023-09-08,102,Analytics Suite,Software,1,1003,USD,North America,Salesperson_8,Won
O-601830,2024-01-07,201,POS Terminal,Hardware,12,6408,USD,North America,Salesperson_8,Won
O-601831,2023-07-23,101,CRM Pro,Software,3,2070,EUR,Europe,Salesperson_3,Won
O-601832,2024-10-24,102,Analytics Suite,Software,1,241350,JPY,Japan,Salesperson_7,Won
O-601833,2023-04-07,102,Analytics Suite,Software,14,2782500,JPY,Japan,Salesperson_9,Won
O-601834,2023-01-18,201,POS Terminal,Hardware,5,5795,EUR,Europe,Salesperson_5,Won
O-601835,2024-02-01,102,Analytics Suite,Software,14,20804,GBP,UK,Salesperson_7,Won
O-601836,2024-12-26,101,CRM Pro,Software,8,393600,JPY,Japan,Salesperson_2,Won
O-601837,2024-03-21,201,POS Terminal,Hardware,7,12614,EUR,Europe,Salesperson_1,Won
O-601838,2024-05-10,102,Analytics Suite,Software,13,21788,USD,North America,Salesperson_7,Won
O-601839,2024-06-21,201,POS Terminal,Hardware,17,3774,EUR,Europe,Salesperson_3,Won
O-601840,2023-04-22,201,POS Terminal,Hardware,12,16704,GBP,UK,Salesperson_7,Won
O-601841,2023-04-28,201,POS Terminal,Hardware,2,2392,EUR,Europe,Salesperson_4,Won
O-601842,2024-01-11,101,CRM Pro,Software,10,2520,EUR,Europe,Salesperson_7,Won
O-601843,2024-07-14,201,POS Terminal,Hardware,8,7416,USD,North America,Salesperson_2,Won
O-601844,2023-01-27,201,POS Terminal,Hardware,13,6227,EUR,Europe,Salesperson_7,Won
O-601845,2024-07-22,101,CRM Pro,Software,7,1862,GBP,UK,Salesperson_3,Won
O-601846,2023-02-14,102,Analytics Suite,Software,2,2584,GBP,UK,Salesperson_1,Won
O-601847,2024-11-04,201,POS Terminal,Hardware,10,2018800,PKR,Pakistan,Salesperson_1,Won
O-601848,2024-03-11,101,CRM Pro,Software,13,15769,GBP,UK,Salesperson_6,Won
O-601849,2024-03-30,102,Analytics Suite,Software,18,2168100,JPY,Japan,Salesperson_5,Won
