order_id,opportunity_id,customer_id,lead_date,close_date,order_date,revenue,units,product_id,product_name,category,salesperson,region,channel,stage,is_returning
,OPP-201367,C-2636,2024-04-17,,,14780.0,10.0,201,POS Terminal,Hardware,Salesperson_3,Europe,Outbound,Qualified,False
O-101368,OPP-201368,C-1495,2023-08-10,2023-08-26,2023-08-26,12393.0,9.0,101,CRM Pro,Software,Salesperson_2,Asia,Outbound,Lead,False
O-101369,OPP-201369,C-3763,2023-10-20,2023-11-08,2023-11-08,682.0,2.0,102,Analytics Suite,Software,Salesperson_4,Europe,Inbound,Qualified,True
O-101370,OPP-201370,C-4069,2023-12-17,,,,1.0,101,CRM Pro,Software,Salesperson_10,Europe,Partner,Lost,False
O-101371,OPP-201371,C-1193,2023-11-30,2023-12-24,,9926.0,14.0,201,POS Terminal,Hardware,Salesperson_4,Europe,,Lost,True
O-101372,OPP-201372,C-3154,2024-04-27,,,2849.0,11.0,101,CRM Pro,Software,Salesperson_4,Asia,Partner,Lead,True
O-101373,OPP-201373,C-1564,2024-04-29,,,,9.0,201,POS Terminal,Hardware,Salesperson_7,Asia,,Lead,False
,OPP-201374,C-1676,2024-11-19,2024-11-24,2024-11-24,7056.0,7.0,201,POS Terminal,Hardware,Salesperson_7,Europe,Partner,Won,True
O-101375,OPP-201375,C-4846,2024-10-10,2024-10-29,2024-10-29,4340.0,4.0,101,CRM Pro,Software,Salesperson_1,Asia,Inbound,Lost,True
O-101376,OPP-201376,C-4784,2024-05-29,2024-06-11,2024-06-11,2196.0,6.0,103,Sales Booster,Software,Salesperson_2,Europe,Outbound,Qualified,False
O-101377,OPP-201377,C-3046,2024-06-28,2024-07-21,2024-07-21,2256.0,12.0,102,Analytics Suite,Software,Salesperson_2,Europe,Partner,Qualified,True
O-101378,OPP-201378,C-3525,2023-06-04,2023-06-17,2023-06-17,,14.0,102,Analytics Suite,Software,,Asia,Outbound,Lost,True
O-101379,OPP-201379,C-4871,2024-03-24,2024-04-07,2024-04-07,144.0,1.0,201,POS Terminal,Hardware,Salesperson_3,North America,Outbound,Lead,False
O-101380,OPP-201380,C-1711,2023-03-10,2023-03-27,2023-03-27,16248.0,12.0,101,CRM Pro,Software,Salesperson_1,Asia,,Won,False
O-101381,OPP-201381,C-2801,2023-07-05,2023-07-23,2023-07-23,3192.0,4.0,101,CRM Pro,Software,Salesperson_1,Europe,Inbound,Qualified,False
O-101382,OPP-201382,C-1519,2024-09-03,,,,5.0,101,CRM Pro,Software,Salesperson_2,Europe,Outbound,Qualified,False
O-101383,OPP-201383,C-4189,2024-05-10,2024-05-26,2024-05-26,2766.0,3.0,102,Analytics Suite,Software,Salesperson_5,Asia,Partner,Qualified,True
O-101384,OPP-201384,C-3309,2023-03-12,2023-03-20,2023-03-20,9178.0,13.0,102,Analytics Suite,Software,Salesperson_9,North America,Outbound,Lost,
,OPP-201385,C-4109,2024-12-04,2024-12-19,2024-12-19,870.0,5.0,102,Analytics Suite,Software,Salesperson_4,Asia,,Lost,False
O-101386,OPP-201386,C-2123,2023-12-11,2023-12-27,2023-12-27,3450.0,5.0,101,CRM Pro,Software,Salesperson_3,Europe,Inbound,Lost,False
O-101387,OPP-201387,C-3710,2024-01-28,2024-02-06,2024-02-06,2132.0,4.0,101,CRM Pro,Software,Salesperson_5,Europe,Inbound,Qualified,False
O-101388,OPP-201388,C-4555,2023-04-18,2023-05-10,2023-05-10,15054.0,13.0,102,Analytics Suite,Software,Salesperson_8,Asia,Outbound,Lost,True
O-101389,OPP-201389,C-3152,2024-11-12,,,,11.0,103,Sales Booster,Software,Salesperson_9,Asia,,Lead,False
O-101390,OPP-201390,C-2241,2024-11-22,2024-12-11,2024-12-11,2041.0,13.0,102,Analytics Suite,Software,Salesperson_4,Europe,Partner,Lost,
O-101391,OPP-201391,C-3626,2024-12-16,2024-12-27,2024-12-27,,,201,POS Terminal,Hardware,Salesperson_4,Europe,Inbound,Won,True
O-101392,OPP-201392,C-1126,2023-02-24,2023-03-04,,9515.0,11.0,103,Sales Booster,Software,Salesperson_10,Asia,Partner,Lost,
O-101393,OPP-201393,C-1450,2023-10-11,2023-10-23,2023-10-23,19334.0,14.0,103,Sales Booster,Software,Salesperson_3,Asia,Partner,Lead,True
O-101394,OPP-201394,C-4023,2023-06-02,,,5660.0,10.0,101,CRM Pro,Software,,North America,,Lost,True
O-101395,OPP-201395,C-3393,2023-12-22,,,,3.0,101,CRM Pro,Software,Salesperson_4,Asia,,Lost,False
O-101396,OPP-201396,C-3502,2024-07-09,2024-07-22,2024-07-22,10900.0,10.0,102,Analytics Suite,Software,Salesperson_8,Europe,,Lost,
O-101397,OPP-201397,C-3169,2023-01-05,2023-01-25,2023-01-25,6800.0,8.0,101,CRM Pro,Software,,Europe,Inbound,Lost,True
O-101398,OPP-201398,C-2302,2024-12-09,2024-12-31,2024-12-31,1750.0,14.0,101,CRM Pro,Software,Salesperson_2,North America,Partner,Lead,True
O-101399,OPP-201399,C-3568,2023-01-18,,,,4.0,103,Sales Booster,Software,Salesperson_10,Europe,Partner,Won,False
O-101400,OPP-201400,C-2114,2023-09-13,2023-09-30,2023-09-30,4038.0,3.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Partner,Qualified,True
O-101401,OPP-201401,C-4213,2024-09-25,2024-10-01,2024-10-01,14531.0,11.0,101,CRM Pro,Software,Salesperson_6,Asia,Partner,Lost,True
O-101402,OPP-201402,C-2603,2023-10-19,,,7744.0,8.0,201,POS Terminal,Hardware,Salesperson_10,Asia,,Qualified,True
O-101403,OPP-201403,C-2133,2023-06-30,,,12750.0,10.0,101,CRM Pro,Software,Salesperson_9,North America,,Won,True
O-101404,OPP-201404,C-3506,2024-02-13,2024-03-02,2024-03-02,,3.0,101,CRM Pro,Software,Salesperson_7,Europe,Partner,Lead,True
O-101405,OPP-201405,C-1826,2024-01-11,2024-01-30,2024-01-30,622.0,2.0,102,Analytics Suite,Software,Salesperson_9,Europe,Outbound,Qualified,True
O-101406,OPP-201406,C-3231,2023-01-29,2023-02-20,2023-02-20,9893.0,13.0,101,CRM Pro,Software,Salesperson_3,North America,Outbound,Lead,True
,OPP-201407,C-2078,2023-04-18,2023-04-24,2023-04-24,948.0,2.0,201,POS Terminal,Hardware,Salesperson_5,North America,,Lead,True
O-101408,OPP-201408,C-3213,2024-12-03,,,13690.0,10.0,101,CRM Pro,Software,Salesperson_1,North America,,Won,False
O-101409,OPP-201409,C-4039,2024-01-23,2024-02-17,2024-02-17,2760.0,10.0,102,Analytics Suite,Software,Salesperson_7,Europe,Outbound,Lost,False
,OPP-201410,C-4156,2024-03-24,2024-04-07,2024-04-07,11264.0,11.0,201,POS Terminal,Hardware,Salesperson_8,Europe,Inbound,Lead,True
O-101411,OPP-201411,C-3486,2024-09-17,,,14313.0,13.0,201,POS Terminal,Hardware,Salesperson_5,Europe,Inbound,Qualified,True
O-101412,OPP-201412,C-3768,2023-09-22,2023-10-09,2023-10-09,17528.0,14.0,101,CRM Pro,Software,Salesperson_5,Europe,,Lead,True
O-101413,OPP-201413,C-3691,2024-02-02,2024-02-15,2024-02-15,,4.0,101,CRM Pro,Software,Salesperson_10,Asia,Outbound,Lead,False
O-101414,OPP-201414,C-3605,2023-12-21,2023-12-31,2023-12-31,1821.0,3.0,102,Analytics Suite,Software,Salesperson_9,Asia,Partner,Qualified,False
O-101415,OPP-201415,C-3681,2024-04-24,2024-05-19,2024-05-19,2796.0,12.0,101,CRM Pro,Software,,Asia,Partner,Lead,True
O-101416,OPP-201416,C-3297,2023-02-01,,,3000.0,12.0,103,Sales Booster,Software,Salesperson_2,Asia,,Lost,
O-101417,OPP-201417,C-3743,2023-11-18,2023-12-03,2023-12-03,,15.0,103,Sales Booster,Software,Salesperson_9,Asia,Outbound,Lead,True
O-101418,OPP-201418,C-1579,2024-08-29,2024-09-19,2024-09-19,9456.0,12.0,201,POS Terminal,Hardware,,North America,,Lead,True
O-101419,OPP-201419,C-4616,2024-03-25,2024-04-13,,273.0,1.0,103,Sales Booster,Software,,Asia,Partner,Lost,False
O-101420,OPP-201420,C-4263,2023-11-19,2023-12-11,2023-12-11,135.0,,101,CRM Pro,Software,,Europe,Inbound,Won,False
O-101421,OPP-201421,C-3339,2024-09-02,2024-09-14,2024-09-14,15636.0,12.0,201,POS Terminal,Hardware,Salesperson_8,Europe,Partner,Qualified,True
O-101422,OPP-201422,C-2594,2024-06-12,,,7362.0,9.0,103,Sales Booster,Software,Salesperson_7,Europe,Inbound,Qualified,True
O-101423,OPP-201423,C-2277,2024-08-18,,,937.0,1.0,102,Analytics Suite,Software,Salesperson_10,North America,Inbound,Qualified,True
O-101424,OPP-201424,C-4081,2024-12-09,,,6885.0,5.0,201,POS Terminal,Hardware,Salesperson_6,Asia,Outbound,Lost,False
O-101425,OPP-201425,C-4765,2023-01-20,2023-02-13,2023-02-13,7852.0,13.0,103,Sales Booster,Software,Salesperson_3,Asia,Inbound,Won,False
O-101426,OPP-201426,C-1652,2023-12-11,2023-12-28,2023-12-28,1050.0,3.0,101,CRM Pro,Software,Salesperson_4,Europe,Outbound,Lost,True
O-101427,OPP-201427,C-1997,2023-08-15,2023-09-05,2023-09-05,,14.0,102,Analytics Suite,Software,Salesperson_8,North America,Partner,Qualified,False
O-101428,OPP-201428,C-2782,2024-02-07,2024-02-12,2024-02-12,2884.0,4.0,101,CRM Pro,Software,Salesperson_1,North America,Partner,Lead,True
O-101429,OPP-201429,C-3503,2023-02-28,2023-03-25,2023-03-25,7791.0,7.0,103,Sales Booster,Software,Salesperson_2,Asia,Outbound,Qualified,False
O-101430,OPP-201430,C-4894,2023-12-27,2024-01-20,2024-01-20,,10.0,103,Sales Booster,Software,Salesperson_6,North America,Inbound,Won,True
O-101431,OPP-201431,C-4853,2024-07-29,2024-08-07,,1948.0,2.0,101,CRM Pro,Software,,Asia,Outbound,Won,False
O-101432,OPP-201432,C-4316,2024-10-18,,,13740.0,15.0,102,Analytics Suite,Software,Salesperson_8,Europe,Partner,Lead,False
O-101433,OPP-201433,C-1974,2024-07-28,2024-08-22,2024-08-22,13080.0,10.0,101,CRM Pro,Software,Salesperson_6,North America,,Lost,False
O-101434,OPP-201434,C-3402,2024-04-18,2024-04-23,,2572.0,4.0,102,Analytics Suite,Software,Salesperson_5,North America,Partner,Qualified,True
O-101435,OPP-201435,C-3686,2024-06-07,2024-06-18,,,15.0,101,CRM Pro,Software,Salesperson_4,Asia,Outbound,Won,True
O-101436,OPP-201436,C-4784,2023-06-04,2023-06-16,2023-06-16,3372.0,12.0,201,POS Terminal,Hardware,Salesperson_2,Europe,Inbound,Lost,True
O-101437,OPP-201437,C-4472,2023-06-14,2023-07-01,2023-07-01,8918.0,13.0,101,CRM Pro,Software,Salesperson_4,Asia,Outbound,Qualified,False
O-101438,OPP-201438,C-2625,2024-06-28,2024-07-10,2024-07-10,11470.0,10.0,101,CRM Pro,Software,Salesperson_8,Europe,Inbound,Lead,False
O-101439,OPP-201439,C-2146,2024-08-01,2024-08-12,2024-08-12,598.0,2.0,102,Analytics Suite,Software,Salesperson_6,North America,Partner,Qualified,False
O-101440,OPP-201440,C-4069,2023-09-28,2023-10-18,2023-10-18,2990.0,2.0,102,Analytics Suite,Software,Salesperson_1,Europe,Outbound,Lead,True
O-101441,OPP-201441,C-4497,2023-05-09,2023-05-25,2023-05-25,3270.0,6.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Partner,Qualified,False
O-101442,OPP-201442,C-2031,2024-05-05,2024-05-16,2024-05-16,854.0,1.0,103,Sales Booster,Software,Salesperson_1,North America,Outbound,Lost,True
O-101443,OPP-201443,C-1457,2024-07-07,2024-07-23,2024-07-23,6968.0,,103,Sales Booster,Software,Salesperson_5,Europe,Partner,Won,
O-101444,OPP-201444,C-3290,2023-05-11,2023-05-23,2023-05-23,272.0,1.0,102,Analytics Suite,Software,,Asia,Partner,Won,False
O-101445,OPP-201445,C-2790,2024-01-12,2024-02-05,2024-02-05,5850.0,9.0,102,Analytics Suite,Software,Salesperson_8,Asia,,Won,False
O-101446,OPP-201446,C-2360,2024-10-23,2024-11-11,2024-11-11,4730.0,10.0,201,POS Terminal,Hardware,Salesperson_3,Europe,Partner,Lost,False
O-101447,OPP-201447,C-3097,2023-10-10,2023-10-15,2023-10-15,8595.0,15.0,101,CRM Pro,Software,,Asia,Outbound,Lead,True
O-101448,OPP-201448,C-2351,2024-06-06,,,10373.0,11.0,201,POS Terminal,Hardware,Salesperson_5,Asia,Outbound,Won,True
O-101449,OPP-201449,C-1131,2023-12-09,2023-12-17,2023-12-17,3070.0,10.0,103,Sales Booster,Software,Salesperson_3,Asia,Partner,Lead,False
O-101450,OPP-201450,C-1527,2023-12-06,,,1540.0,11.0,201,POS Terminal,Hardware,Salesperson_5,Europe,Partner,Lost,False
O-101451,OPP-201451,C-3311,2024-09-02,,,,15.0,201,POS Terminal,Hardware,,Asia,Outbound,Lead,False
O-101452,OPP-201452,C-2444,2024-09-14,2024-10-06,2024-10-06,4972.0,11.0,102,Analytics Suite,Software,,North America,Partner,Won,False
O-101453,OPP-201453,C-4691,2023-06-16,2023-07-11,2023-07-11,6282.0,9.0,101,CRM Pro,Software,Salesperson_4,Europe,Partner,Won,True
O-101454,OPP-201454,C-4668,2023-05-05,2023-05-13,,13680.0,12.0,102,Analytics Suite,Software,,Europe,Outbound,Won,False
O-101455,OPP-201455,C-1430,2024-02-12,,,,,101,CRM Pro,Software,Salesperson_8,North America,Partner,Lead,False
O-101456,OPP-201456,C-3293,2023-12-23,2024-01-11,2024-01-11,4724.0,4.0,102,Analytics Suite,Software,Salesperson_5,Europe,Partner,Won,True
O-101457,OPP-201457,C-1989,2024-09-23,,,850.0,2.0,102,Analytics Suite,Software,,Europe,,Lead,True
O-101458,OPP-201458,C-3638,2024-06-18,2024-06-27,2024-06-27,4976.0,8.0,101,CRM Pro,Software,Salesperson_4,Asia,Inbound,Lost,True
O-101459,OPP-201459,C-1996,2023-12-07,2023-12-23,2023-12-23,4249.0,7.0,201,POS Terminal,Hardware,Salesperson_1,North America,Inbound,Qualified,False
O-101460,OPP-201460,C-3972,2024-01-04,2024-01-25,2024-01-25,3968.0,4.0,103,Sales Booster,Software,Salesperson_2,Asia,Partner,Lead,True
O-101461,OPP-201461,C-1003,2024-07-05,2024-07-26,2024-07-26,15176.0,,101,CRM Pro,Software,Salesperson_9,North America,Inbound,Lost,False
O-101462,OPP-201462,C-2102,2023-09-23,2023-10-16,2023-10-16,,11.0,102,Analytics Suite,Software,Salesperson_9,Europe,Partner,Qualified,False
O-101463,OPP-201463,C-2535,2024-06-11,,,13580.0,14.0,101,CRM Pro,Software,Salesperson_7,Asia,Inbound,Qualified,False
O-101464,OPP-201464,C-1500,2024-06-02,2024-06-15,2024-06-15,,8.0,103,Sales Booster,Software,Salesperson_5,Europe,Partner,Lost,False
O-101465,OPP-201465,C-3814,2024-11-28,2024-12-10,2024-12-10,8560.0,8.0,201,POS Terminal,Hardware,Salesperson_8,Asia,,Qualified,False
O-101466,OPP-201466,C-2012,2024-03-28,2024-04-04,2024-04-04,13068.0,11.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Outbound,Lost,
O-101467,OPP-201467,C-1141,2024-12-28,2025-01-14,2025-01-14,,3.0,103,Sales Booster,Software,,North America,Partner,Won,True
O-101468,OPP-201468,C-4613,2023-03-14,2023-03-24,2023-03-24,642.0,,101,CRM Pro,Software,Salesperson_1,North America,Inbound,Lost,True
O-101469,OPP-201469,C-1473,2023-11-14,2023-11-23,2023-11-23,12990.0,15.0,101,CRM Pro,Software,Salesperson_10,North America,Outbound,Qualified,True
O-101470,OPP-201470,C-2882,2023-04-27,2023-05-05,2023-05-05,6130.0,10.0,101,CRM Pro,Software,Salesperson_1,Asia,Inbound,Qualified,False
O-101471,OPP-201471,C-3594,2023-06-01,2023-06-18,2023-06-18,2844.0,9.0,103,Sales Booster,Software,,Asia,,Qualified,False
O-101472,OPP-201472,C-3591,2023-12-20,2023-12-28,2023-12-28,22275.0,15.0,102,Analytics Suite,Software,Salesperson_6,Europe,,Lost,False
O-101473,OPP-201473,C-1060,2024-05-02,,,3153.0,3.0,102,Analytics Suite,Software,Salesperson_3,Asia,Partner,Lead,False
O-101474,OPP-201474,C-1515,2023-03-05,2023-03-12,2023-03-12,,5.0,101,CRM Pro,Software,Salesperson_6,Europe,Inbound,Lost,True
O-101475,OPP-201475,C-3753,2024-02-18,,,,8.0,102,Analytics Suite,Software,Salesperson_3,Europe,Outbound,Lead,True
O-101476,OPP-201476,C-4528,2024-08-09,2024-08-19,2024-08-19,8988.0,7.0,103,Sales Booster,Software,,Asia,Partner,Lead,True
O-101477,OPP-201477,C-1415,2024-03-04,2024-03-09,2024-03-09,2750.0,2.0,102,Analytics Suite,Software,,Asia,Outbound,Lost,True
O-101478,OPP-201478,C-1286,2024-12-24,2025-01-03,2025-01-03,10460.0,10.0,102,Analytics Suite,Software,Salesperson_2,Asia,Partner,Lost,False
O-101479,OPP-201479,C-3353,2023-09-14,2023-09-26,2023-09-26,2336.0,2.0,103,Sales Booster,Software,Salesperson_2,Asia,Partner,Lead,False
O-101480,OPP-201480,C-4380,2023-11-25,2023-12-07,2023-12-07,2364.0,3.0,101,CRM Pro,Software,Salesperson_8,Europe,,Qualified,False
O-101481,OPP-201481,C-1698,2023-05-12,2023-05-27,2023-05-27,2136.0,,103,Sales Booster,Software,Salesperson_4,Asia,,Qualified,False
O-101482,OPP-201482,C-2746,2024-07-02,2024-07-09,2024-07-09,5544.0,,201,POS Terminal,Hardware,,Asia,Partner,Won,False
O-101483,OPP-201483,C-4782,2023-08-25,2023-09-06,2023-09-06,,4.0,103,Sales Booster,Software,Salesperson_4,Europe,Outbound,Lead,True
O-101484,OPP-201484,C-2430,2024-11-16,,,2433.0,3.0,102,Analytics Suite,Software,Salesperson_9,Europe,Inbound,Lead,False
O-101485,OPP-201485,C-4904,2024-01-29,2024-02-21,2024-02-21,,5.0,101,CRM Pro,Software,,Europe,Partner,Lead,True
,OPP-201486,C-1266,2023-12-11,2023-12-24,2023-12-24,14172.0,12.0,101,CRM Pro,Software,Salesperson_10,North America,Inbound,Won,True
O-101487,OPP-201487,C-2305,2024-02-11,,,14313.0,13.0,103,Sales Booster,Software,Salesperson_4,Asia,Partner,Qualified,False
O-101488,OPP-201488,C-4166,2023-03-30,,,3042.0,13.0,102,Analytics Suite,Software,Salesperson_9,Europe,Partner,Won,True
O-101489,OPP-201489,C-1266,2024-12-01,2024-12-08,2024-12-08,19410.0,15.0,201,POS Terminal,Hardware,Salesperson_1,North America,,Lost,False
O-101490,OPP-201490,C-3611,2024-07-23,,,3240.0,5.0,103,Sales Booster,Software,Salesperson_7,Asia,Inbound,Lead,
O-101491,OPP-201491,C-1073,2023-03-14,2023-03-30,2023-03-30,6114.0,6.0,101,CRM Pro,Software,,Asia,Partner,Won,True
O-101492,OPP-201492,C-4174,2023-03-16,,,4501.0,7.0,102,Analytics Suite,Software,Salesperson_10,Asia,Partner,Lead,True
O-101493,OPP-201493,C-4435,2024-08-06,2024-08-30,2024-08-30,1774.0,2.0,201,POS Terminal,Hardware,,Asia,Partner,Lost,False
,OPP-201494,C-3579,2023-03-23,2023-04-09,2023-04-09,1954.0,,102,Analytics Suite,Software,Salesperson_5,Asia,,Qualified,True
O-101495,OPP-201495,C-4837,2024-06-04,2024-06-19,2024-06-19,7836.0,12.0,102,Analytics Suite,Software,,North America,Partner,Lost,False
O-101496,OPP-201496,C-4803,2023-03-27,2023-04-09,2023-04-09,1662.0,2.0,103,Sales Booster,Software,Salesperson_4,Europe,Outbound,Qualified,False
O-101497,OPP-201497,C-3796,2023-12-26,2024-01-18,2024-01-18,14688.0,12.0,201,POS Terminal,Hardware,Salesperson_7,North America,,Lead,True
O-101498,OPP-201498,C-1777,2024-04-17,2024-05-04,,9450.0,7.0,102,Analytics Suite,Software,Salesperson_5,Asia,Outbound,Lead,False
O-101499,OPP-201499,C-1061,2023-02-03,2023-02-20,,1200.0,1.0,101,CRM Pro,Software,Salesperson_2,Europe,,Lost,False
O-101500,OPP-201500,C-3814,2024-06-28,2024-07-20,2024-07-20,8109.0,9.0,201,POS Terminal,Hardware,Salesperson_10,Europe,Partner,Qualified,False
O-101501,OPP-201501,C-1376,2023-06-16,2023-07-04,2023-07-04,,8.0,103,Sales Booster,Software,Salesperson_9,Asia,Inbound,Lost,True
O-101502,OPP-201502,C-2528,2024-07-14,2024-08-06,2024-08-06,22440.0,15.0,102,Analytics Suite,Software,,Asia,,Won,
O-101503,OPP-201503,C-1845,2024-12-03,2024-12-20,2024-12-20,2940.0,7.0,101,CRM Pro,Software,Salesperson_7,Asia,,Qualified,
O-101504,OPP-201504,C-3899,2024-03-20,2024-04-01,,2804.0,2.0,103,Sales Booster,Software,,Europe,Partner,Lost,False
O-101505,OPP-201505,C-1814,2024-10-02,2024-10-23,2024-10-23,1224.0,4.0,103,Sales Booster,Software,Salesperson_7,Europe,Partner,Lost,True
O-101506,OPP-201506,C-1411,2023-12-18,2024-01-01,2024-01-01,900.0,3.0,103,Sales Booster,Software,,Europe,,Lost,False
O-101507,OPP-201507,C-2752,2024-04-12,,,,2.0,102,Analytics Suite,Software,Salesperson_10,Europe,,Lead,True
O-101508,OPP-201508,C-1513,2023-11-20,2023-12-15,2023-12-15,9338.0,14.0,101,CRM Pro,Software,Salesperson_7,Europe,Partner,Lead,False
O-101509,OPP-201509,C-3991,2023-09-03,2023-09-23,2023-09-23,7056.0,12.0,101,CRM Pro,Software,Salesperson_1,North America,Outbound,Lead,True
O-101510,OPP-201510,C-4158,2023-01-22,2023-02-08,2023-02-08,,10.0,101,CRM Pro,Software,Salesperson_5,North America,Outbound,Lost,True
O-101511,OPP-201511,C-2610,2023-07-15,2023-07-24,2023-07-24,672.0,2.0,201,POS Terminal,Hardware,Salesperson_3,Europe,,Won,True
O-101512,OPP-201512,C-4724,2023-01-11,,,,13.0,102,Analytics Suite,Software,Salesperson_4,Asia,Inbound,Lead,True
O-101513,OPP-201513,C-1317,2023-04-10,2023-04-30,2023-04-30,,15.0,102,Analytics Suite,Software,Salesperson_4,Europe,Inbound,Lead,False
O-101514,OPP-201514,C-5000,2023-02-02,,,2996.0,14.0,101,CRM Pro,Software,Salesperson_3,North America,Outbound,Qualified,True
O-101515,OPP-201515,C-1868,2024-02-04,,,354.0,1.0,103,Sales Booster,Software,Salesperson_4,North America,,Lead,False
,OPP-201516,C-3309,2024-04-04,,,2688.0,14.0,102,Analytics Suite,Software,Salesperson_10,Asia,Outbound,Lead,True
O-101517,OPP-201517,C-4463,2023-08-07,2023-08-15,2023-08-15,2896.0,8.0,103,Sales Booster,Software,Salesperson_1,North America,Partner,Won,False
O-101518,OPP-201518,C-1486,2023-04-18,2023-05-09,2023-05-09,,3.0,103,Sales Booster,Software,Salesperson_1,Asia,Outbound,Lost,False
O-101519,OPP-201519,C-3026,2023-10-05,2023-10-16,2023-10-16,,3.0,101,CRM Pro,Software,,Europe,Outbound,Lost,True
O-101520,OPP-201520,C-2822,2023-03-25,2023-04-17,2023-04-17,4070.0,,201,POS Terminal,Hardware,Salesperson_10,Europe,Outbound,Won,False
O-101521,OPP-201521,C-2596,2023-01-24,2023-02-06,2023-02-06,,12.0,103,Sales Booster,Software,Salesperson_3,Asia,Partner,Lost,False
O-101522,OPP-201522,C-3569,2024-01-10,2024-01-25,2024-01-25,,13.0,102,Analytics Suite,Software,Salesperson_7,Europe,Partner,Won,False
O-101523,OPP-201523,C-2670,2024-01-24,2024-02-08,2024-02-08,2272.0,2.0,102,Analytics Suite,Software,Salesperson_10,Asia,Inbound,Won,True
O-101524,OPP-201524,C-1739,2024-12-03,,,16058.0,14.0,101,CRM Pro,Software,Salesperson_7,Asia,Inbound,Qualified,True
O-101525,OPP-201525,C-2508,2024-06-18,2024-07-01,2024-07-01,10570.0,14.0,201,POS Terminal,Hardware,Salesperson_9,Asia,,Won,True
O-101526,OPP-201526,C-1090,2023-07-11,2023-07-27,2023-07-27,8872.0,8.0,201,POS Terminal,Hardware,,Asia,Inbound,Qualified,
O-101527,OPP-201527,C-2268,2023-10-31,,,12024.0,,103,Sales Booster,Software,Salesperson_10,Europe,Partner,Lost,True
,OPP-201528,C-2165,2024-10-22,2024-11-05,2024-11-05,966.0,3.0,201,POS Terminal,Hardware,Salesperson_6,Asia,Inbound,Lead,False
O-101529,OPP-201529,C-3686,2024-06-09,2024-06-27,2024-06-27,1427.0,1.0,201,POS Terminal,Hardware,,North America,,Won,True
O-101530,OPP-201530,C-2341,2024-05-19,,,,13.0,101,CRM Pro,Software,Salesperson_10,Europe,Inbound,Qualified,True
O-101531,OPP-201531,C-3863,2024-09-23,2024-10-04,2024-10-04,9780.0,15.0,101,CRM Pro,Software,Salesperson_3,Asia,Outbound,Qualified,True
O-101532,OPP-201532,C-4554,2023-08-26,2023-09-19,2023-09-19,3297.0,3.0,103,Sales Booster,Software,Salesperson_10,North America,Outbound,Lead,False
O-101533,OPP-201533,C-3550,2023-08-03,2023-08-10,2023-08-10,4424.0,14.0,201,POS Terminal,Hardware,Salesperson_2,Europe,Partner,Won,True
